,P3_22,P3_21,P3_20,P3_19,csvTime
128466,89,89,-5,0,2024-09-02 23:14:05
128467,89,89,-20,-13,2024-09-02 23:15:05
128468,89,89,-6,-16,2024-09-02 23:16:05
128469,89,89,8,4,2024-09-02 23:17:05
128470,89,89,-4,-1,2024-09-02 23:18:05
128471,89,89,-2,-15,2024-09-02 23:19:05
128472,89,89,-4,0,2024-09-02 23:20:05
128473,89,89,-16,-8,2024-09-02 23:21:05
128474,89,89,-17,-5,2024-09-02 23:22:05
128475,89,89,-4,-1,2024-09-02 23:23:05
128476,89,89,-6,-5,2024-09-02 23:24:05
128477,89,89,2,-4,2024-09-02 23:25:05
128478,89,89,-12,4,2024-09-02 23:26:05
128479,89,89,-10,-18,2024-09-02 23:27:05
128480,89,89,-2,3,2024-09-02 23:28:05
128481,89,89,-6,-1,2024-09-02 23:29:05
128482,89,89,-6,10,2024-09-02 23:30:05
128483,89,89,-4,-4,2024-09-02 23:31:05
128484,89,89,-6,-17,2024-09-02 23:32:05
128485,89,89,2,8,2024-09-02 23:33:05
128486,89,89,-15,-4,2024-09-02 23:34:05
128487,89,89,-6,-2,2024-09-02 23:35:05
128488,89,89,2,-5,2024-09-02 23:36:05
128489,89,89,-13,-12,2024-09-02 23:37:05
128490,89,89,2,-4,2024-09-02 23:38:05
128491,89,89,-4,-2,2024-09-02 23:39:05
128492,89,89,-22,-13,2024-09-02 23:40:05
128493,89,89,-12,-6,2024-09-02 23:41:05
128494,89,89,-6,-17,2024-09-02 23:42:05
128495,89,89,8,-1,2024-09-02 23:43:05
128496,89,89,-8,-13,2024-09-02 23:44:05
128497,89,89,-20,-30,2024-09-02 23:45:05
128498,89,89,-12,-11,2024-09-02 23:46:05
128499,89,89,-15,-12,2024-09-02 23:47:05
128500,89,89,-4,-8,2024-09-02 23:48:05
128501,89,89,0,11,2024-09-02 23:49:05
128502,89,89,-12,-6,2024-09-02 23:50:05
128503,89,89,8,-16,2024-09-02 23:51:05
128504,89,89,-6,2,2024-09-02 23:52:05
128505,89,89,1,0,2024-09-02 23:53:05
128506,89,89,0,1,2024-09-02 23:54:05
128507,89,89,-6,-5,2024-09-02 23:55:05
128508,89,89,-12,-17,2024-09-02 23:56:05
128509,89,89,-4,0,2024-09-02 23:57:05
128510,89,89,4,-4,2024-09-02 23:58:05
128511,89,89,-12,-12,2024-09-02 23:59:05
128512,89,89,-5,-20,2024-09-03 01:00:05
128513,89,89,-6,-3,2024-09-03 01:01:05
128514,89,89,-13,-12,2024-09-03 01:02:05
128515,89,89,-22,-18,2024-09-03 01:03:05
128516,89,89,-2,5,2024-09-03 01:04:05
128517,89,89,-6,-13,2024-09-03 01:05:05
128518,89,89,-11,-15,2024-09-03 01:06:05
128519,89,89,-18,-25,2024-09-03 01:07:05
128520,89,89,0,6,2024-09-03 01:08:05
128521,89,89,-8,0,2024-09-03 01:09:05
128522,89,89,-3,5,2024-09-03 01:10:05
128523,89,89,-8,-12,2024-09-03 01:11:05
128524,89,89,-10,-6,2024-09-03 01:12:05
128525,89,89,-6,6,2024-09-03 01:13:05
128526,89,89,2,-8,2024-09-03 01:14:05
128527,89,89,-17,-8,2024-09-03 01:15:05
128528,89,89,-2,-10,2024-09-03 01:16:05
128529,89,89,-12,-8,2024-09-03 01:17:05
128530,89,89,-15,-18,2024-09-03 01:18:05
128531,89,89,-16,-20,2024-09-03 01:19:05
128532,89,89,-15,-22,2024-09-03 01:20:05
128533,89,89,-11,-8,2024-09-03 01:21:05
128534,89,89,-11,-8,2024-09-03 01:22:05
128535,89,89,-10,-17,2024-09-03 01:23:05
128536,89,89,-10,-8,2024-09-03 01:24:05
128537,89,89,-13,-10,2024-09-03 01:25:05
128538,89,89,0,1,2024-09-03 01:26:05
128539,89,89,-6,-16,2024-09-03 01:27:05
128540,89,89,-20,-27,2024-09-03 01:28:05
128541,89,89,-6,-12,2024-09-03 01:29:05
128542,89,89,-8,-3,2024-09-03 01:30:05
128543,89,89,-2,-1,2024-09-03 01:31:05
128544,89,89,-17,-20,2024-09-03 01:32:05
128545,89,89,-6,-8,2024-09-03 01:33:05
128546,89,89,-11,-6,2024-09-03 01:34:05
128547,89,89,-6,-17,2024-09-03 01:35:05
128548,89,89,-12,-20,2024-09-03 01:36:05
128549,89,89,-24,-12,2024-09-03 01:37:05
128550,89,89,-6,-3,2024-09-03 01:38:05
128551,89,89,-10,-8,2024-09-03 01:39:05
128552,89,89,-8,-8,2024-09-03 01:40:05
128553,89,89,-8,-6,2024-09-03 01:41:05
128554,89,89,-8,-16,2024-09-03 01:42:05
128555,89,89,-2,2,2024-09-03 01:43:05
128556,89,89,-2,3,2024-09-03 01:44:05
128557,89,89,-2,-8,2024-09-03 01:45:05
128558,89,89,-11,-6,2024-09-03 01:46:05
128559,89,89,-11,-8,2024-09-03 01:47:05
128560,89,89,-5,-3,2024-09-03 01:48:05
128561,89,89,-12,-12,2024-09-03 01:49:05
128562,89,89,-11,-17,2024-09-03 01:50:05
128563,89,89,-18,-20,2024-09-03 01:51:05
128564,89,89,-6,-8,2024-09-03 01:52:05
128565,89,89,-13,-16,2024-09-03 01:53:05
128566,89,89,-17,-17,2024-09-03 01:54:05
128567,89,89,0,-1,2024-09-03 01:55:05
128568,89,89,-12,-18,2024-09-03 01:56:05
128569,89,89,-13,-17,2024-09-03 01:57:05
128570,89,89,-8,-16,2024-09-03 01:58:05
128571,89,89,2,1,2024-09-03 01:59:05
128572,89,89,-6,-5,2024-09-03 02:00:05
128573,89,89,-4,-10,2024-09-03 02:01:05
128574,89,89,-18,-22,2024-09-03 02:02:05
128575,89,89,-13,-6,2024-09-03 02:03:05
128576,89,89,-12,-17,2024-09-03 02:04:05
128577,89,89,1,-1,2024-09-03 02:05:05
128578,89,89,-13,-20,2024-09-03 02:06:05
128579,89,89,-17,-20,2024-09-03 02:07:05
128580,89,89,-15,-17,2024-09-03 02:08:05
128581,89,89,-10,-20,2024-09-03 02:09:05
128582,89,89,-6,-10,2024-09-03 02:10:05
128583,89,89,-17,-20,2024-09-03 02:11:05
128584,89,89,-11,0,2024-09-03 02:12:05
128585,89,89,-10,-12,2024-09-03 02:13:05
128586,89,89,-17,-25,2024-09-03 02:14:05
128587,89,89,-17,-15,2024-09-03 02:15:05
128588,89,89,-10,-6,2024-09-03 02:16:05
128589,89,89,-15,-17,2024-09-03 02:17:05
128590,89,89,-13,-18,2024-09-03 02:18:05
128591,89,89,2,0,2024-09-03 02:19:05
128592,89,89,-8,1,2024-09-03 02:20:05
128593,89,89,-6,-4,2024-09-03 02:21:05
128594,89,89,-2,-5,2024-09-03 02:22:05
128595,89,89,-22,-34,2024-09-03 02:23:05
128596,89,89,-8,-8,2024-09-03 02:24:05
128597,89,89,-10,-13,2024-09-03 02:25:05
128598,89,89,-11,-11,2024-09-03 02:26:05
128599,89,89,-11,-15,2024-09-03 02:27:05
128600,89,89,-2,-3,2024-09-03 02:28:05
128601,89,89,-10,-1,2024-09-03 02:29:05
128602,89,89,-12,-8,2024-09-03 02:30:05
128603,89,89,-6,-4,2024-09-03 02:31:05
128604,89,89,-4,-8,2024-09-03 02:32:05
128605,89,89,2,-5,2024-09-03 02:33:05
128606,89,89,-15,-11,2024-09-03 02:34:05
128607,89,89,-20,-17,2024-09-03 02:35:05
128608,89,89,-11,-12,2024-09-03 02:36:05
128609,89,89,-8,-1,2024-09-03 02:37:05
128610,89,89,-29,-17,2024-09-03 02:38:05
128611,89,89,-20,-22,2024-09-03 02:39:05
128612,89,89,6,-1,2024-09-03 02:40:05
128613,89,89,-12,-12,2024-09-03 02:41:05
128614,89,89,-10,-12,2024-09-03 02:42:05
128615,89,89,-1,-3,2024-09-03 02:43:05
128616,89,89,-25,-22,2024-09-03 02:44:05
128617,89,89,-17,-22,2024-09-03 02:45:05
128618,89,89,-8,-17,2024-09-03 02:46:05
128619,89,89,-6,-17,2024-09-03 02:47:05
128620,89,89,-2,-3,2024-09-03 02:48:05
128621,89,89,0,-2,2024-09-03 02:49:05
128622,89,89,-12,-12,2024-09-03 02:50:05
128623,89,89,-6,-17,2024-09-03 02:51:05
128624,89,89,-12,-15,2024-09-03 02:52:05
128625,89,89,-6,-8,2024-09-03 02:53:05
128626,89,89,-2,5,2024-09-03 02:54:05
128627,89,89,1,-8,2024-09-03 02:55:05
128628,89,89,-10,-22,2024-09-03 02:56:05
128629,89,89,-11,-8,2024-09-03 02:57:05
128630,89,89,-13,-12,2024-09-03 02:58:05
128631,89,89,-16,-22,2024-09-03 02:59:05
128632,89,89,-17,-15,2024-09-03 03:00:05
128633,89,89,3,-4,2024-09-03 03:01:05
128634,89,89,-2,3,2024-09-03 03:02:05
128635,89,89,-8,-15,2024-09-03 03:03:05
128636,89,89,-12,-12,2024-09-03 03:04:05
128637,89,89,-12,-10,2024-09-03 03:05:05
128638,89,89,0,-3,2024-09-03 03:06:05
128639,89,89,6,8,2024-09-03 03:07:05
128640,89,89,-12,-12,2024-09-03 03:08:05
128641,89,89,-6,-8,2024-09-03 03:09:05
128642,89,89,2,-1,2024-09-03 03:10:05
128643,89,89,-4,1,2024-09-03 03:11:05
128644,89,89,-2,5,2024-09-03 03:12:05
128645,89,89,-8,-17,2024-09-03 03:13:05
128646,89,89,-4,-8,2024-09-03 03:14:05
128647,89,89,-8,-11,2024-09-03 03:15:05
128648,89,89,-12,-20,2024-09-03 03:16:05
128649,89,89,-6,2,2024-09-03 03:17:05
128650,89,89,-6,0,2024-09-03 03:18:05
128651,89,89,-5,4,2024-09-03 03:19:05
128652,89,89,0,-12,2024-09-03 03:20:05
128653,89,89,-10,-20,2024-09-03 03:21:05
128654,89,89,-12,-8,2024-09-03 03:22:05
128655,89,89,-6,-13,2024-09-03 03:23:05
128656,89,89,-4,-6,2024-09-03 03:24:05
128657,89,89,-11,-15,2024-09-03 03:25:05
128658,89,89,-2,-2,2024-09-03 03:26:05
128659,89,89,-5,0,2024-09-03 03:27:05
128660,89,89,-13,-24,2024-09-03 03:28:05
128661,89,89,-4,-4,2024-09-03 03:29:05
128662,89,89,-18,-20,2024-09-03 03:30:05
128663,89,89,-5,-6,2024-09-03 03:31:05
128664,89,89,-11,-6,2024-09-03 03:32:05
128665,89,89,0,0,2024-09-03 03:33:05
128666,89,89,-6,-15,2024-09-03 03:34:05
128667,89,89,-6,-12,2024-09-03 03:35:05
128668,89,89,-12,-6,2024-09-03 03:36:05
128669,89,89,-6,-8,2024-09-03 03:37:05
128670,89,89,-6,-4,2024-09-03 03:38:05
128671,89,89,-8,-16,2024-09-03 03:39:05
128672,89,89,-10,-8,2024-09-03 03:40:05
128673,89,89,-12,-5,2024-09-03 03:41:05
128674,89,89,-4,-1,2024-09-03 03:42:05
128675,89,89,-6,-11,2024-09-03 03:43:05
128676,89,89,-12,-13,2024-09-03 03:44:05
128677,89,89,-13,-25,2024-09-03 03:45:05
128678,89,89,-4,1,2024-09-03 03:46:05
128679,89,89,-2,6,2024-09-03 03:47:05
128680,89,89,-13,-10,2024-09-03 03:48:05
128681,89,89,-6,-1,2024-09-03 03:49:05
128682,89,89,-10,-8,2024-09-03 03:50:05
128683,89,89,-4,-6,2024-09-03 03:51:05
128684,89,89,-10,-6,2024-09-03 03:52:05
128685,89,89,-5,-1,2024-09-03 03:53:05
128686,89,89,2,-1,2024-09-03 03:54:05
128687,89,89,-5,0,2024-09-03 03:55:05
128688,89,89,-10,-4,2024-09-03 03:56:05
128689,89,89,-17,-20,2024-09-03 03:57:05
128690,89,89,-10,-8,2024-09-03 03:58:05
128691,89,89,-13,-12,2024-09-03 03:59:05
128692,89,89,-4,-1,2024-09-03 04:00:05
128693,89,89,-22,-25,2024-09-03 04:01:05
128694,89,89,-18,-15,2024-09-03 04:02:05
128695,89,89,-6,-2,2024-09-03 04:03:05
128696,89,89,-8,-15,2024-09-03 04:04:05
128697,89,89,-8,-12,2024-09-03 04:05:05
128698,89,89,-5,-6,2024-09-03 04:06:05
128699,89,89,-13,-22,2024-09-03 04:07:05
128700,89,89,-11,-1,2024-09-03 04:08:05
128701,89,89,-6,-6,2024-09-03 04:09:05
128702,89,89,0,-2,2024-09-03 04:10:05
128703,89,89,-16,-12,2024-09-03 04:11:05
128704,89,89,-6,-3,2024-09-03 04:12:05
128705,89,89,-10,-15,2024-09-03 04:13:05
128706,89,89,-4,-3,2024-09-03 04:14:05
128707,89,89,-3,0,2024-09-03 04:15:05
128708,89,89,-16,-10,2024-09-03 04:16:05
128709,89,89,-6,-3,2024-09-03 04:17:05
128710,89,89,-5,-6,2024-09-03 04:18:05
128711,89,89,-13,-6,2024-09-03 04:19:05
128712,89,89,-6,-4,2024-09-03 04:20:05
128713,89,89,-10,-20,2024-09-03 04:21:05
128714,89,89,-12,-6,2024-09-03 04:22:05
128715,89,89,-13,-13,2024-09-03 04:23:05
128716,89,89,-10,-12,2024-09-03 04:24:05
128717,89,89,-18,-15,2024-09-03 04:25:05
128718,89,89,-6,-24,2024-09-03 04:26:05
128719,89,89,-8,-18,2024-09-03 04:27:05
128720,89,89,-15,-8,2024-09-03 04:28:05
128721,89,89,-15,-13,2024-09-03 04:29:05
128722,89,89,-10,-17,2024-09-03 04:30:05
128723,89,89,-6,-6,2024-09-03 04:31:05
128724,89,89,-18,-8,2024-09-03 04:32:05
128725,89,89,-17,-13,2024-09-03 04:33:05
128726,89,89,-8,-6,2024-09-03 04:34:05
128727,89,89,4,5,2024-09-03 04:35:05
128728,89,89,-6,-8,2024-09-03 04:36:05
128729,89,89,-20,-17,2024-09-03 04:37:05
128730,89,89,-4,-6,2024-09-03 04:38:05
128731,89,89,-13,-11,2024-09-03 04:39:05
128732,89,89,0,-1,2024-09-03 04:40:05
128733,89,89,-10,-18,2024-09-03 04:41:05
128734,89,89,2,2,2024-09-03 04:42:05
128735,89,89,-15,-20,2024-09-03 04:43:05
128736,89,89,-11,-10,2024-09-03 04:44:05
128737,89,89,-11,-8,2024-09-03 04:45:05
128738,89,89,-4,-3,2024-09-03 04:46:05
128739,89,89,-12,-8,2024-09-03 04:47:05
128740,89,89,-10,-8,2024-09-03 04:48:05
128741,89,89,-6,-8,2024-09-03 04:49:05
128742,89,89,-24,-22,2024-09-03 04:50:05
128743,89,89,-8,-10,2024-09-03 04:51:05
128744,89,89,-17,-24,2024-09-03 04:52:05
128745,89,89,-25,-25,2024-09-03 04:53:05
128746,89,89,4,1,2024-09-03 04:54:05
128747,89,89,0,11,2024-09-03 04:55:05
128748,89,89,-8,-5,2024-09-03 04:56:05
128749,89,89,-6,-4,2024-09-03 04:57:05
128750,89,89,-10,-17,2024-09-03 04:58:05
128751,89,89,-8,-11,2024-09-03 04:59:05
128752,89,89,-4,-5,2024-09-03 05:00:05
128753,89,89,-10,-15,2024-09-03 05:01:05
128754,89,89,-22,-24,2024-09-03 05:02:05
128755,89,89,-11,-15,2024-09-03 05:03:05
128756,89,89,-10,-8,2024-09-03 05:04:05
128757,89,89,-2,1,2024-09-03 05:05:05
128758,89,89,-12,-5,2024-09-03 05:06:05
128759,89,89,-11,-13,2024-09-03 05:07:05
128760,89,89,-8,-5,2024-09-03 05:08:05
128761,89,89,-6,-2,2024-09-03 05:09:05
128762,89,89,-10,-8,2024-09-03 05:10:05
128763,89,89,-12,-15,2024-09-03 05:11:05
128764,89,89,-12,-8,2024-09-03 05:12:05
128765,89,89,-6,-6,2024-09-03 05:13:05
128766,89,89,-11,-8,2024-09-03 05:14:05
128767,89,89,-10,-6,2024-09-03 05:15:05
128768,89,89,-18,-18,2024-09-03 05:16:05
128769,89,89,-2,-2,2024-09-03 05:17:05
128770,89,89,-6,-18,2024-09-03 05:18:05
128771,89,89,-6,-8,2024-09-03 05:19:05
128772,89,89,6,4,2024-09-03 05:20:05
128773,89,89,-4,-4,2024-09-03 05:21:05
128774,89,89,-8,-10,2024-09-03 05:22:05
128775,89,89,-6,-12,2024-09-03 05:23:05
128776,89,89,-8,-11,2024-09-03 05:24:05
128777,89,89,-3,-16,2024-09-03 05:25:05
128778,89,89,-3,0,2024-09-03 05:26:05
128779,89,89,-6,-12,2024-09-03 05:27:05
128780,89,89,2,5,2024-09-03 05:28:05
128781,89,89,-11,-8,2024-09-03 05:29:05
128782,89,89,-17,-12,2024-09-03 05:30:05
128783,89,89,-6,2,2024-09-03 05:31:05
128784,89,89,-12,-15,2024-09-03 05:32:05
128785,89,89,-10,-8,2024-09-03 05:33:05
128786,89,89,-8,-3,2024-09-03 05:34:05
128787,89,89,-8,-12,2024-09-03 05:35:05
128788,89,89,-12,-8,2024-09-03 05:36:05
128789,89,89,-8,-11,2024-09-03 05:37:05
128790,89,89,-2,-12,2024-09-03 05:38:05
128791,89,89,-11,-12,2024-09-03 05:39:05
128792,89,89,-18,-12,2024-09-03 05:40:05
128793,89,89,-11,-11,2024-09-03 05:41:05
128794,89,89,-11,-4,2024-09-03 05:42:05
128795,89,89,-6,-17,2024-09-03 05:43:05
128796,89,89,-8,-8,2024-09-03 05:44:05
128797,89,89,-2,1,2024-09-03 05:45:05
128798,89,89,-4,5,2024-09-03 05:46:05
128799,89,89,-11,-5,2024-09-03 05:47:05
128800,89,89,-4,-6,2024-09-03 05:48:05
128801,89,89,-6,-8,2024-09-03 05:49:05
128802,89,89,-4,-15,2024-09-03 05:50:05
128803,89,89,-8,-6,2024-09-03 05:51:05
128804,89,89,-6,-4,2024-09-03 05:52:05
128805,89,89,-3,1,2024-09-03 05:53:05
128806,89,89,0,-8,2024-09-03 05:54:05
128807,89,89,-12,-11,2024-09-03 05:55:05
128808,89,89,-6,-1,2024-09-03 05:56:05
128809,89,89,-20,-17,2024-09-03 05:57:05
128810,89,89,8,10,2024-09-03 05:58:05
128811,89,89,-5,-11,2024-09-03 05:59:05
128812,89,89,-8,-2,2024-09-03 06:00:05
128813,89,89,-10,-6,2024-09-03 06:01:05
128814,89,89,-6,-1,2024-09-03 06:02:05
128815,89,89,-4,-2,2024-09-03 06:03:05
128816,89,89,-6,-11,2024-09-03 06:04:05
128817,89,89,2,-17,2024-09-03 06:05:05
128818,89,89,-2,-6,2024-09-03 06:06:05
128819,89,89,-8,-11,2024-09-03 06:07:05
128820,89,89,-20,-11,2024-09-03 06:08:05
128821,89,89,-10,-12,2024-09-03 06:09:05
128822,89,89,-11,-17,2024-09-03 06:10:05
128823,73,71,-20,-20,2024-09-03 06:11:05
128824,29,28,-2,0,2024-09-03 06:12:05
128825,1,0,-2,0,2024-09-03 06:13:05
128826,25,26,190,-850,2024-09-03 06:14:05
128827,1,0,896,898,2024-09-03 06:15:05
128828,1,0,899,900,2024-09-03 06:16:05
128829,1,0,899,900,2024-09-03 06:17:05
128830,1,0,899,900,2024-09-03 06:18:05
128831,1,0,899,898,2024-09-03 06:19:05
128832,19,27,908,903,2024-09-03 06:20:05
128833,27,27,905,903,2024-09-03 06:21:05
128834,27,27,905,903,2024-09-03 06:22:05
128835,39,39,719,653,2024-09-03 06:23:05
128836,27,27,900,855,2024-09-03 06:24:05
128837,27,27,746,753,2024-09-03 06:25:05
128838,37,38,547,540,2024-09-03 06:26:05
128839,30,31,555,664,2024-09-03 06:27:05
128840,27,27,1008,1014,2024-09-03 06:28:05
128841,27,27,1096,1111,2024-09-03 06:29:05
128842,27,27,926,950,2024-09-03 06:30:05
128843,30,30,911,926,2024-09-03 06:31:05
128844,27,27,901,891,2024-09-03 06:32:05
128845,27,27,875,878,2024-09-03 06:33:05
128846,27,27,884,889,2024-09-03 06:34:05
128847,28,29,899,900,2024-09-03 06:35:05
128848,27,27,873,875,2024-09-03 06:36:05
128849,27,27,860,863,2024-09-03 06:37:05
128850,27,27,865,851,2024-09-03 06:38:05
128851,27,27,864,853,2024-09-03 06:39:05
128852,27,27,875,868,2024-09-03 06:40:05
128853,27,27,881,881,2024-09-03 06:41:05
128854,28,28,886,891,2024-09-03 06:42:05
128855,27,27,884,876,2024-09-03 06:43:05
128856,27,27,886,881,2024-09-03 06:44:05
128857,27,28,875,883,2024-09-03 06:45:05
128858,27,27,871,876,2024-09-03 06:46:05
128859,27,27,875,890,2024-09-03 06:47:05
128860,27,27,878,880,2024-09-03 06:48:05
128861,27,29,881,885,2024-09-03 06:49:05
128862,27,27,863,873,2024-09-03 06:50:05
128863,27,27,865,859,2024-09-03 06:51:05
128864,27,27,836,830,2024-09-03 06:52:05
128865,27,27,840,843,2024-09-03 06:53:05
128866,27,27,880,868,2024-09-03 06:54:05
128867,27,27,865,855,2024-09-03 06:55:05
128868,27,27,873,878,2024-09-03 06:56:05
128869,27,27,895,898,2024-09-03 06:57:05
128870,27,27,920,915,2024-09-03 06:58:05
128871,27,27,875,865,2024-09-03 06:59:05
128872,29,30,875,880,2024-09-03 07:00:05
128873,28,27,884,866,2024-09-03 07:01:05
128874,27,27,914,905,2024-09-03 07:02:05
128875,27,27,866,864,2024-09-03 07:03:05
128876,28,30,885,899,2024-09-03 07:04:05
128877,28,28,885,890,2024-09-03 07:05:05
128878,27,27,884,890,2024-09-03 07:06:05
128879,27,28,890,886,2024-09-03 07:07:05
128880,29,30,895,896,2024-09-03 07:08:05
128881,28,29,896,906,2024-09-03 07:09:05
128882,27,29,896,899,2024-09-03 07:10:05
128883,27,28,910,915,2024-09-03 07:11:05
128884,27,28,893,888,2024-09-03 07:12:05
128885,28,29,913,908,2024-09-03 07:13:05
128886,29,29,900,904,2024-09-03 07:14:05
128887,32,33,502,510,2024-09-03 07:15:05
128888,27,27,494,660,2024-09-03 07:16:05
128889,29,28,452,487,2024-09-03 07:17:05
128890,27,27,795,789,2024-09-03 07:18:05
128891,27,27,569,723,2024-09-03 07:19:05
128892,35,35,405,415,2024-09-03 07:20:05
128893,28,28,575,557,2024-09-03 07:21:05
128894,27,27,875,875,2024-09-03 07:22:05
128895,27,27,896,893,2024-09-03 07:23:05
128896,28,29,914,919,2024-09-03 07:24:05
128897,29,30,930,925,2024-09-03 07:25:05
128898,29,30,925,946,2024-09-03 07:26:05
128899,29,29,964,930,2024-09-03 07:27:05
128900,27,27,849,845,2024-09-03 07:28:05
128901,30,31,890,893,2024-09-03 07:29:05
128902,27,27,911,908,2024-09-03 07:30:05
128903,27,27,894,925,2024-09-03 07:31:05
128904,30,30,935,930,2024-09-03 07:32:05
128905,27,27,941,931,2024-09-03 07:33:05
128906,27,27,949,953,2024-09-03 07:34:05
128907,27,27,893,926,2024-09-03 07:35:05
128908,27,27,946,950,2024-09-03 07:36:05
128909,27,27,919,866,2024-09-03 07:37:05
128910,27,27,928,920,2024-09-03 07:38:05
128911,27,27,946,945,2024-09-03 07:39:05
128912,27,27,938,935,2024-09-03 07:40:05
128913,27,27,949,944,2024-09-03 07:41:05
128914,27,27,935,928,2024-09-03 07:42:05
128915,29,29,936,944,2024-09-03 07:43:05
128916,27,27,911,915,2024-09-03 07:44:05
128917,27,27,934,935,2024-09-03 07:45:05
128918,27,27,894,910,2024-09-03 07:46:05
128919,27,27,935,943,2024-09-03 07:47:05
128920,27,27,949,966,2024-09-03 07:48:05
128921,27,27,879,884,2024-09-03 07:49:05
128922,1,0,899,906,2024-09-03 07:50:05
128923,1,0,901,900,2024-09-03 07:51:05
128924,1,0,3,0,2024-09-03 07:52:05
128925,14,15,422,415,2024-09-03 07:53:05
128926,14,15,367,362,2024-09-03 07:54:05
128927,14,15,262,286,2024-09-03 07:55:05
128928,14,15,240,242,2024-09-03 07:56:05
128929,14,15,262,281,2024-09-03 07:57:05
128930,14,15,202,197,2024-09-03 07:58:05
128931,23,20,442,415,2024-09-03 07:59:05
128932,23,23,311,315,2024-09-03 08:00:05
128933,23,23,450,445,2024-09-03 08:01:05
128934,23,19,-121,258,2024-09-03 08:02:05
128935,23,23,60,43,2024-09-03 08:03:05
128936,22,23,223,342,2024-09-03 08:04:05
128937,15,16,32,45,2024-09-03 08:05:05
128938,1,0,895,898,2024-09-03 08:06:05
128939,1,0,896,900,2024-09-03 08:07:05
128940,18,19,896,898,2024-09-03 08:08:05
128941,1,0,896,898,2024-09-03 08:09:05
128942,1,0,896,895,2024-09-03 08:10:05
128943,1,0,896,898,2024-09-03 08:11:05
128944,15,16,-171,-624,2024-09-03 08:12:05
128945,1,0,896,900,2024-09-03 08:13:05
128946,42,44,899,898,2024-09-03 08:14:05
128947,20,20,271,320,2024-09-03 08:15:05
128948,26,26,337,342,2024-09-03 08:16:05
128949,20,20,337,342,2024-09-03 08:17:05
128950,14,15,340,337,2024-09-03 08:18:05
128951,15,15,340,340,2024-09-03 08:19:05
128952,14,15,322,320,2024-09-03 08:20:05
128953,10,11,227,213,2024-09-03 08:21:05
128954,10,11,162,156,2024-09-03 08:22:05
128955,33,33,896,900,2024-09-03 08:23:05
128956,39,39,896,898,2024-09-03 08:24:05
128957,18,19,-25,-45,2024-09-03 08:25:05
128958,18,19,-312,-322,2024-09-03 08:26:05
128959,18,19,-342,-344,2024-09-03 08:27:05
128960,14,15,-349,-342,2024-09-03 08:28:05
128961,14,15,-349,-347,2024-09-03 08:29:05
128962,14,15,-349,-344,2024-09-03 08:30:05
128963,14,15,-332,-332,2024-09-03 08:31:05
128964,15,15,-217,-213,2024-09-03 08:32:05
128965,14,15,-302,-302,2024-09-03 08:33:05
128966,18,19,-344,-342,2024-09-03 08:34:05
128967,1,0,429,898,2024-09-03 08:35:05
128968,1,0,896,898,2024-09-03 08:36:05
128969,4,4,766,2,2024-09-03 08:37:05
128970,18,19,-271,-272,2024-09-03 08:38:05
128971,19,20,-222,-207,2024-09-03 08:39:05
128972,19,20,235,275,2024-09-03 08:40:05
128973,34,40,733,898,2024-09-03 08:41:05
128974,42,43,895,898,2024-09-03 08:42:05
128975,35,36,658,655,2024-09-03 08:43:05
128976,34,34,301,316,2024-09-03 08:44:05
128977,34,35,337,342,2024-09-03 08:45:05
128978,31,31,68,58,2024-09-03 08:46:05
128979,30,30,-172,-167,2024-09-03 08:47:05
128980,39,42,895,900,2024-09-03 08:48:05
128981,20,21,895,898,2024-09-03 08:49:05
128982,31,32,607,602,2024-09-03 08:50:05
128983,29,30,407,467,2024-09-03 08:51:05
128984,33,33,-11,0,2024-09-03 08:52:05
128985,14,15,-236,-245,2024-09-03 08:53:05
128986,15,15,-256,-260,2024-09-03 08:54:05
128987,15,15,-116,-106,2024-09-03 08:55:05
128988,14,15,22,27,2024-09-03 08:56:05
128989,15,15,61,61,2024-09-03 08:57:05
128990,15,16,-30,-40,2024-09-03 08:58:05
128991,15,15,-347,-335,2024-09-03 08:59:05
128992,14,15,-236,-232,2024-09-03 09:00:05
128993,15,16,-267,-255,2024-09-03 09:01:05
128994,14,15,-151,-136,2024-09-03 09:02:05
128995,14,15,-96,-98,2024-09-03 09:03:05
128996,14,16,-83,-85,2024-09-03 09:04:05
128997,14,15,-141,-136,2024-09-03 09:05:05
128998,15,15,-163,-162,2024-09-03 09:06:05
128999,14,15,-191,-197,2024-09-03 09:07:05
129000,15,15,-220,-221,2024-09-03 09:08:05
129001,14,15,-138,-135,2024-09-03 09:09:05
129002,15,15,-6,-1,2024-09-03 09:10:05
129003,14,15,91,96,2024-09-03 09:11:05
129004,14,15,86,98,2024-09-03 09:12:05
129005,14,16,34,24,2024-09-03 09:13:05
129006,15,15,-75,-79,2024-09-03 09:14:05
129007,13,14,-271,-291,2024-09-03 09:15:05
129008,13,14,-349,-342,2024-09-03 09:16:05
129009,13,14,-312,-307,2024-09-03 09:17:05
129010,13,14,-213,-205,2024-09-03 09:18:05
129011,13,14,-29,-18,2024-09-03 09:19:05
129012,13,14,236,243,2024-09-03 09:20:05
129013,13,14,337,342,2024-09-03 09:21:05
129014,13,14,344,342,2024-09-03 09:22:05
129015,13,14,302,292,2024-09-03 09:23:05
129016,13,14,69,56,2024-09-03 09:24:05
129017,17,17,-272,-288,2024-09-03 09:25:05
