,P1_25,csvTime,P1_24,P1_3,P1_2
121119,0,2024-08-25 15:51:06,0,95,1802
121120,0,2024-08-25 15:52:06,8,97,1802
121121,0,2024-08-25 15:53:06,0,99,1805
121122,0,2024-08-25 15:54:06,0,92,1803
121123,0,2024-08-25 15:55:06,0,93,1805
121124,0,2024-08-25 15:56:06,0,92,1803
121125,0,2024-08-25 15:57:06,0,95,1804
121126,0,2024-08-25 15:58:06,0,92,1802
121127,0,2024-08-25 15:59:06,0,91,1803
121128,0,2024-08-25 16:00:07,0,93,1802
121129,0,2024-08-25 16:01:06,8,91,1802
121130,0,2024-08-25 16:02:06,8,91,1804
121131,0,2024-08-25 16:03:06,0,89,1802
121132,0,2024-08-25 16:04:06,0,91,1802
121133,0,2024-08-25 16:05:06,0,93,1800
121134,0,2024-08-25 16:06:06,0,98,1803
121135,0,2024-08-25 16:07:06,0,91,1805
121136,0,2024-08-25 16:08:06,0,92,1803
121137,0,2024-08-25 16:09:06,0,87,1802
121138,0,2024-08-25 16:10:06,0,89,1803
121139,0,2024-08-25 16:11:06,0,94,1803
121140,0,2024-08-25 16:12:06,0,101,1802
121141,0,2024-08-25 16:13:06,0,102,1802
121142,0,2024-08-25 16:14:07,0,100,1801
121143,0,2024-08-25 16:15:06,0,97,1800
121144,0,2024-08-25 16:16:06,0,101,1801
121145,0,2024-08-25 16:17:06,0,95,1800
121146,0,2024-08-25 16:18:06,0,95,1802
121147,0,2024-08-25 16:19:06,0,96,1802
121148,0,2024-08-25 16:20:06,0,102,1802
121149,0,2024-08-25 16:21:06,8,107,1800
121150,0,2024-08-25 16:22:06,0,109,1799
121151,0,2024-08-25 16:23:06,0,102,1800
121152,0,2024-08-25 16:24:06,0,103,1800
121153,0,2024-08-25 16:25:06,0,107,1801
121154,0,2024-08-25 16:26:06,0,105,1800
121155,0,2024-08-25 16:27:06,0,97,1801
121156,0,2024-08-25 16:28:06,0,90,1802
121157,0,2024-08-25 16:29:06,0,95,1802
121158,0,2024-08-25 16:30:06,0,100,1802
121159,0,2024-08-25 16:31:06,8,97,1802
121160,0,2024-08-25 16:32:06,0,100,1802
121161,0,2024-08-25 16:33:06,0,99,1802
121162,0,2024-08-25 16:34:06,0,97,1802
121163,0,2024-08-25 16:35:06,0,96,1802
121164,0,2024-08-25 16:36:06,0,98,1802
121165,0,2024-08-25 16:37:06,0,106,1802
121166,0,2024-08-25 16:38:06,0,102,1801
121167,0,2024-08-25 16:39:06,0,102,1805
121168,0,2024-08-25 16:40:06,0,101,1802
121169,0,2024-08-25 16:41:06,0,100,1805
121170,0,2024-08-25 16:42:06,0,100,1802
121171,0,2024-08-25 16:43:07,0,91,1800
121172,0,2024-08-25 16:44:06,0,82,1802
121173,0,2024-08-25 16:45:06,0,83,1803
121174,0,2024-08-25 16:46:06,0,82,1803
121175,0,2024-08-25 16:47:06,0,85,1801
121176,0,2024-08-25 16:48:06,0,101,1801
121177,0,2024-08-25 16:49:06,0,112,1796
121178,0,2024-08-25 16:50:06,0,104,1799
121179,0,2024-08-25 16:51:06,8,106,1801
121180,0,2024-08-25 16:52:06,0,101,1798
121181,0,2024-08-25 16:53:06,0,98,1799
121182,0,2024-08-25 16:54:06,0,103,1802
121183,0,2024-08-25 16:55:06,0,99,1798
121184,0,2024-08-25 16:56:06,0,99,1798
121185,0,2024-08-25 16:57:06,0,102,1798
121186,0,2024-08-25 16:58:06,0,104,1802
121187,0,2024-08-25 16:59:06,0,103,1799
121188,0,2024-08-25 17:00:06,0,101,1800
121189,0,2024-08-25 17:01:06,8,111,1800
121190,0,2024-08-25 17:02:06,0,96,1801
121191,0,2024-08-25 17:03:06,0,112,1799
121192,0,2024-08-25 17:04:06,0,123,1797
121193,0,2024-08-25 17:05:06,0,133,1796
121194,0,2024-08-25 17:06:06,0,101,1803
121195,0,2024-08-25 17:07:06,0,120,1805
121196,0,2024-08-25 17:08:06,0,112,1802
121197,0,2024-08-25 17:09:06,0,109,1802
121198,0,2024-08-25 17:10:06,8,107,1800
121199,0,2024-08-25 17:11:06,0,107,1802
121200,0,2024-08-25 17:12:06,0,110,1805
121201,0,2024-08-25 17:13:06,0,104,1805
121202,0,2024-08-25 17:14:06,0,80,1805
121203,0,2024-08-25 17:15:06,0,98,1802
121204,0,2024-08-25 17:16:06,0,93,1805
121205,0,2024-08-25 17:17:06,0,109,1802
121206,0,2024-08-25 17:18:06,0,107,1805
121207,0,2024-08-25 17:19:06,0,97,1803
121208,0,2024-08-25 17:20:06,0,96,1800
121209,0,2024-08-25 17:21:06,0,101,1803
121210,0,2024-08-25 17:22:06,0,99,1804
121211,0,2024-08-25 17:23:06,0,98,1804
121212,0,2024-08-25 17:24:06,0,100,1802
121213,0,2024-08-25 17:25:06,0,100,1803
121214,0,2024-08-25 17:26:06,0,100,1806
121215,0,2024-08-25 17:27:06,0,95,1802
121216,0,2024-08-25 17:28:06,0,94,1805
121217,0,2024-08-25 17:29:06,8,98,1805
121218,0,2024-08-25 17:30:06,0,92,1800
121219,0,2024-08-25 17:31:06,0,97,1806
121220,0,2024-08-25 17:32:06,0,96,1804
121221,0,2024-08-25 17:33:06,0,93,1805
121222,0,2024-08-25 17:34:06,0,96,1805
121223,0,2024-08-25 17:35:06,0,98,1805
121224,0,2024-08-25 17:36:06,0,98,1805
121225,0,2024-08-25 17:37:06,0,99,1806
121226,0,2024-08-25 17:38:06,0,98,1803
121227,0,2024-08-25 17:39:06,0,99,1800
121228,0,2024-08-25 17:40:07,0,96,1800
121229,0,2024-08-25 17:41:06,0,98,1802
121230,0,2024-08-25 17:42:06,0,99,1803
121231,0,2024-08-25 17:43:06,0,99,1804
121232,0,2024-08-25 17:44:06,0,110,1803
121233,0,2024-08-25 17:45:06,0,109,1804
121234,0,2024-08-25 17:46:06,0,97,1804
121235,0,2024-08-25 17:47:06,0,96,1803
121236,0,2024-08-25 17:48:06,0,93,1804
121237,0,2024-08-25 17:49:06,0,94,1800
121238,0,2024-08-25 17:50:06,0,95,1800
121239,0,2024-08-25 17:51:06,0,91,1805
121240,0,2024-08-25 17:52:06,0,95,1804
121241,0,2024-08-25 17:53:06,0,91,1803
121242,0,2024-08-25 17:54:06,0,93,1803
121243,0,2024-08-25 17:55:06,0,94,1806
121244,0,2024-08-25 17:56:06,0,92,1805
121245,0,2024-08-25 17:57:06,8,98,1803
121246,0,2024-08-25 17:58:06,0,95,1805
121247,0,2024-08-25 17:59:07,0,94,1800
121248,0,2024-08-25 18:00:06,0,90,1805
121249,0,2024-08-25 18:01:06,0,108,1805
121250,0,2024-08-25 18:02:06,0,93,1804
121251,0,2024-08-25 18:03:06,0,93,1802
121252,0,2024-08-25 18:04:06,0,97,1802
121253,0,2024-08-25 18:05:06,0,94,1802
121254,0,2024-08-25 18:06:06,0,96,1805
121255,0,2024-08-25 18:07:06,0,93,1802
121256,0,2024-08-25 18:08:06,0,99,1801
121257,0,2024-08-25 18:09:06,0,97,1800
121258,0,2024-08-25 18:10:06,0,98,1800
121259,0,2024-08-25 18:11:06,0,98,1801
121260,0,2024-08-25 18:12:06,0,97,1802
121261,0,2024-08-25 18:13:06,0,96,1804
121262,0,2024-08-25 18:14:06,0,98,1803
121263,0,2024-08-25 18:15:06,0,96,1804
121264,0,2024-08-25 18:16:06,0,96,1804
121265,0,2024-08-25 18:17:06,8,98,1802
121266,0,2024-08-25 18:18:06,8,98,1802
121267,0,2024-08-25 18:19:06,0,97,1800
121268,0,2024-08-25 18:20:06,0,96,1803
121269,0,2024-08-25 18:21:06,0,91,1802
121270,0,2024-08-25 18:22:06,0,92,1802
121271,0,2024-08-25 18:23:06,0,94,1803
121272,0,2024-08-25 18:24:06,0,92,1804
121273,0,2024-08-25 18:25:06,0,93,1802
121274,0,2024-08-25 18:26:06,0,92,1802
121275,0,2024-08-25 18:27:06,8,92,1804
121276,0,2024-08-25 18:28:06,0,93,1802
121277,0,2024-08-25 18:29:06,0,92,1803
121278,0,2024-08-25 18:30:06,0,96,1804
121279,0,2024-08-25 18:31:06,0,96,1802
121280,0,2024-08-25 18:32:06,0,95,1802
121281,0,2024-08-25 18:33:06,0,96,1803
121282,0,2024-08-25 18:34:06,0,100,1802
121283,0,2024-08-25 18:35:06,0,97,1804
121284,0,2024-08-25 18:36:06,0,99,1802
121285,0,2024-08-25 18:37:06,0,97,1802
121286,0,2024-08-25 18:38:06,0,100,1804
121287,0,2024-08-25 18:39:06,0,96,1800
121288,0,2024-08-25 18:40:06,0,98,1801
121289,0,2024-08-25 18:41:06,0,96,1803
121290,0,2024-08-25 18:42:06,0,98,1801
121291,0,2024-08-25 18:43:06,0,100,1804
121292,0,2024-08-25 18:44:06,0,99,1802
121293,0,2024-08-25 18:45:06,0,100,1801
121294,0,2024-08-25 18:46:06,0,94,1802
121295,0,2024-08-25 18:47:06,0,98,1804
121296,0,2024-08-25 18:48:06,0,91,1800
121297,0,2024-08-25 18:49:06,0,154,1802
121298,0,2024-08-25 18:50:06,0,160,1797
121299,0,2024-08-25 18:51:06,0,158,1799
121300,0,2024-08-25 18:52:06,0,156,1799
121301,0,2024-08-25 18:53:06,0,149,1802
121302,0,2024-08-25 18:54:06,0,153,1802
121303,0,2024-08-25 18:55:06,0,147,1800
121304,0,2024-08-25 18:56:06,8,146,1801
121305,0,2024-08-25 18:57:06,0,138,1802
121306,0,2024-08-25 18:58:06,0,131,1802
121307,0,2024-08-25 18:59:06,0,132,1802
121308,0,2024-08-25 19:00:06,0,129,1802
121309,0,2024-08-25 19:01:06,0,130,1802
121310,0,2024-08-25 19:02:06,0,122,1804
121311,0,2024-08-25 19:03:06,0,119,1802
121312,0,2024-08-25 19:04:06,0,123,1802
121313,0,2024-08-25 19:05:06,0,124,1802
121314,0,2024-08-25 19:06:06,8,126,1801
121315,0,2024-08-25 19:07:06,0,126,1802
121316,0,2024-08-25 19:08:06,0,130,1800
121317,0,2024-08-25 19:09:06,0,137,1802
121318,0,2024-08-25 19:10:06,0,130,1801
121319,0,2024-08-25 19:11:06,0,139,1802
121320,0,2024-08-25 19:12:06,0,130,1802
121321,0,2024-08-25 19:13:06,0,134,1801
121322,0,2024-08-25 19:14:06,0,133,1801
121323,0,2024-08-25 19:15:06,0,133,1802
121324,0,2024-08-25 19:16:06,8,130,1802
121325,0,2024-08-25 19:17:06,0,130,1802
121326,0,2024-08-25 19:18:06,0,132,1800
121327,0,2024-08-25 19:19:06,0,135,1802
121328,0,2024-08-25 19:20:06,0,138,1805
121329,0,2024-08-25 19:21:06,0,140,1800
121330,0,2024-08-25 19:22:06,0,138,1803
121331,0,2024-08-25 19:23:06,0,134,1804
121332,0,2024-08-25 19:24:06,0,133,1805
121333,0,2024-08-25 19:25:06,0,133,1801
121334,0,2024-08-25 19:26:06,8,133,1802
121335,0,2024-08-25 19:27:06,0,132,1802
121336,0,2024-08-25 19:28:06,0,129,1801
121337,0,2024-08-25 19:29:06,0,133,1801
121338,0,2024-08-25 19:30:06,0,133,1801
121339,0,2024-08-25 19:31:06,0,133,1800
121340,0,2024-08-25 19:32:06,0,132,1800
121341,0,2024-08-25 19:33:06,0,133,1803
121342,0,2024-08-25 19:34:06,0,129,1803
121343,0,2024-08-25 19:35:06,8,121,1802
121344,0,2024-08-25 19:36:06,8,118,1802
121345,0,2024-08-25 19:37:06,0,118,1805
121346,0,2024-08-25 19:38:06,0,121,1800
121347,0,2024-08-25 19:39:06,0,121,1802
121348,0,2024-08-25 19:40:06,0,120,1801
121349,0,2024-08-25 19:41:06,0,124,1803
121350,0,2024-08-25 19:42:06,0,120,1802
121351,0,2024-08-25 19:43:06,0,128,1803
121352,0,2024-08-25 19:44:06,0,132,1803
121353,0,2024-08-25 19:45:06,8,131,1802
121354,0,2024-08-25 19:46:06,0,133,1803
121355,0,2024-08-25 19:47:06,0,131,1800
121356,0,2024-08-25 19:48:06,0,139,1800
121357,0,2024-08-25 19:49:06,0,138,1802
121358,0,2024-08-25 19:50:06,0,131,1801
121359,0,2024-08-25 19:51:06,0,134,1802
121360,0,2024-08-25 19:52:06,0,132,1800
121361,0,2024-08-25 19:53:06,0,132,1802
121362,0,2024-08-25 19:54:06,0,138,1801
121363,0,2024-08-25 19:55:06,0,136,1800
121364,0,2024-08-25 19:56:06,8,137,1802
121365,0,2024-08-25 19:57:06,0,130,1801
121366,0,2024-08-25 19:58:06,0,128,1805
121367,0,2024-08-25 19:59:07,0,133,1804
121368,0,2024-08-25 23:00:06,0,118,1801
121369,0,2024-08-25 23:01:06,0,119,1800
121370,0,2024-08-25 23:02:06,0,119,1800
121371,0,2024-08-25 23:03:06,0,126,1804
121372,0,2024-08-25 23:04:06,0,125,1800
121373,0,2024-08-25 23:05:06,0,128,1801
121374,0,2024-08-25 23:06:06,0,125,1801
121375,0,2024-08-25 23:07:06,0,125,1803
121376,0,2024-08-25 23:08:06,8,126,1802
121377,0,2024-08-25 23:09:06,8,129,1799
121378,0,2024-08-25 23:10:06,0,129,1801
121379,0,2024-08-25 23:11:06,0,131,1801
121380,0,2024-08-25 23:12:06,0,130,1800
121381,0,2024-08-25 23:13:06,0,129,1801
121382,0,2024-08-25 23:14:06,0,126,1800
121383,0,2024-08-25 23:15:06,0,124,1800
121384,0,2024-08-25 23:16:06,0,132,1800
121385,0,2024-08-25 23:17:06,8,130,1805
121386,0,2024-08-25 23:18:06,8,129,1800
121387,0,2024-08-25 23:19:06,0,129,1802
121388,0,2024-08-25 23:20:06,0,131,1802
121389,0,2024-08-25 23:21:06,0,127,1800
121390,0,2024-08-25 23:22:06,0,128,1803
121391,0,2024-08-25 23:23:06,0,147,1801
121392,0,2024-08-25 23:24:06,0,147,1803
121393,0,2024-08-25 23:25:06,0,143,1798
121394,0,2024-08-25 23:26:06,0,142,1801
121395,0,2024-08-25 23:27:06,0,137,1799
121396,0,2024-08-25 23:28:06,0,137,1802
121397,0,2024-08-25 23:29:06,0,131,1801
121398,0,2024-08-25 23:30:06,0,132,1800
121399,0,2024-08-25 23:31:06,0,129,1800
121400,0,2024-08-25 23:32:06,0,124,1800
121401,0,2024-08-25 23:33:06,0,124,1801
121402,0,2024-08-25 23:34:06,0,125,1800
121403,0,2024-08-25 23:35:06,0,148,1799
121404,0,2024-08-25 23:36:06,0,147,1800
121405,0,2024-08-25 23:37:06,8,147,1801
121406,0,2024-08-25 23:38:06,0,147,1794
121407,0,2024-08-25 23:39:06,0,150,1801
121408,0,2024-08-25 23:40:06,0,152,1801
121409,0,2024-08-25 23:41:06,0,158,1800
121410,0,2024-08-25 23:42:06,0,148,1800
121411,0,2024-08-25 23:43:06,0,144,1798
121412,0,2024-08-25 23:44:06,0,143,1802
121413,0,2024-08-25 23:45:07,0,137,1802
121414,0,2024-08-25 23:46:06,0,138,1800
121415,0,2024-08-25 23:47:06,8,126,1799
121416,0,2024-08-25 23:48:06,0,128,1800
121417,0,2024-08-25 23:49:06,0,129,1800
121418,0,2024-08-25 23:50:06,0,131,1802
121419,0,2024-08-25 23:51:06,0,130,1799
121420,0,2024-08-25 23:52:06,0,130,1800
121421,0,2024-08-25 23:53:06,0,128,1800
121422,0,2024-08-25 23:54:06,0,131,1800
121423,0,2024-08-25 23:55:06,0,152,1801
121424,0,2024-08-25 23:56:06,0,156,1798
121425,0,2024-08-25 23:57:06,0,156,1802
121426,0,2024-08-25 23:58:06,8,149,1798
121427,0,2024-08-25 23:59:06,0,153,1800
121428,0,2024-08-26 00:00:06,0,151,1800
121429,0,2024-08-26 00:01:06,0,152,1798
121430,0,2024-08-26 00:02:06,0,151,1801
121431,0,2024-08-26 00:03:06,0,140,1798
121432,0,2024-08-26 00:04:06,0,138,1801
121433,0,2024-08-26 00:05:06,0,143,1799
121434,0,2024-08-26 00:06:06,0,141,1799
121435,0,2024-08-26 00:07:06,0,146,1801
121436,0,2024-08-26 00:08:06,0,142,1799
121437,0,2024-08-26 00:09:06,0,141,1800
121438,0,2024-08-26 00:10:06,0,133,1800
121439,0,2024-08-26 00:11:06,0,133,1800
121440,0,2024-08-26 00:12:06,0,141,1802
121441,0,2024-08-26 00:13:06,0,152,1801
121442,0,2024-08-26 00:14:06,0,152,1798
121443,0,2024-08-26 00:15:06,0,154,1800
121444,0,2024-08-26 00:16:06,0,152,1800
121445,0,2024-08-26 00:17:06,0,154,1800
121446,0,2024-08-26 00:18:06,0,155,1799
121447,0,2024-08-26 00:19:06,0,152,1798
121448,0,2024-08-26 00:20:06,0,155,1798
121449,0,2024-08-26 00:21:06,0,156,1801
121450,0,2024-08-26 00:22:06,0,152,1798
121451,0,2024-08-26 00:23:06,0,138,1799
121452,0,2024-08-26 00:24:06,0,139,1799
121453,0,2024-08-26 00:25:06,0,141,1798
121454,0,2024-08-26 00:26:06,0,139,1799
121455,0,2024-08-26 00:27:06,8,144,1801
121456,0,2024-08-26 00:28:06,8,145,1802
121457,0,2024-08-26 00:29:06,0,139,1799
121458,0,2024-08-26 00:30:06,0,147,1800
121459,0,2024-08-26 00:31:06,0,148,1799
121460,0,2024-08-26 00:32:06,0,147,1798
121461,0,2024-08-26 00:33:06,0,140,1802
121462,0,2024-08-26 00:34:06,0,140,1800
121463,0,2024-08-26 00:35:06,0,137,1799
121464,0,2024-08-26 00:36:06,8,128,1801
121465,0,2024-08-26 00:37:06,0,128,1799
121466,0,2024-08-26 00:38:06,0,124,1801
121467,0,2024-08-26 00:39:06,0,125,1800
121468,0,2024-08-26 00:40:06,0,122,1802
121469,0,2024-08-26 00:41:06,0,122,1801
121470,0,2024-08-26 00:42:06,0,126,1802
121471,0,2024-08-26 00:43:06,0,128,1802
121472,0,2024-08-26 00:44:06,0,128,1801
121473,0,2024-08-26 00:45:06,0,124,1802
121474,0,2024-08-26 00:46:06,8,131,1800
121475,0,2024-08-26 00:47:06,8,134,1800
121476,0,2024-08-26 00:48:06,0,136,1799
121477,0,2024-08-26 00:49:06,0,142,1799
121478,0,2024-08-26 00:50:06,0,145,1799
121479,0,2024-08-26 00:51:06,0,144,1798
121480,0,2024-08-26 00:52:06,0,143,1800
121481,0,2024-08-26 00:53:06,0,144,1800
121482,0,2024-08-26 00:54:06,0,139,1802
121483,0,2024-08-26 00:55:06,0,140,1800
121484,0,2024-08-26 00:56:06,0,132,1800
121485,0,2024-08-26 00:57:06,0,143,1797
121486,0,2024-08-26 00:58:06,0,134,1798
121487,0,2024-08-26 00:59:06,0,141,1799
121488,0,2024-08-26 01:00:06,0,138,1799
121489,0,2024-08-26 01:01:06,0,143,1799
121490,0,2024-08-26 01:02:06,0,144,1798
121491,0,2024-08-26 01:03:06,0,148,1797
121492,0,2024-08-26 01:04:06,0,142,1799
121493,0,2024-08-26 01:05:06,8,141,1801
121494,0,2024-08-26 01:06:06,0,147,1800
121495,0,2024-08-26 01:07:06,0,140,1801
121496,0,2024-08-26 01:08:06,0,139,1799
121497,0,2024-08-26 01:09:06,0,128,1802
121498,0,2024-08-26 01:10:06,0,129,1801
121499,0,2024-08-26 01:11:06,0,124,1801
121500,0,2024-08-26 01:12:06,0,124,1800
121501,0,2024-08-26 01:13:06,0,128,1801
121502,0,2024-08-26 01:14:06,8,128,1798
121503,0,2024-08-26 01:15:06,0,130,1802
121504,0,2024-08-26 01:16:06,0,128,1800
121505,0,2024-08-26 01:17:06,0,129,1798
121506,0,2024-08-26 01:18:06,0,127,1800
121507,0,2024-08-26 01:19:06,0,132,1802
121508,0,2024-08-26 01:20:06,0,139,1802
121509,0,2024-08-26 01:21:06,0,144,1802
121510,0,2024-08-26 01:22:06,0,138,1798
121511,0,2024-08-26 01:23:06,0,136,1798
121512,0,2024-08-26 01:24:06,0,134,1798
121513,0,2024-08-26 01:25:06,0,139,1800
121514,0,2024-08-26 01:26:06,0,142,1800
121515,0,2024-08-26 01:27:06,0,141,1800
121516,0,2024-08-26 01:28:06,0,142,1800
121517,0,2024-08-26 01:29:06,0,140,1801
121518,0,2024-08-26 01:30:06,0,135,1799
121519,0,2024-08-26 01:31:06,0,131,1801
121520,0,2024-08-26 01:32:06,0,130,1801
121521,0,2024-08-26 01:33:06,0,142,1800
121522,0,2024-08-26 01:34:06,8,137,1798
121523,0,2024-08-26 01:35:06,0,139,1800
121524,0,2024-08-26 01:36:06,0,144,1802
121525,0,2024-08-26 01:37:06,0,143,1800
121526,0,2024-08-26 01:38:06,0,137,1800
121527,0,2024-08-26 01:39:06,0,144,1801
121528,0,2024-08-26 01:40:06,0,141,1801
121529,0,2024-08-26 01:41:06,0,141,1799
121530,0,2024-08-26 01:42:06,0,134,1801
121531,0,2024-08-26 01:43:06,8,128,1799
121532,0,2024-08-26 01:44:06,0,128,1801
121533,0,2024-08-26 01:45:06,0,124,1799
121534,0,2024-08-26 01:46:06,0,126,1800
121535,0,2024-08-26 01:47:06,0,129,1802
121536,0,2024-08-26 01:48:06,0,127,1802
121537,0,2024-08-26 01:49:06,0,126,1802
121538,0,2024-08-26 01:50:06,0,124,1800
121539,0,2024-08-26 01:51:06,0,121,1800
121540,0,2024-08-26 01:52:06,0,131,1798
121541,0,2024-08-26 01:53:06,0,130,1802
121542,0,2024-08-26 01:54:06,0,133,1800
121543,0,2024-08-26 01:55:06,0,140,1800
121544,0,2024-08-26 01:56:06,0,140,1798
121545,0,2024-08-26 01:57:06,0,141,1801
121546,0,2024-08-26 01:58:06,0,141,1799
121547,0,2024-08-26 01:59:06,0,126,1802
121548,0,2024-08-26 03:00:06,8,136,1802
121549,0,2024-08-26 03:01:06,8,132,1800
121550,0,2024-08-26 03:02:06,0,139,1800
121551,0,2024-08-26 03:03:06,0,141,1800
121552,0,2024-08-26 03:04:06,0,142,1800
121553,0,2024-08-26 03:05:06,0,145,1799
121554,0,2024-08-26 03:06:06,0,149,1801
121555,0,2024-08-26 03:07:06,0,145,1802
121556,0,2024-08-26 03:08:06,0,143,1800
121557,0,2024-08-26 03:09:06,0,145,1799
121558,0,2024-08-26 03:10:06,8,145,1801
121559,0,2024-08-26 03:11:06,0,146,1802
121560,0,2024-08-26 03:12:06,0,145,1802
121561,0,2024-08-26 03:13:06,0,141,1802
121562,0,2024-08-26 03:14:06,0,135,1801
121563,0,2024-08-26 03:15:06,0,142,1801
121564,0,2024-08-26 03:16:06,0,143,1803
121565,0,2024-08-26 03:17:06,0,147,1801
121566,0,2024-08-26 03:18:06,0,145,1802
121567,0,2024-08-26 03:19:06,0,140,1800
121568,0,2024-08-26 03:20:06,0,142,1799
121569,0,2024-08-26 03:21:06,0,140,1800
121570,0,2024-08-26 03:22:06,0,129,1804
121571,0,2024-08-26 03:23:06,0,117,1804
121572,0,2024-08-26 03:24:06,0,120,1803
121573,0,2024-08-26 03:25:06,0,118,1805
121574,0,2024-08-26 03:26:06,0,119,1803
121575,0,2024-08-26 03:27:06,0,120,1802
121576,0,2024-08-26 03:28:06,0,116,1801
121577,0,2024-08-26 03:29:06,0,117,1802
121578,0,2024-08-26 03:30:06,8,118,1802
121579,0,2024-08-26 03:31:06,0,124,1800
121580,0,2024-08-26 03:32:06,0,126,1801
121581,0,2024-08-26 03:33:06,0,129,1802
121582,0,2024-08-26 03:34:06,0,125,1799
121583,0,2024-08-26 03:35:06,0,133,1801
121584,0,2024-08-26 03:36:06,0,137,1800
121585,0,2024-08-26 03:37:06,0,140,1799
121586,0,2024-08-26 03:38:06,0,137,1800
121587,0,2024-08-26 03:39:06,0,139,1799
121588,0,2024-08-26 03:40:06,0,139,1800
121589,0,2024-08-26 03:41:06,0,145,1801
121590,0,2024-08-26 03:42:06,0,146,1800
121591,0,2024-08-26 03:43:06,0,149,1801
121592,0,2024-08-26 03:44:06,0,148,1802
121593,0,2024-08-26 03:45:06,0,147,1801
121594,0,2024-08-26 03:46:06,0,146,1802
121595,0,2024-08-26 03:47:06,0,138,1799
121596,0,2024-08-26 03:48:06,0,139,1802
121597,0,2024-08-26 03:49:06,8,140,1800
121598,0,2024-08-26 03:50:06,8,141,1802
121599,0,2024-08-26 03:51:06,0,143,1800
121600,0,2024-08-26 03:52:06,0,146,1800
121601,0,2024-08-26 03:53:06,0,144,1800
121602,0,2024-08-26 03:54:06,0,137,1800
121603,0,2024-08-26 03:55:06,0,133,1799
121604,0,2024-08-26 03:56:06,0,125,1802
121605,0,2024-08-26 03:57:06,0,129,1801
121606,0,2024-08-26 03:58:06,8,130,1799
121607,0,2024-08-26 03:59:06,8,130,1804
121608,0,2024-08-26 04:00:06,0,120,1801
121609,0,2024-08-26 04:01:06,0,125,1800
121610,0,2024-08-26 04:02:06,0,126,1801
121611,0,2024-08-26 04:03:06,0,126,1802
121612,0,2024-08-26 04:04:06,0,129,1800
121613,0,2024-08-26 04:05:06,0,130,1802
121614,0,2024-08-26 04:06:06,0,132,1800
121615,0,2024-08-26 04:07:06,0,139,1802
121616,0,2024-08-26 04:08:06,0,142,1802
121617,0,2024-08-26 04:09:06,0,146,1799
121618,0,2024-08-26 04:10:06,0,143,1800
121619,0,2024-08-26 04:11:06,0,144,1800
121620,0,2024-08-26 04:12:06,0,137,1799
121621,0,2024-08-26 04:13:06,0,137,1800
121622,0,2024-08-26 04:14:06,0,143,1799
121623,0,2024-08-26 04:15:06,0,147,1800
121624,0,2024-08-26 04:16:06,0,158,1801
121625,0,2024-08-26 04:17:06,0,156,1799
121626,0,2024-08-26 04:18:06,8,153,1802
121627,0,2024-08-26 04:19:06,0,154,1799
121628,0,2024-08-26 04:20:06,0,155,1799
121629,0,2024-08-26 04:21:06,0,156,1800
121630,0,2024-08-26 04:22:06,0,155,1801
121631,0,2024-08-26 04:23:06,0,154,1798
121632,0,2024-08-26 04:24:06,0,155,1800
121633,0,2024-08-26 04:25:06,0,153,1800
121634,0,2024-08-26 04:26:06,0,140,1801
121635,0,2024-08-26 04:27:06,8,146,1798
121636,0,2024-08-26 04:28:06,8,142,1803
121637,0,2024-08-26 04:29:06,0,145,1799
121638,0,2024-08-26 04:30:06,0,131,1800
121639,0,2024-08-26 04:31:06,0,130,1800
121640,0,2024-08-26 04:32:06,0,132,1801
121641,0,2024-08-26 04:33:06,0,132,1802
121642,0,2024-08-26 04:34:06,0,128,1802
121643,0,2024-08-26 04:35:06,0,129,1801
121644,0,2024-08-26 04:36:06,0,129,1803
121645,0,2024-08-26 04:37:06,0,127,1800
121646,0,2024-08-26 04:38:06,8,128,1801
121647,0,2024-08-26 04:39:06,0,137,1801
121648,0,2024-08-26 04:40:06,0,144,1800
121649,0,2024-08-26 04:41:06,0,136,1800
121650,0,2024-08-26 04:42:06,0,138,1804
121651,0,2024-08-26 04:43:06,0,143,1801
121652,0,2024-08-26 04:44:06,0,142,1798
121653,0,2024-08-26 04:45:06,8,156,1798
121654,0,2024-08-26 04:46:06,8,156,1800
121655,0,2024-08-26 04:47:06,0,153,1799
121656,0,2024-08-26 04:48:06,0,155,1800
121657,0,2024-08-26 04:49:06,0,153,1799
121658,0,2024-08-26 04:50:06,0,154,1802
121659,0,2024-08-26 04:51:06,0,154,1801
121660,0,2024-08-26 04:52:06,0,156,1802
121661,0,2024-08-26 04:53:06,0,154,1799
121662,0,2024-08-26 04:54:06,0,156,1798
121663,0,2024-08-26 04:55:06,8,129,1804
121664,0,2024-08-26 04:56:06,0,134,1798
121665,0,2024-08-26 04:57:06,0,144,1799
121666,0,2024-08-26 04:58:06,0,149,1801
121667,0,2024-08-26 04:59:06,0,146,1800
121668,0,2024-08-26 05:00:06,0,138,1801
121669,0,2024-08-26 05:01:06,0,145,1803
121670,0,2024-08-26 05:02:06,0,151,1799
121671,0,2024-08-26 05:03:06,0,130,1799
121672,0,2024-08-26 05:04:06,0,133,1801
121673,0,2024-08-26 05:05:06,8,133,1803
121674,0,2024-08-26 05:06:06,0,138,1801
121675,0,2024-08-26 05:07:06,0,140,1801
121676,0,2024-08-26 05:08:06,0,148,1802
