Unnamed: 0,13-11-1_v,13-11-2_v,13-11-0_v,13-11-5_v,13-11-6_v,13-11-3_v,13-11-4_v,13-11-9_v,13-11-11_v,13-11-10_v,13-11-7_v,13-11-13_v,csvTime,13-11-8_v,13-11-12_v,status,action,work_status
136006,6965,6959,6971,0.0,0.0,0.0,0.0,100.0,6,5987,0.0,,2024-09-10 02:16:41,0.0,0.0,False,False,未工作
136007,6965,6959,6971,0.0,0.0,0.0,0.0,100.0,9,5989,0.0,,2024-09-10 02:17:41,0.0,0.0,False,False,未工作
136008,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,11,5994,0.0,,2024-09-10 02:18:42,0.0,0.0,False,False,未工作
136009,6965,6958,6971,0.0,0.0,0.0,0.0,100.0,15,5993,0.0,,2024-09-10 02:19:42,0.0,0.0,False,False,未工作
136010,6964,6959,6970,0.0,0.0,0.0,0.0,100.0,9,5994,0.0,,2024-09-10 02:20:43,0.0,0.0,False,False,未工作
136011,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,14,5988,0.0,,2024-09-10 02:21:43,0.0,0.0,False,False,未工作
136012,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,9,5994,0.0,,2024-09-10 02:22:43,0.0,0.0,False,False,未工作
136013,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,8,5990,0.0,,2024-09-10 02:23:43,0.0,0.0,False,False,未工作
136014,6965,6959,6971,0.0,0.0,0.0,0.0,100.0,14,5992,0.0,,2024-09-10 02:24:44,0.0,0.0,False,False,未工作
136015,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,13,5995,0.0,,2024-09-10 02:25:44,0.0,0.0,False,False,未工作
136016,6965,6959,6970,0.0,0.0,0.0,0.0,100.0,4,5985,0.0,,2024-09-10 02:26:44,0.0,0.0,False,False,未工作
136017,6965,6959,6971,0.0,0.0,0.0,0.0,100.0,14,5990,0.0,,2024-09-10 02:27:45,0.0,0.0,False,False,未工作
136018,6966,6961,6972,0.0,0.0,0.0,0.0,100.0,5,5994,0.0,,2024-09-10 02:28:45,0.0,0.0,False,False,未工作
136019,6964,6959,6970,0.0,0.0,0.0,0.0,100.0,4,5995,0.0,,2024-09-10 02:29:45,0.0,0.0,False,False,未工作
136020,6966,6961,6972,0.0,0.0,0.0,0.0,100.0,13,5996,0.0,,2024-09-10 02:30:46,0.0,0.0,False,False,未工作
136021,6966,6961,6972,0.0,0.0,0.0,0.0,100.0,5,5991,0.0,,2024-09-10 02:31:46,0.0,0.0,False,False,未工作
136022,6968,6963,6974,0.0,0.0,0.0,0.0,100.0,6,6001,0.0,,2024-09-10 02:32:47,0.0,0.0,False,False,未工作
136023,6965,6960,6971,0.0,0.0,0.0,0.0,100.0,3,5999,0.0,,2024-09-10 02:33:47,0.0,0.0,False,False,未工作
136024,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,13,5999,0.0,,2024-09-10 02:34:47,0.0,0.0,False,False,未工作
136025,6967,6961,6972,0.0,0.0,0.0,0.0,100.0,10,6000,0.0,,2024-09-10 02:35:48,0.0,0.0,False,False,未工作
136026,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,12,6003,0.0,,2024-09-10 02:36:48,0.0,0.0,False,False,未工作
136027,6967,6961,6972,0.0,0.0,0.0,0.0,100.0,6,6005,0.0,,2024-09-10 02:37:49,0.0,0.0,False,False,未工作
136028,6968,6962,6973,0.0,0.0,0.0,0.0,100.0,4,5989,0.0,,2024-09-10 02:38:49,0.0,0.0,False,False,未工作
136029,6966,6961,6972,0.0,0.0,0.0,0.0,100.0,4,6001,0.0,,2024-09-10 02:39:49,0.0,0.0,False,False,未工作
136030,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,15,5998,0.0,,2024-09-10 02:40:50,0.0,0.0,False,False,未工作
136031,6966,6961,6972,0.0,0.0,0.0,0.0,100.0,8,6000,0.0,,2024-09-10 02:41:51,0.0,0.0,False,False,未工作
136032,6965,6959,6970,0.0,0.0,0.0,0.0,100.0,8,6001,0.0,,2024-09-10 02:42:52,0.0,0.0,False,False,未工作
136033,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,3,5994,0.0,,2024-09-10 02:43:52,0.0,0.0,False,False,未工作
136034,6965,6960,6970,0.0,0.0,0.0,0.0,100.0,4,5998,0.0,,2024-09-10 02:44:52,0.0,0.0,False,False,未工作
136035,6967,6961,6972,0.0,0.0,0.0,0.0,100.0,13,5991,0.0,,2024-09-10 02:45:52,0.0,0.0,False,False,未工作
136036,6965,6960,6971,0.0,0.0,0.0,0.0,100.0,5,5999,0.0,,2024-09-10 02:46:52,0.0,0.0,False,False,未工作
136037,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,13,5997,0.0,,2024-09-10 02:47:53,0.0,0.0,False,False,未工作
136038,6966,6960,6971,0.0,0.0,0.0,0.0,100.0,13,5996,0.0,,2024-09-10 02:48:53,0.0,0.0,False,False,未工作
136039,6965,6959,6970,0.0,0.0,0.0,0.0,100.0,5,6004,0.0,,2024-09-10 02:49:54,0.0,0.0,False,False,未工作
136040,6963,6957,6970,0.0,0.0,0.0,0.0,100.0,15,5990,0.0,,2024-09-10 02:50:54,0.0,0.0,False,False,未工作
136041,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,14,5988,0.0,,2024-09-10 02:51:54,0.0,0.0,False,False,未工作
136042,6965,6959,6970,0.0,0.0,0.0,0.0,100.0,5,5997,0.0,,2024-09-10 02:52:55,0.0,0.0,False,False,未工作
136043,6966,6961,6972,0.0,0.0,0.0,0.0,100.0,9,5993,0.0,,2024-09-10 02:53:55,0.0,0.0,False,False,未工作
136044,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,8,5999,0.0,,2024-09-10 02:54:55,0.0,0.0,False,False,未工作
136045,6965,6959,6971,0.0,0.0,0.0,0.0,100.0,5,5987,0.0,,2024-09-10 02:55:55,0.0,0.0,False,False,未工作
136046,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,7,6017,0.0,,2024-09-10 02:56:56,0.0,0.0,False,False,未工作
136047,6966,6961,6972,0.0,0.0,0.0,0.0,100.0,6,6014,0.0,,2024-09-10 02:57:56,0.0,0.0,False,False,未工作
136048,6965,6959,6971,0.0,0.0,0.0,0.0,100.0,6,6006,0.0,,2024-09-10 02:58:56,0.0,0.0,False,False,未工作
136049,6964,6957,6970,0.0,0.0,0.0,0.0,100.0,13,6004,0.0,,2024-09-10 03:00:57,0.0,0.0,False,False,未工作
136050,6965,6960,6971,0.0,0.0,0.0,0.0,100.0,4,6008,0.0,,2024-09-10 03:01:57,0.0,0.0,False,False,未工作
136051,6963,6957,6969,0.0,0.0,0.0,0.0,100.0,10,6008,0.0,,2024-09-10 03:02:58,0.0,0.0,False,False,未工作
136052,6963,6957,6968,0.0,0.0,0.0,0.0,100.0,4,6000,0.0,,2024-09-10 03:03:58,0.0,0.0,False,False,未工作
136053,6961,6955,6967,0.0,0.0,0.0,0.0,100.0,5,6002,0.0,,2024-09-10 03:04:58,0.0,0.0,False,False,未工作
136054,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,8,6001,0.0,,2024-09-10 03:05:58,0.0,0.0,False,False,未工作
136055,6963,6957,6968,0.0,0.0,0.0,0.0,100.0,9,5997,0.0,,2024-09-10 03:06:58,0.0,0.0,False,False,未工作
136056,6963,6957,6969,0.0,0.0,0.0,0.0,100.0,8,6002,0.0,,2024-09-10 03:07:58,0.0,0.0,False,False,未工作
136057,6963,6957,6969,0.0,0.0,0.0,0.0,100.0,12,6008,0.0,,2024-09-10 03:08:59,0.0,0.0,False,False,未工作
136058,6964,6958,6969,0.0,0.0,0.0,0.0,100.0,15,6005,0.0,,2024-09-10 03:09:59,0.0,0.0,False,False,未工作
136059,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,5,6000,0.0,,2024-09-10 03:10:59,0.0,0.0,False,False,未工作
136060,6965,6959,6971,0.0,0.0,0.0,0.0,100.0,4,6009,0.0,,2024-09-10 03:11:59,0.0,0.0,False,False,未工作
136061,6964,6958,6971,0.0,0.0,0.0,0.0,100.0,11,6002,0.0,,2024-09-10 03:13:00,0.0,0.0,False,False,未工作
136062,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,4,6011,0.0,,2024-09-10 03:14:00,0.0,0.0,False,False,未工作
136063,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,8,6012,0.0,,2024-09-10 03:15:01,0.0,0.0,False,False,未工作
136064,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,5,6009,0.0,,2024-09-10 03:16:01,0.0,0.0,False,False,未工作
136065,6965,6958,6972,0.0,0.0,0.0,0.0,100.0,8,6010,0.0,,2024-09-10 03:17:01,0.0,0.0,False,False,未工作
136066,6964,6959,6970,0.0,0.0,0.0,0.0,100.0,5,6007,0.0,,2024-09-10 03:18:01,0.0,0.0,False,False,未工作
136067,6964,6957,6970,0.0,0.0,0.0,0.0,100.0,11,6002,0.0,,2024-09-10 03:19:02,0.0,0.0,False,False,未工作
136068,6967,6960,6973,0.0,0.0,0.0,0.0,100.0,5,6008,0.0,,2024-09-10 03:20:02,0.0,0.0,False,False,未工作
136069,6965,6959,6971,0.0,0.0,0.0,0.0,100.0,5,6013,0.0,,2024-09-10 03:21:02,0.0,0.0,False,False,未工作
136070,6966,6960,6971,0.0,0.0,0.0,0.0,100.0,12,6007,0.0,,2024-09-10 03:22:03,0.0,0.0,False,False,未工作
136071,6966,6960,6971,0.0,0.0,0.0,0.0,100.0,5,6002,0.0,,2024-09-10 03:23:03,0.0,0.0,False,False,未工作
136072,6965,6959,6971,0.0,0.0,0.0,0.0,100.0,6,6004,0.0,,2024-09-10 03:24:03,0.0,0.0,False,False,未工作
136073,6964,6957,6971,0.0,0.0,0.0,0.0,100.0,15,6003,0.0,,2024-09-10 03:25:03,0.0,0.0,False,False,未工作
136074,6965,6958,6972,0.0,0.0,0.0,0.0,100.0,15,6013,0.0,,2024-09-10 03:26:04,0.0,0.0,False,False,未工作
136075,6965,6958,6971,0.0,0.0,0.0,0.0,100.0,15,6012,0.0,,2024-09-10 03:27:04,0.0,0.0,False,False,未工作
136076,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,15,6010,0.0,,2024-09-10 03:28:04,0.0,0.0,False,False,未工作
136077,6967,6961,6973,0.0,0.0,0.0,0.0,100.0,5,6010,0.0,,2024-09-10 03:29:05,0.0,0.0,False,False,未工作
136078,6965,6958,6971,0.0,0.0,0.0,0.0,100.0,5,6009,0.0,,2024-09-10 03:30:05,0.0,0.0,False,False,未工作
136079,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,14,6010,0.0,,2024-09-10 03:31:05,0.0,0.0,False,False,未工作
136080,6967,6961,6972,0.0,0.0,0.0,0.0,100.0,8,6009,0.0,,2024-09-10 03:32:06,0.0,0.0,False,False,未工作
136081,6964,6958,6970,0.0,0.0,0.0,0.0,100.0,5,6010,0.0,,2024-09-10 03:33:06,0.0,0.0,False,False,未工作
136082,6969,6963,6974,0.0,0.0,0.0,0.0,100.0,5,6019,0.0,,2024-09-10 03:34:07,0.0,0.0,False,False,未工作
136083,6967,6960,6973,0.0,0.0,0.0,0.0,100.0,9,6013,0.0,,2024-09-10 03:35:07,0.0,0.0,False,False,未工作
136084,6965,6959,6972,0.0,0.0,0.0,0.0,100.0,9,6010,0.0,,2024-09-10 03:36:07,0.0,0.0,False,False,未工作
136085,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,6,6009,0.0,,2024-09-10 03:37:07,0.0,0.0,False,False,未工作
136086,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,17,6009,0.0,,2024-09-10 03:38:08,0.0,0.0,False,False,未工作
136087,6963,6956,6971,0.0,0.0,0.0,0.0,100.0,16,6015,0.0,,2024-09-10 03:39:08,0.0,0.0,False,False,未工作
136088,6970,6963,6977,0.0,0.0,0.0,0.0,100.0,10,6014,0.0,,2024-09-10 03:40:08,0.0,0.0,False,False,未工作
136089,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,6,6012,0.0,,2024-09-10 03:41:08,0.0,0.0,False,False,未工作
136090,6970,6963,6977,0.0,0.0,0.0,0.0,100.0,11,6012,0.0,,2024-09-10 03:42:08,0.0,0.0,False,False,未工作
136091,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,6,6010,0.0,,2024-09-10 03:43:08,0.0,0.0,False,False,未工作
136092,6968,6960,6975,0.0,0.0,0.0,0.0,100.0,15,6011,0.0,,2024-09-10 03:44:09,0.0,0.0,False,False,未工作
136093,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,11,6011,0.0,,2024-09-10 03:45:08,0.0,0.0,False,False,未工作
136094,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,5,6012,0.0,,2024-09-10 03:46:09,0.0,0.0,False,False,未工作
136095,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,5,6011,0.0,,2024-09-10 03:47:09,0.0,0.0,False,False,未工作
136096,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,14,6011,0.0,,2024-09-10 03:48:09,0.0,0.0,False,False,未工作
136097,6967,6960,6973,0.0,0.0,0.0,0.0,100.0,6,6013,0.0,,2024-09-10 03:49:09,0.0,0.0,False,False,未工作
136098,6970,6962,6977,0.0,0.0,0.0,0.0,100.0,16,6009,0.0,,2024-09-10 03:50:09,0.0,0.0,False,False,未工作
136099,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,5,6013,0.0,,2024-09-10 03:51:09,0.0,0.0,False,False,未工作
136100,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,16,6011,0.0,,2024-09-10 03:52:09,0.0,0.0,False,False,未工作
136101,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,14,6010,0.0,,2024-09-10 03:53:09,0.0,0.0,False,False,未工作
136102,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,12,6010,0.0,,2024-09-10 03:54:09,0.0,0.0,False,False,未工作
136103,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,5,6011,0.0,,2024-09-10 03:55:09,0.0,0.0,False,False,未工作
136104,6967,6960,6975,0.0,0.0,0.0,0.0,100.0,14,6011,0.0,,2024-09-10 03:56:09,0.0,0.0,False,False,未工作
136105,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,16,6010,0.0,,2024-09-10 03:57:10,0.0,0.0,False,False,未工作
136106,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,9,6011,0.0,,2024-09-10 03:58:10,0.0,0.0,False,False,未工作
136107,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,15,6009,0.0,,2024-09-10 04:00:10,0.0,0.0,False,False,未工作
136108,6970,6963,6976,0.0,0.0,0.0,0.0,100.0,13,6010,0.0,,2024-09-10 04:01:11,0.0,0.0,False,False,未工作
136109,6968,6961,6976,0.0,0.0,0.0,0.0,100.0,16,6010,0.0,,2024-09-10 04:02:11,0.0,0.0,False,False,未工作
136110,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,6,6008,0.0,,2024-09-10 04:03:11,0.0,0.0,False,False,未工作
136111,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,10,6010,0.0,,2024-09-10 04:04:11,0.0,0.0,False,False,未工作
136112,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,10,6009,0.0,,2024-09-10 04:05:12,0.0,0.0,False,False,未工作
136113,6970,6963,6976,0.0,0.0,0.0,0.0,100.0,12,6010,0.0,,2024-09-10 04:06:12,0.0,0.0,False,False,未工作
136114,6970,6963,6976,0.0,0.0,0.0,0.0,100.0,11,6009,0.0,,2024-09-10 04:07:12,0.0,0.0,False,False,未工作
136115,6971,6964,6977,0.0,0.0,0.0,0.0,100.0,13,6010,0.0,,2024-09-10 04:08:12,0.0,0.0,False,False,未工作
136116,6970,6964,6977,0.0,0.0,0.0,0.0,100.0,7,6010,0.0,,2024-09-10 04:09:12,0.0,0.0,False,False,未工作
136117,6970,6964,6975,0.0,0.0,0.0,0.0,100.0,8,6006,0.0,,2024-09-10 04:10:12,0.0,0.0,False,False,未工作
136118,6970,6965,6976,0.0,0.0,0.0,0.0,100.0,9,6009,0.0,,2024-09-10 04:11:13,0.0,0.0,False,False,未工作
136119,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,10,6007,0.0,,2024-09-10 04:12:13,0.0,0.0,False,False,未工作
136120,6971,6965,6976,0.0,0.0,0.0,0.0,100.0,6,6007,0.0,,2024-09-10 04:13:13,0.0,0.0,False,False,未工作
136121,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,7,6007,0.0,,2024-09-10 04:14:13,0.0,0.0,False,False,未工作
136122,6967,6960,6973,0.0,0.0,0.0,0.0,100.0,15,6004,0.0,,2024-09-10 04:15:13,0.0,0.0,False,False,未工作
136123,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,8,6008,0.0,,2024-09-10 04:16:13,0.0,0.0,False,False,未工作
136124,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,4,6003,0.0,,2024-09-10 04:17:13,0.0,0.0,False,False,未工作
136125,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,12,6004,0.0,,2024-09-10 04:18:14,0.0,0.0,False,False,未工作
136126,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,5,6006,0.0,,2024-09-10 04:19:14,0.0,0.0,False,False,未工作
136127,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,9,6004,0.0,,2024-09-10 04:20:14,0.0,0.0,False,False,未工作
136128,6965,6959,6972,0.0,0.0,0.0,0.0,100.0,14,6003,0.0,,2024-09-10 04:21:14,0.0,0.0,False,False,未工作
136129,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,10,6004,0.0,,2024-09-10 04:22:15,0.0,0.0,False,False,未工作
136130,6966,6960,6973,0.0,0.0,0.0,0.0,100.0,15,6004,0.0,,2024-09-10 04:23:15,0.0,0.0,False,False,未工作
136131,6967,6960,6974,0.0,0.0,0.0,0.0,100.0,14,6006,0.0,,2024-09-10 04:24:15,0.0,0.0,False,False,未工作
136132,6967,6959,6974,0.0,0.0,0.0,0.0,100.0,11,6004,0.0,,2024-09-10 04:25:15,0.0,0.0,False,False,未工作
136133,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,6,6005,0.0,,2024-09-10 04:26:16,0.0,0.0,False,False,未工作
136134,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,8,6005,0.0,,2024-09-10 04:27:16,0.0,0.0,False,False,未工作
136135,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,15,6007,0.0,,2024-09-10 04:28:16,0.0,0.0,False,False,未工作
136136,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,5,6005,0.0,,2024-09-10 04:29:16,0.0,0.0,False,False,未工作
136137,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,10,6004,0.0,,2024-09-10 04:30:17,0.0,0.0,False,False,未工作
136138,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,5,6005,0.0,,2024-09-10 04:31:17,0.0,0.0,False,False,未工作
136139,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,7,6007,0.0,,2024-09-10 04:32:17,0.0,0.0,False,False,未工作
136140,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,14,6004,0.0,,2024-09-10 04:33:17,0.0,0.0,False,False,未工作
136141,6967,6960,6974,0.0,0.0,0.0,0.0,100.0,10,6007,0.0,,2024-09-10 04:34:17,0.0,0.0,False,False,未工作
136142,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,11,6006,0.0,,2024-09-10 04:35:17,0.0,0.0,False,False,未工作
136143,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,6,6005,0.0,,2024-09-10 04:36:17,0.0,0.0,False,False,未工作
136144,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,13,6006,0.0,,2024-09-10 04:37:18,0.0,0.0,False,False,未工作
136145,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,15,6003,0.0,,2024-09-10 04:38:18,0.0,0.0,False,False,未工作
136146,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,11,6003,0.0,,2024-09-10 04:39:19,0.0,0.0,False,False,未工作
136147,6966,6959,6973,0.0,0.0,0.0,0.0,100.0,8,6006,0.0,,2024-09-10 04:40:19,0.0,0.0,False,False,未工作
136148,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,15,6008,0.0,,2024-09-10 04:41:19,0.0,0.0,False,False,未工作
136149,6969,6962,6977,0.0,0.0,0.0,0.0,100.0,16,6004,0.0,,2024-09-10 04:42:19,0.0,0.0,False,False,未工作
136150,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,6,6005,0.0,,2024-09-10 04:43:19,0.0,0.0,False,False,未工作
136151,6966,6959,6973,0.0,0.0,0.0,0.0,100.0,12,6006,0.0,,2024-09-10 04:44:20,0.0,0.0,False,False,未工作
136152,6967,6960,6974,0.0,0.0,0.0,0.0,100.0,16,6006,0.0,,2024-09-10 04:45:20,0.0,0.0,False,False,未工作
136153,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,7,6007,0.0,,2024-09-10 04:46:20,0.0,0.0,False,False,未工作
136154,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,8,6003,0.0,,2024-09-10 04:47:20,0.0,0.0,False,False,未工作
136155,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,10,6002,0.0,,2024-09-10 04:48:21,0.0,0.0,False,False,未工作
136156,6970,6963,6977,0.0,0.0,0.0,0.0,100.0,15,6003,0.0,,2024-09-10 04:49:20,0.0,0.0,False,False,未工作
136157,6967,6960,6975,0.0,0.0,0.0,0.0,100.0,16,6004,0.0,,2024-09-10 04:50:21,0.0,0.0,False,False,未工作
136158,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,10,6005,0.0,,2024-09-10 04:51:21,0.0,0.0,False,False,未工作
136159,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,9,6006,0.0,,2024-09-10 04:52:21,0.0,0.0,False,False,未工作
136160,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,15,6004,0.0,,2024-09-10 04:53:21,0.0,0.0,False,False,未工作
136161,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,6,6009,0.0,,2024-09-10 04:54:21,0.0,0.0,False,False,未工作
136162,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,14,6004,0.0,,2024-09-10 04:55:21,0.0,0.0,False,False,未工作
136163,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,11,6002,0.0,,2024-09-10 04:56:22,0.0,0.0,False,False,未工作
136164,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,6,6003,0.0,,2024-09-10 04:57:22,0.0,0.0,False,False,未工作
136165,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,16,6004,0.0,,2024-09-10 04:58:22,0.0,0.0,False,False,未工作
136166,6967,6960,6974,0.0,0.0,0.0,0.0,100.0,17,6002,0.0,,2024-09-10 05:00:23,0.0,0.0,False,False,未工作
136167,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,10,6004,0.0,,2024-09-10 05:01:23,0.0,0.0,False,False,未工作
136168,6970,6963,6976,0.0,0.0,0.0,0.0,100.0,5,6002,0.0,,2024-09-10 05:02:23,0.0,0.0,False,False,未工作
136169,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,6,6004,0.0,,2024-09-10 05:03:23,0.0,0.0,False,False,未工作
136170,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,8,6002,0.0,,2024-09-10 05:04:24,0.0,0.0,False,False,未工作
136171,6969,6961,6976,0.0,0.0,0.0,0.0,100.0,16,6005,0.0,,2024-09-10 05:05:24,0.0,0.0,False,False,未工作
136172,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,10,6001,0.0,,2024-09-10 05:06:24,0.0,0.0,False,False,未工作
136173,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,11,6004,0.0,,2024-09-10 05:07:25,0.0,0.0,False,False,未工作
136174,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,16,6002,0.0,,2024-09-10 05:08:25,0.0,0.0,False,False,未工作
136175,6967,6960,6973,0.0,0.0,0.0,0.0,100.0,15,6004,0.0,,2024-09-10 05:09:25,0.0,0.0,False,False,未工作
136176,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,9,6005,0.0,,2024-09-10 05:10:26,0.0,0.0,False,False,未工作
136177,6970,6964,6975,0.0,0.0,0.0,0.0,100.0,5,6004,0.0,,2024-09-10 05:11:26,0.0,0.0,False,False,未工作
136178,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,7,6003,0.0,,2024-09-10 05:12:26,0.0,0.0,False,False,未工作
136179,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,6,6003,0.0,,2024-09-10 05:13:26,0.0,0.0,False,False,未工作
136180,6967,6961,6973,0.0,0.0,0.0,0.0,100.0,4,6008,0.0,,2024-09-10 05:14:27,0.0,0.0,False,False,未工作
136181,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,11,6001,0.0,,2024-09-10 05:15:27,0.0,0.0,False,False,未工作
136182,6967,6960,6974,0.0,0.0,0.0,0.0,100.0,13,6003,0.0,,2024-09-10 05:16:27,0.0,0.0,False,False,未工作
136183,6970,6964,6975,0.0,0.0,0.0,0.0,100.0,5,6005,0.0,,2024-09-10 05:17:27,0.0,0.0,False,False,未工作
136184,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,8,6008,0.0,,2024-09-10 05:18:27,0.0,0.0,False,False,未工作
136185,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,16,6012,0.0,,2024-09-10 05:19:27,0.0,0.0,False,False,未工作
136186,6970,6963,6978,0.0,0.0,0.0,0.0,100.0,10,6012,0.0,,2024-09-10 05:20:27,0.0,0.0,False,False,未工作
136187,6970,6963,6977,0.0,0.0,0.0,0.0,100.0,10,6011,0.0,,2024-09-10 05:21:28,0.0,0.0,False,False,未工作
136188,6967,6961,6973,0.0,0.0,0.0,0.0,100.0,12,6009,0.0,,2024-09-10 05:22:28,0.0,0.0,False,False,未工作
136189,6972,6965,6978,0.0,0.0,0.0,0.0,100.0,11,6007,0.0,,2024-09-10 05:23:28,0.0,0.0,False,False,未工作
136190,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,14,6007,0.0,,2024-09-10 05:24:29,0.0,0.0,False,False,未工作
136191,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,13,6008,0.0,,2024-09-10 05:25:28,0.0,0.0,False,False,未工作
136192,6968,6963,6974,0.0,0.0,0.0,0.0,100.0,14,6009,0.0,,2024-09-10 05:26:29,0.0,0.0,False,False,未工作
136193,6969,6963,6974,0.0,0.0,0.0,0.0,100.0,7,6005,0.0,,2024-09-10 05:27:29,0.0,0.0,False,False,未工作
136194,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,10,6007,0.0,,2024-09-10 05:28:29,0.0,0.0,False,False,未工作
136195,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,10,6008,0.0,,2024-09-10 05:29:29,0.0,0.0,False,False,未工作
136196,6970,6964,6977,0.0,0.0,0.0,0.0,100.0,16,6011,0.0,,2024-09-10 05:30:30,0.0,0.0,False,False,未工作
136197,6971,6965,6978,0.0,0.0,0.0,0.0,100.0,13,6008,0.0,,2024-09-10 05:31:30,0.0,0.0,False,False,未工作
136198,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,13,6008,0.0,,2024-09-10 05:32:30,0.0,0.0,False,False,未工作
136199,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,6,6007,0.0,,2024-09-10 05:33:30,0.0,0.0,False,False,未工作
136200,6970,6964,6975,0.0,0.0,0.0,0.0,100.0,5,6008,0.0,,2024-09-10 05:34:30,0.0,0.0,False,False,未工作
