index,13-2-11_v,13-2-10_v,13-2-13_v,13-2-12_v,13-2-6_v,13-2-5_v,13-2-4_v,13-2-3_v,13-2-2_v,13-2-1_v,13-2-0_v,13-2-9_v,13-2-8_v,csvTime,13-2-7_v
162635,10,5998,0.0,0,2,0,0.0,0,6967,6963,6958,100,2.0,2024-08-14 06:15:39,1
162636,11,6001,0.0,0,2,0,0.0,0,6966,6961,6957,100,2.0,2024-08-14 06:16:39,1
162637,0,5998,0.0,0,2,0,0.0,0,6965,6961,6956,100,2.0,2024-08-14 06:17:39,1
162638,9,5997,0.0,0,2,0,0.0,0,6965,6960,6956,100,2.0,2024-08-14 06:18:39,1
162639,2,5997,0.0,0,2,0,0.0,0,6964,6960,6956,100,2.0,2024-08-14 06:19:39,1
162640,9,5998,0.0,0,2,0,0.0,0,6965,6960,6956,100,2.0,2024-08-14 06:20:39,1
162641,11,5997,0.0,0,2,0,0.0,0,6966,6962,6957,100,2.0,2024-08-14 06:21:40,1
162642,12,5996,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 06:22:40,1
162643,11,5997,0.0,0,2,0,0.0,0,6965,6961,6956,100,2.0,2024-08-14 06:23:40,1
162644,5,5996,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 06:24:40,1
162645,13,5997,0.0,0,2,0,0.0,0,6966,6960,6955,100,2.0,2024-08-14 06:25:40,1
162646,11,5998,0.0,0,2,0,0.0,0,6967,6962,6956,100,2.0,2024-08-14 06:26:40,1
162647,7,5998,0.0,0,2,0,0.0,0,6970,6964,6958,100,2.0,2024-08-14 06:27:40,1
162648,9,5998,0.0,0,2,0,0.0,0,6971,6965,6959,100,2.0,2024-08-14 06:28:40,1
162649,14,5999,0.0,0,2,0,0.0,0,6972,6965,6959,100,2.0,2024-08-14 06:29:40,1
162650,15,6000,0.0,0,2,0,0.0,0,6971,6964,6958,100,2.0,2024-08-14 06:30:40,1
162651,8,6001,0.0,0,2,0,0.0,0,6971,6964,6958,100,2.0,2024-08-14 06:31:40,1
162652,10,6002,0.0,0,2,0,0.0,0,6970,6964,6959,100,2.0,2024-08-14 06:32:40,1
162653,6,6000,0.0,0,2,0,0.0,0,6970,6964,6958,100,2.0,2024-08-14 06:33:41,1
162654,13,6002,0.0,0,2,0,0.0,0,6970,6964,6957,100,2.0,2024-08-14 06:34:41,1
162655,10,6001,0.0,0,2,0,0.0,0,6972,6965,6958,100,2.0,2024-08-14 06:35:41,1
162656,12,5999,0.0,0,2,0,0.0,0,6969,6963,6956,100,2.0,2024-08-14 06:36:41,1
162657,6,5999,0.0,0,2,0,0.0,0,6969,6962,6956,100,2.0,2024-08-14 06:37:41,1
162658,5,5998,0.0,0,2,0,0.0,0,6968,6963,6957,100,2.0,2024-08-14 06:38:41,1
162659,8,5997,0.0,0,2,0,0.0,0,6968,6962,6957,100,2.0,2024-08-14 06:39:41,1
162660,4,5998,0.0,0,2,0,0.0,0,6967,6962,6957,100,2.0,2024-08-14 06:40:42,1
162661,13,5997,0.0,0,2,0,0.0,0,6967,6961,6956,100,2.0,2024-08-14 06:41:42,1
162662,14,5999,0.0,0,2,0,0.0,0,6968,6962,6956,100,2.0,2024-08-14 06:42:42,1
162663,3,5999,0.0,0,2,0,0.0,0,6967,6962,6957,100,2.0,2024-08-14 06:43:42,1
162664,3,5998,0.0,0,2,0,0.0,0,6967,6961,6956,100,2.0,2024-08-14 06:44:42,1
162665,4,5998,0.0,0,2,0,0.0,0,6967,6961,6956,100,2.0,2024-08-14 06:45:42,1
162666,10,5998,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 06:46:42,1
162667,11,5999,0.0,0,2,0,0.0,0,6967,6962,6957,100,2.0,2024-08-14 06:47:42,1
162668,4,5998,0.0,0,2,0,0.0,0,6968,6963,6958,100,2.0,2024-08-14 06:48:42,1
162669,4,5996,0.0,0,2,0,0.0,0,6968,6962,6957,100,2.0,2024-08-14 06:49:42,1
162670,4,5998,0.0,0,2,0,0.0,0,6966,6961,6955,100,2.0,2024-08-14 06:50:42,1
162671,13,5999,0.0,0,2,0,0.0,0,6967,6961,6955,100,2.0,2024-08-14 06:51:42,1
162672,11,5997,0.0,0,2,0,0.0,0,6967,6961,6955,100,2.0,2024-08-14 06:52:43,1
162673,5,5999,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 06:53:43,1
162674,3,5997,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 06:54:43,1
162675,2,5998,0.0,0,2,0,0.0,0,6965,6960,6956,100,2.0,2024-08-14 06:55:43,1
162676,3,5999,0.0,0,2,0,0.0,0,6964,6959,6954,100,2.0,2024-08-14 06:56:43,1
162677,5,5999,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 06:57:44,1
162678,5,5996,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 06:58:44,1
103387,13,5996,0.0,0,2,0,0.0,0,6966,6961,6955,100,2.0,2024-08-14 07:00:44,1
103388,13,5997,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 07:01:44,1
103389,13,5999,0.0,0,2,0,0.0,0,6968,6962,6956,100,2.0,2024-08-14 07:02:44,1
103390,6,5998,0.0,0,2,0,0.0,0,6969,6963,6957,100,2.0,2024-08-14 07:03:44,1
103391,9,5999,0.0,0,2,0,0.0,0,6970,6964,6959,100,2.0,2024-08-14 07:04:44,1
103392,15,6000,0.0,0,2,0,0.0,0,6969,6963,6957,100,2.0,2024-08-14 07:05:44,1
103393,6,5999,0.0,0,2,0,0.0,0,6969,6963,6958,100,2.0,2024-08-14 07:06:44,1
103394,6,5999,0.0,0,2,0,0.0,0,6968,6963,6957,100,2.0,2024-08-14 07:07:44,1
103395,0,6003,0.0,0,2,0,0.0,0,6970,6965,6961,100,2.0,2024-08-14 07:08:44,1
103396,3,6003,0.0,0,2,0,0.0,0,6971,6966,6962,100,2.0,2024-08-14 07:09:44,1
103397,10,6003,0.0,0,2,0,0.0,0,6971,6966,6960,100,2.0,2024-08-14 07:10:44,1
103398,12,6006,0.0,0,2,0,0.0,0,6972,6967,6962,100,2.0,2024-08-14 07:11:44,1
103399,10,6004,0.0,0,2,0,0.0,0,6968,6963,6958,100,2.0,2024-08-14 07:12:44,1
103400,2,6003,0.0,0,2,0,0.0,0,6969,6965,6961,100,2.0,2024-08-14 07:13:45,1
103401,2,6003,0.0,0,2,0,0.0,0,6968,6964,6960,100,2.0,2024-08-14 07:14:45,1
103402,3,6002,0.0,0,2,0,0.0,0,6967,6963,6959,100,2.0,2024-08-14 07:15:45,1
103403,11,6002,0.0,0,2,0,0.0,0,6968,6963,6959,100,2.0,2024-08-14 07:16:45,1
103404,12,6003,0.0,0,2,0,0.0,0,6967,6962,6958,100,2.0,2024-08-14 07:17:45,1
103405,11,6003,0.0,0,2,0,0.0,0,6967,6962,6958,100,2.0,2024-08-14 07:18:45,1
103406,11,6003,0.0,0,2,0,0.0,0,6969,6964,6960,100,2.0,2024-08-14 07:19:45,1
103407,11,6003,0.0,0,2,0,0.0,0,6967,6963,6958,100,2.0,2024-08-14 07:20:45,1
103408,3,6000,0.0,0,2,0,0.0,0,6965,6960,6956,100,2.0,2024-08-14 07:21:45,1
103409,4,6001,0.0,0,2,0,0.0,0,6964,6960,6956,100,2.0,2024-08-14 07:22:45,1
103410,0,6001,0.0,0,2,0,0.0,0,6965,6961,6957,100,2.0,2024-08-14 07:23:45,1
103411,6,6000,0.0,0,2,0,0.0,0,6965,6961,6957,100,2.0,2024-08-14 07:24:45,1
103412,10,6000,0.0,0,2,0,0.0,0,6966,6962,6958,100,2.0,2024-08-14 07:25:45,1
103413,10,6000,0.0,0,2,0,0.0,0,6964,6960,6955,100,2.0,2024-08-14 07:26:45,1
103414,3,5999,0.0,0,2,0,0.0,0,6963,6959,6955,100,2.0,2024-08-14 07:27:44,1
103415,3,5999,0.0,0,2,0,0.0,0,6964,6959,6955,100,2.0,2024-08-14 07:28:46,1
103416,12,6000,0.0,0,2,0,0.0,0,6963,6959,6954,100,2.0,2024-08-14 07:29:46,1
103417,9,5999,0.0,0,2,0,0.0,0,6964,6960,6955,100,2.0,2024-08-14 07:30:46,1
103418,8,5999,0.0,0,2,0,0.0,0,6965,6961,6956,100,2.0,2024-08-14 07:31:46,1
103419,10,5999,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 07:32:46,1
103420,5,6000,0.0,0,2,0,0.0,0,6966,6962,6957,100,2.0,2024-08-14 07:33:46,1
103421,4,6002,0.0,0,2,0,0.0,0,6966,6962,6957,100,2.0,2024-08-14 07:34:46,1
103422,10,6002,0.0,0,2,0,0.0,0,6967,6962,6956,100,2.0,2024-08-14 07:35:46,1
103423,2,6002,0.0,0,2,0,0.0,0,6967,6963,6958,100,2.0,2024-08-14 07:36:46,1
103424,3,6001,0.0,0,2,0,0.0,0,6968,6964,6959,100,2.0,2024-08-14 07:37:46,1
103425,4,6002,0.0,0,2,0,0.0,0,6967,6963,6959,100,2.0,2024-08-14 07:38:46,1
103426,4,6002,0.0,0,2,0,0.0,0,6968,6963,6958,100,2.0,2024-08-14 07:39:46,1
103427,5,6001,0.0,0,2,0,0.0,0,6969,6964,6959,100,2.0,2024-08-14 07:40:46,1
103428,10,6003,0.0,0,2,0,0.0,0,6967,6962,6957,100,2.0,2024-08-14 07:41:46,1
103429,3,6001,0.0,0,2,0,0.0,0,6965,6961,6956,100,2.0,2024-08-14 07:42:46,1
103430,3,6000,0.0,0,2,0,0.0,0,6965,6960,6956,100,2.0,2024-08-14 07:43:46,1
103431,12,6000,0.0,0,2,0,0.0,0,6964,6960,6955,100,2.0,2024-08-14 07:44:46,1
103432,12,5999,0.0,0,2,0,0.0,0,6965,6961,6956,100,2.0,2024-08-14 07:45:46,1
103433,6,5999,0.0,0,2,0,0.0,0,6965,6960,6956,100,2.0,2024-08-14 07:46:46,1
103434,3,5999,0.0,0,2,0,0.0,0,6963,6959,6955,100,2.0,2024-08-14 07:47:46,1
103435,5,5999,0.0,0,2,0,0.0,0,6963,6959,6955,100,2.0,2024-08-14 07:48:46,1
103436,8,5999,0.0,0,2,0,0.0,0,6964,6960,6955,100,2.0,2024-08-14 07:49:46,1
103437,3,6000,0.0,0,2,0,0.0,0,6964,6960,6956,100,2.0,2024-08-14 07:50:46,1
103438,3,6002,0.0,0,2,0,0.0,0,6966,6963,6959,100,2.0,2024-08-14 07:51:46,1
103439,4,6001,0.0,0,2,0,0.0,0,6965,6962,6958,100,2.0,2024-08-14 07:52:46,1
103440,3,6002,0.0,0,2,0,0.0,0,6967,6963,6959,100,2.0,2024-08-14 07:53:46,1
103441,0,6002,0.0,0,2,0,0.0,0,6968,6964,6961,100,2.0,2024-08-14 07:54:46,1
103442,11,6003,0.0,0,2,0,0.0,0,6968,6964,6960,100,2.0,2024-08-14 07:55:46,1
103443,5,6002,0.0,0,2,0,0.0,0,6968,6963,6958,100,2.0,2024-08-14 07:56:46,1
103444,2,6002,0.0,0,2,0,0.0,0,6964,6961,6957,100,2.0,2024-08-14 07:57:46,1
103445,9,6000,0.0,0,2,0,0.0,0,6965,6961,6958,100,2.0,2024-08-14 07:58:46,1
103446,12,6001,0.0,0,2,0,0.0,0,6964,6959,6954,100,2.0,2024-08-14 08:00:46,1
103447,6,6002,0.0,0,2,0,0.0,0,6964,6959,6955,100,2.0,2024-08-14 08:01:46,1
103448,8,6001,0.0,0,2,0,0.0,0,6965,6960,6956,100,2.0,2024-08-14 08:02:46,1
103449,9,6001,0.0,0,2,0,0.0,0,6963,6959,6954,100,2.0,2024-08-14 08:03:46,1
103450,4,6004,0.0,0,2,0,0.0,0,6966,6961,6957,100,2.0,2024-08-14 08:04:46,1
103451,10,6002,0.0,0,2,0,0.0,0,6964,6959,6954,100,2.0,2024-08-14 08:05:47,1
103452,11,6002,0.0,0,2,0,0.0,0,6968,6962,6955,100,2.0,2024-08-14 08:06:48,1
103453,10,6002,0.0,0,2,0,0.0,0,6968,6962,6956,100,2.0,2024-08-14 08:07:49,1
103454,12,6001,0.0,0,2,0,0.0,0,6969,6963,6956,100,2.0,2024-08-14 08:08:49,1
103455,10,6000,0.0,0,2,0,0.0,0,6967,6961,6956,100,2.0,2024-08-14 08:09:49,1
103456,14,6000,0.0,0,2,0,0.0,0,6968,6962,6956,100,2.0,2024-08-14 08:10:49,1
103457,10,6000,0.0,0,2,0,0.0,0,6970,6963,6957,100,2.0,2024-08-14 08:11:50,1
103458,14,6001,0.0,0,2,0,0.0,0,6970,6963,6956,100,2.0,2024-08-14 08:12:50,1
103459,9,5998,0.0,0,2,0,0.0,0,6966,6961,6955,100,2.0,2024-08-14 08:13:50,1
103460,10,6000,0.0,0,2,0,0.0,0,6964,6959,6954,100,2.0,2024-08-14 08:14:50,1
103461,10,5999,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 08:15:50,1
103462,4,5997,0.0,0,2,0,0.0,0,6966,6961,6955,100,2.0,2024-08-14 08:16:50,1
103463,5,5999,0.0,0,2,0,0.0,0,6966,6960,6954,100,2.0,2024-08-14 08:17:50,1
103464,11,5998,0.0,0,2,0,0.0,0,6967,6961,6955,100,2.0,2024-08-14 08:18:51,1
103465,5,5998,0.0,0,2,0,0.0,0,6966,6961,6955,100,2.0,2024-08-14 08:19:51,1
103466,3,5998,0.0,0,2,0,0.0,0,6964,6959,6953,100,2.0,2024-08-14 08:20:51,1
103467,12,5997,0.0,0,2,0,0.0,0,6965,6960,6954,100,2.0,2024-08-14 08:21:51,1
103468,14,5995,0.0,0,2,0,0.0,0,6965,6959,6953,100,2.0,2024-08-14 08:22:51,1
103469,3,5995,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 08:23:50,1
103470,8,5995,0.0,0,2,0,0.0,0,6966,6960,6955,100,2.0,2024-08-14 08:24:52,1
103471,12,5996,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 08:25:52,1
103472,8,5996,0.0,0,2,0,0.0,0,6965,6960,6954,100,2.0,2024-08-14 08:26:52,1
103473,10,5995,0.0,0,2,0,0.0,0,6965,6960,6954,100,2.0,2024-08-14 08:27:52,1
103474,3,5993,0.0,0,2,0,0.0,0,6964,6959,6954,100,2.0,2024-08-14 08:28:52,1
103475,11,5995,0.0,0,2,0,0.0,0,6965,6960,6954,100,2.0,2024-08-14 08:29:53,1
103476,6,5997,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 08:30:53,1
103477,5,5997,0.0,0,2,0,0.0,0,6966,6961,6955,100,2.0,2024-08-14 08:31:53,1
103478,4,5997,0.0,0,2,0,0.0,0,6965,6959,6954,100,2.0,2024-08-14 08:32:53,1
103479,9,6000,0.0,0,2,0,0.0,0,6967,6963,6959,100,2.0,2024-08-14 08:33:53,1
103480,3,5999,0.0,0,2,0,0.0,0,6964,6960,6956,100,2.0,2024-08-14 08:34:53,1
103481,2,5999,0.0,0,2,0,0.0,0,6965,6961,6957,100,2.0,2024-08-14 08:35:53,1
103482,12,6002,0.0,0,2,0,0.0,0,6971,6966,6961,100,2.0,2024-08-14 08:36:53,1
103483,5,6002,0.0,0,2,0,0.0,0,6970,6966,6961,100,2.0,2024-08-14 08:37:53,1
103484,3,6003,0.0,0,2,0,0.0,0,6970,6965,6961,100,2.0,2024-08-14 08:38:53,1
103485,4,6003,0.0,0,2,0,0.0,0,6970,6966,6962,100,2.0,2024-08-14 08:39:53,1
103486,0,5999,0.0,0,2,0,0.0,0,6968,6964,6959,100,2.0,2024-08-14 08:40:53,1
103487,7,6000,0.0,0,2,0,0.0,0,6971,6966,6961,100,2.0,2024-08-14 08:41:53,1
103488,6,6000,0.0,0,2,0,0.0,0,6969,6963,6958,100,2.0,2024-08-14 08:42:53,1
103489,13,5998,0.0,0,2,0,0.0,0,6969,6964,6959,100,2.0,2024-08-14 08:43:52,1
103490,6,5997,0.0,0,2,0,0.0,0,6969,6963,6958,100,2.0,2024-08-14 08:44:54,1
103491,13,5995,0.0,0,2,0,0.0,0,6966,6961,6955,100,2.0,2024-08-14 08:45:54,1
103492,3,5995,0.0,0,2,0,0.0,0,6966,6961,6955,100,2.0,2024-08-14 08:46:54,1
103493,13,5999,0.0,0,2,0,0.0,0,6965,6959,6954,100,2.0,2024-08-14 08:47:54,1
103494,9,5996,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 08:48:54,1
103495,4,5996,0.0,0,2,0,0.0,0,6966,6960,6955,100,2.0,2024-08-14 08:49:54,1
103496,11,5997,0.0,0,2,0,0.0,0,6965,6959,6954,100,2.0,2024-08-14 08:50:54,1
103497,13,5998,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 08:51:54,1
103498,8,5996,0.0,0,2,0,0.0,0,6964,6959,6954,100,2.0,2024-08-14 08:52:54,1
103499,10,5996,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 08:53:54,1
103500,13,5997,0.0,0,2,0,0.0,0,6966,6960,6955,100,2.0,2024-08-14 08:54:55,1
103501,6,5997,0.0,0,2,0,0.0,0,6966,6960,6955,100,2.0,2024-08-14 08:55:55,1
103502,5,5997,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 08:56:55,1
103503,5,5998,0.0,0,2,0,0.0,0,6965,6959,6954,100,2.0,2024-08-14 08:57:55,1
103504,9,5996,0.0,0,2,0,0.0,0,6965,6960,6954,100,2.0,2024-08-14 08:58:55,1
103505,5,5997,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 09:00:55,1
103506,10,5998,0.0,0,2,0,0.0,0,6966,6961,6955,100,2.0,2024-08-14 09:01:56,1
103507,12,5999,0.0,0,2,0,0.0,0,6966,6960,6955,100,2.0,2024-08-14 09:02:56,1
103508,10,5996,0.0,0,2,0,0.0,0,6967,6961,6954,100,2.0,2024-08-14 09:03:56,1
103509,11,5998,0.0,0,2,0,0.0,0,6963,6959,6954,100,2.0,2024-08-14 09:04:56,1
103510,3,5996,0.0,0,2,0,0.0,0,6965,6961,6956,100,2.0,2024-08-14 09:05:57,1
103511,6,5998,0.0,0,2,0,0.0,0,6965,6961,6956,100,2.0,2024-08-14 09:06:57,1
103512,3,5997,0.0,0,2,0,0.0,0,6963,6958,6954,100,2.0,2024-08-14 09:07:57,1
103513,5,5997,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 09:08:57,1
103514,3,5996,0.0,0,2,0,0.0,0,6964,6959,6955,100,2.0,2024-08-14 09:09:57,1
103515,13,5995,0.0,0,2,0,0.0,0,6965,6960,6954,100,2.0,2024-08-14 09:10:57,1
103516,13,5997,0.0,0,2,0,0.0,0,6965,6959,6954,100,2.0,2024-08-14 09:11:57,1
103517,12,5997,0.0,0,2,0,0.0,0,6963,6958,6953,100,2.0,2024-08-14 09:12:57,1
103518,5,6000,0.0,0,2,0,0.0,0,6968,6962,6957,100,2.0,2024-08-14 09:13:58,1
103519,10,6000,0.0,0,2,0,0.0,0,6968,6962,6957,100,2.0,2024-08-14 09:14:58,1
103520,3,5999,0.0,0,2,0,0.0,0,6967,6962,6957,100,2.0,2024-08-14 09:15:58,1
103521,4,6000,0.0,0,2,0,0.0,0,6967,6962,6957,100,2.0,2024-08-14 09:16:58,1
103522,4,6000,0.0,0,2,0,0.0,0,6969,6964,6958,100,2.0,2024-08-14 09:17:58,1
103523,5,6000,0.0,0,2,0,0.0,0,6967,6962,6957,100,2.0,2024-08-14 09:18:58,1
103524,5,5998,0.0,0,2,0,0.0,0,6966,6962,6957,100,2.0,2024-08-14 09:19:58,1
103525,9,5998,0.0,0,2,0,0.0,0,6967,6962,6958,100,2.0,2024-08-14 09:20:58,1
103526,8,5997,0.0,0,2,0,0.0,0,6964,6959,6955,100,2.0,2024-08-14 09:21:58,1
103527,4,5995,0.0,0,2,0,0.0,0,6963,6958,6953,100,2.0,2024-08-14 09:22:59,1
103528,10,5997,0.0,0,2,0,0.0,0,6965,6961,6955,100,2.0,2024-08-14 09:23:59,1
103529,5,5990,0.0,0,2,0,0.0,0,6965,6961,6956,100,2.0,2024-08-14 09:24:59,1
103530,11,5996,0.0,0,2,0,0.0,0,6965,6960,6956,100,2.0,2024-08-14 09:25:59,1
103531,14,5996,0.0,0,2,0,0.0,0,6965,6960,6954,100,2.0,2024-08-14 09:26:59,1
103532,4,5997,0.0,0,2,0,0.0,0,6966,6960,6955,100,2.0,2024-08-14 09:28:00,1
103533,10,5996,0.0,0,2,0,0.0,0,6966,6960,6954,100,2.0,2024-08-14 09:29:00,1
103534,12,5997,0.0,0,2,0,0.0,0,6967,6961,6956,100,2.0,2024-08-14 09:30:00,1
103535,5,5996,0.0,0,2,0,0.0,0,6966,6961,6955,100,2.0,2024-08-14 09:31:01,1
103536,6,5997,0.0,0,2,0,0.0,0,6966,6961,6955,100,2.0,2024-08-14 09:32:01,1
103537,3,5997,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 09:33:01,1
103538,13,5996,0.0,0,2,0,0.0,0,6966,6960,6955,100,2.0,2024-08-14 09:34:01,1
103539,8,5995,0.0,0,2,0,0.0,0,6966,6960,6955,100,2.0,2024-08-14 09:35:02,1
103540,9,5996,0.0,0,2,0,0.0,0,6967,6962,6956,100,2.0,2024-08-14 09:36:02,1
103541,10,5998,0.0,0,2,0,0.0,0,6966,6960,6955,100,2.0,2024-08-14 09:37:02,1
103542,4,5996,0.0,0,2,0,0.0,0,6965,6959,6954,100,2.0,2024-08-14 09:38:02,1
103543,12,5996,0.0,0,2,0,0.0,0,6966,6961,6955,100,2.0,2024-08-14 09:39:02,1
103544,7,5996,0.0,0,2,0,0.0,0,6966,6960,6954,100,2.0,2024-08-14 09:40:02,1
103545,9,5996,0.0,0,2,0,0.0,0,6966,6961,6955,100,2.0,2024-08-14 09:41:03,1
103546,13,5999,0.0,0,2,0,0.0,0,6966,6961,6955,100,2.0,2024-08-14 09:42:03,1
103547,7,5996,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 09:43:03,1
103548,9,5997,0.0,0,2,0,0.0,0,6966,6961,6955,100,2.0,2024-08-14 09:44:03,1
103549,8,5998,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 09:45:03,1
103550,6,6006,0.0,0,2,0,0.0,0,6967,6962,6956,100,2.0,2024-08-14 09:46:03,1
103551,4,6000,0.0,0,2,0,0.0,0,6969,6963,6958,100,2.0,2024-08-14 09:47:03,1
103552,13,5998,0.0,0,2,0,0.0,0,6970,6964,6958,100,2.0,2024-08-14 09:48:03,1
103553,6,5998,0.0,0,2,0,0.0,0,6970,6965,6959,100,2.0,2024-08-14 09:49:04,1
103554,12,6000,0.0,0,2,0,0.0,0,6971,6965,6959,100,2.0,2024-08-14 09:50:05,1
103555,6,5999,0.0,0,2,0,0.0,0,6970,6964,6958,100,2.0,2024-08-14 09:51:06,1
103556,8,6000,0.0,0,2,0,0.0,0,6971,6965,6959,100,2.0,2024-08-14 09:52:06,1
103557,5,5999,0.0,0,2,0,0.0,0,6967,6961,6956,100,2.0,2024-08-14 09:53:06,1
103558,13,5997,0.0,0,2,0,0.0,0,6967,6962,6956,100,2.0,2024-08-14 09:54:06,1
103559,14,5998,0.0,0,2,0,0.0,0,6968,6962,6956,100,2.0,2024-08-14 09:55:06,1
103560,8,5997,0.0,0,2,0,0.0,0,6968,6962,6957,100,2.0,2024-08-14 09:56:06,1
103561,10,5998,0.0,0,2,0,0.0,0,6967,6961,6956,100,2.0,2024-08-14 09:57:06,1
103562,14,5997,0.0,0,2,0,0.0,0,6967,6961,6955,100,2.0,2024-08-14 09:58:06,1
103563,8,5998,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 10:00:05,1
103564,6,5997,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 10:01:07,1
103565,10,5998,0.0,0,2,0,0.0,0,6966,6960,6955,100,2.0,2024-08-14 10:02:07,1
103566,11,5998,0.0,0,2,0,0.0,0,6966,6961,6955,100,2.0,2024-08-14 10:03:07,1
103567,6,5997,0.0,0,2,0,0.0,0,6965,6960,6954,100,2.0,2024-08-14 10:04:07,1
103568,10,5997,0.0,0,2,0,0.0,0,6965,6959,6954,100,2.0,2024-08-14 10:05:07,1
103569,5,5997,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 10:06:07,1
103570,5,5998,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 10:07:07,1
103571,8,5997,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 10:08:07,1
103572,9,5998,0.0,0,2,0,0.0,0,6966,6962,6957,100,2.0,2024-08-14 10:09:08,1
103573,12,5996,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 10:10:08,1
103574,3,5996,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 10:11:08,1
103575,12,5994,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 10:12:08,1
103576,4,5993,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 10:13:08,1
103577,13,5997,0.0,0,2,0,0.0,0,6966,6960,6955,100,2.0,2024-08-14 10:14:08,1
103578,13,5994,0.0,0,2,0,0.0,0,6967,6961,6956,100,2.0,2024-08-14 10:15:08,1
103579,9,5994,0.0,0,2,0,0.0,0,6966,6961,6955,100,2.0,2024-08-14 10:16:08,1
103580,6,5995,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 10:17:08,1
103581,10,5977,0.0,0,2,0,0.0,0,6960,6955,6949,100,2.0,2024-08-14 10:18:09,1
103582,13,5994,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 10:19:09,1
103583,4,5994,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 10:20:09,1
103584,3,5995,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 10:21:10,1
103585,10,5995,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 10:22:10,1
103586,0,6002,0.0,0,2,0,0.0,0,6961,6957,6952,100,2.0,2024-08-14 10:23:10,1
103587,12,5997,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 10:24:10,1
103588,6,5997,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 10:25:10,1
103589,3,5998,0.0,0,2,0,0.0,0,6966,6961,6956,100,2.0,2024-08-14 10:26:10,1
103590,3,5997,0.0,0,2,0,0.0,0,6965,6960,6955,100,2.0,2024-08-14 10:27:10,1
103591,12,6002,0.0,0,2,0,0.0,0,6966,6960,6955,100,2.0,2024-08-14 10:28:11,1
103592,3,5998,0.0,0,2,0,0.0,0,6968,6963,6958,100,2.0,2024-08-14 10:29:11,1
103593,14,6000,0.0,0,2,0,0.0,0,6970,6964,6958,100,2.0,2024-08-14 10:30:12,1
103594,11,6001,0.0,0,2,0,0.0,0,6969,6963,6957,100,2.0,2024-08-14 10:31:12,1
103595,8,6002,0.0,0,2,0,0.0,0,6969,6963,6958,100,2.0,2024-08-14 10:32:12,1
103596,5,6000,0.0,0,2,0,0.0,0,6970,6964,6959,100,2.0,2024-08-14 10:33:12,1
103597,4,6000,0.0,0,2,0,0.0,0,6968,6963,6958,100,2.0,2024-08-14 10:34:12,1
103598,9,6001,0.0,0,2,0,0.0,0,6970,6964,6958,100,2.0,2024-08-14 10:35:13,1
103599,4,6000,0.0,0,2,0,0.0,0,6971,6966,6960,100,2.0,2024-08-14 10:36:13,1
