,P3_22,P3_21,P3_20,P3_19,csvTime
11172,31,32,-51,-65,2024-05-27 05:22:00
11173,31,32,4,3,2024-05-27 05:23:00
11174,31,32,59,65,2024-05-27 05:24:00
11175,31,32,-37,-41,2024-05-27 05:24:59
11176,19,20,49,46,2024-05-27 05:26:00
11177,19,20,-53,-54,2024-05-27 05:26:59
11178,19,20,-165,-153,2024-05-27 05:28:00
11179,19,20,-37,-16,2024-05-27 05:28:59
11180,20,20,158,165,2024-05-27 05:30:00
11181,19,20,240,238,2024-05-27 05:30:59
11182,20,20,83,71,2024-05-27 05:32:00
11183,19,20,-131,-128,2024-05-27 05:33:00
11184,20,20,-20,-24,2024-05-27 05:34:00
11185,19,20,227,241,2024-05-27 05:34:59
11186,19,20,327,313,2024-05-27 05:35:59
11187,19,20,53,40,2024-05-27 05:36:59
11188,19,20,-268,-275,2024-05-27 05:38:00
11189,25,25,-65,-32,2024-05-27 05:38:59
11190,25,25,337,342,2024-05-27 05:39:59
11191,25,25,282,270,2024-05-27 05:40:59
11192,25,25,-141,-148,2024-05-27 05:42:00
11193,25,25,-108,-116,2024-05-27 05:42:59
11194,25,25,250,262,2024-05-27 05:44:00
11195,25,25,178,172,2024-05-27 05:44:59
11196,25,26,-168,-177,2024-05-27 05:46:00
11197,25,25,-70,-64,2024-05-27 05:46:59
11198,20,20,226,242,2024-05-27 05:47:59
11199,20,20,318,307,2024-05-27 05:48:59
11200,20,20,30,-2,2024-05-27 05:49:59
11201,20,21,-342,-344,2024-05-27 05:50:59
11202,20,21,-303,-297,2024-05-27 05:52:00
11203,20,20,70,93,2024-05-27 05:52:59
11204,20,20,342,342,2024-05-27 05:54:00
11205,20,20,248,227,2024-05-27 05:54:59
11206,20,20,-136,-151,2024-05-27 05:56:00
11207,20,20,-344,-355,2024-05-27 05:57:00
11208,20,21,-50,-41,2024-05-27 05:57:59
11209,20,20,340,342,2024-05-27 05:58:59
11210,20,21,340,339,2024-05-27 06:00:59
11211,20,20,22,-1,2024-05-27 06:01:59
11212,20,20,-148,-158,2024-05-27 06:03:00
11213,20,20,17,25,2024-05-27 06:04:00
11214,20,21,242,253,2024-05-27 06:05:00
11215,20,20,207,191,2024-05-27 06:06:00
11216,20,20,-120,-118,2024-05-27 06:06:59
11217,20,20,-241,-245,2024-05-27 06:07:59
11218,20,20,93,100,2024-05-27 06:09:00
11219,20,21,342,342,2024-05-27 06:09:59
11220,20,21,247,242,2024-05-27 06:10:59
11221,20,20,-61,-76,2024-05-27 06:11:59
11222,20,20,-253,-268,2024-05-27 06:12:59
11223,20,21,-30,-5,2024-05-27 06:14:00
11224,36,37,-332,-344,2024-05-27 06:14:59
11225,36,37,337,342,2024-05-27 06:15:59
11226,36,37,337,342,2024-05-27 06:17:00
11227,27,27,-271,-303,2024-05-27 06:17:59
11228,27,27,-342,-355,2024-05-27 06:19:00
11229,26,27,190,212,2024-05-27 06:19:59
11230,27,29,218,212,2024-05-27 06:20:59
11231,38,38,-160,-207,2024-05-27 06:22:00
11232,43,43,-74,-40,2024-05-27 06:23:00
11233,43,43,-216,-241,2024-05-27 06:23:59
11234,43,43,70,121,2024-05-27 06:24:59
11235,24,25,11,-17,2024-05-27 06:26:00
11236,24,25,-306,-298,2024-05-27 06:26:59
11237,20,21,-8,37,2024-05-27 06:27:59
11238,21,21,237,227,2024-05-27 06:28:59
11239,20,21,-88,-106,2024-05-27 06:30:00
11240,26,26,-225,-201,2024-05-27 06:31:00
11241,26,26,88,98,2024-05-27 06:32:00
11242,25,26,320,297,2024-05-27 06:33:00
11243,26,26,-340,-344,2024-05-27 06:33:59
11244,25,26,-195,-158,2024-05-27 06:34:59
11245,26,26,342,342,2024-05-27 06:35:59
11246,35,36,337,342,2024-05-27 06:37:00
11247,35,36,-344,-344,2024-05-27 06:37:59
11248,35,36,176,196,2024-05-27 06:38:59
11249,35,36,37,3,2024-05-27 06:39:59
11250,21,22,-93,-96,2024-05-27 06:40:59
11251,21,22,49,63,2024-05-27 06:41:59
11252,21,22,-20,-25,2024-05-27 06:42:59
11253,21,22,-90,-96,2024-05-27 06:44:00
11254,21,22,58,60,2024-05-27 06:44:59
11255,21,22,22,8,2024-05-27 06:46:00
11256,21,21,-291,-295,2024-05-27 06:46:59
11257,20,21,93,141,2024-05-27 06:47:59
11258,21,21,212,216,2024-05-27 06:49:00
11259,21,21,-245,-243,2024-05-27 06:50:00
11260,21,21,40,59,2024-05-27 06:50:59
11261,21,21,51,44,2024-05-27 06:51:59
11262,21,21,-55,-71,2024-05-27 06:52:59
11263,21,21,-15,-4,2024-05-27 06:54:00
11264,20,21,-103,-83,2024-05-27 06:54:59
11265,20,21,364,367,2024-05-27 06:55:59
11266,32,33,-507,-507,2024-05-27 06:56:59
11267,33,33,8,2,2024-05-27 06:58:00
11268,32,33,25,40,2024-05-27 06:59:00
11269,1,0,888,898,2024-05-27 07:00:00
11270,32,33,959,975,2024-05-27 07:00:59
11271,20,26,1159,1416,2024-05-27 07:01:59
11272,24,26,653,876,2024-05-27 07:03:00
11273,25,26,572,567,2024-05-27 07:03:59
11274,23,24,785,540,2024-05-27 07:04:59
11275,35,36,432,404,2024-05-27 07:05:59
11276,27,27,524,522,2024-05-27 07:06:59
11277,27,28,510,550,2024-05-27 07:07:59
11278,27,28,517,535,2024-05-27 07:08:59
11279,26,26,515,510,2024-05-27 07:10:00
11280,29,30,559,570,2024-05-27 07:10:59
11281,27,28,540,527,2024-05-27 07:11:59
11282,31,31,522,509,2024-05-27 07:12:59
11283,26,27,502,505,2024-05-27 07:13:59
11284,29,29,525,512,2024-05-27 07:14:59
11285,27,28,492,510,2024-05-27 07:16:00
11286,27,27,512,515,2024-05-27 07:16:59
11287,27,27,495,497,2024-05-27 07:17:59
11288,25,26,519,515,2024-05-27 07:18:59
11289,29,30,570,590,2024-05-27 07:20:00
11290,28,29,490,485,2024-05-27 07:21:00
11291,30,30,535,512,2024-05-27 07:21:59
11292,29,30,479,474,2024-05-27 07:23:00
11293,30,31,622,612,2024-05-27 07:23:59
11294,26,28,520,534,2024-05-27 07:24:59
11295,29,29,555,547,2024-05-27 07:26:00
11296,29,29,540,499,2024-05-27 07:27:00
11297,25,26,505,512,2024-05-27 07:27:59
11298,27,27,525,502,2024-05-27 07:29:00
11299,27,28,512,507,2024-05-27 07:29:59
11300,29,29,542,524,2024-05-27 07:30:59
11301,28,29,542,547,2024-05-27 07:31:59
11302,28,30,509,547,2024-05-27 07:32:59
11303,29,29,505,524,2024-05-27 07:34:00
11304,31,33,625,701,2024-05-27 07:34:59
11305,27,27,502,497,2024-05-27 07:36:00
11306,26,27,499,505,2024-05-27 07:37:00
11307,27,28,560,572,2024-05-27 07:37:59
11308,29,30,470,465,2024-05-27 07:39:00
11309,25,27,512,504,2024-05-27 07:39:59
11310,27,26,570,500,2024-05-27 07:40:59
11311,26,27,545,575,2024-05-27 07:41:59
11312,26,27,500,510,2024-05-27 07:42:59
11313,27,28,492,497,2024-05-27 07:44:00
11314,25,25,562,522,2024-05-27 07:44:59
11315,26,26,545,522,2024-05-27 07:45:59
11316,25,25,545,544,2024-05-27 07:46:59
11317,27,28,560,577,2024-05-27 07:47:59
11318,26,26,509,510,2024-05-27 07:48:59
11319,28,29,554,580,2024-05-27 07:49:59
11320,27,28,554,580,2024-05-27 07:51:00
11321,27,28,490,502,2024-05-27 07:52:00
11322,28,29,609,646,2024-05-27 07:53:00
11323,27,28,515,507,2024-05-27 07:53:59
11324,27,28,494,492,2024-05-27 07:54:59
11325,28,28,480,485,2024-05-27 07:56:00
11326,27,28,535,552,2024-05-27 07:56:59
11327,25,25,512,519,2024-05-27 07:57:59
11328,31,31,555,522,2024-05-27 07:58:59
11329,27,28,485,489,2024-05-27 08:00:59
11330,32,32,547,542,2024-05-27 08:02:00
11331,30,31,485,485,2024-05-27 08:02:59
11332,27,29,554,550,2024-05-27 08:04:00
11333,31,32,447,442,2024-05-27 08:04:59
11334,32,33,485,512,2024-05-27 08:06:00
11335,34,35,527,544,2024-05-27 08:06:59
11336,31,31,454,450,2024-05-27 08:07:59
11337,32,32,477,485,2024-05-27 08:08:59
11338,31,32,445,457,2024-05-27 08:10:00
11339,31,31,450,455,2024-05-27 08:11:00
11340,31,30,475,464,2024-05-27 08:12:00
11341,31,32,437,444,2024-05-27 08:12:59
11342,31,31,467,467,2024-05-27 08:13:59
11343,32,33,500,549,2024-05-27 08:15:00
11344,31,32,449,452,2024-05-27 08:15:59
11345,29,30,470,447,2024-05-27 08:17:00
11346,30,31,455,460,2024-05-27 08:17:59
11347,30,31,467,475,2024-05-27 08:19:00
11348,32,32,497,495,2024-05-27 08:19:59
11349,31,32,460,444,2024-05-27 08:21:00
11350,31,32,457,450,2024-05-27 08:22:00
11351,31,32,457,454,2024-05-27 08:23:00
11352,30,31,485,519,2024-05-27 08:23:59
11353,29,28,465,495,2024-05-27 08:24:59
11354,24,26,540,525,2024-05-27 08:25:59
11355,29,30,559,517,2024-05-27 08:26:59
11356,28,29,555,585,2024-05-27 08:27:59
11357,28,28,527,542,2024-05-27 08:28:59
11358,27,28,510,554,2024-05-27 08:29:59
11359,28,28,605,580,2024-05-27 08:31:00
11360,27,29,502,530,2024-05-27 08:31:59
11361,26,27,519,507,2024-05-27 08:32:59
11362,26,27,514,520,2024-05-27 08:34:00
11363,28,28,490,485,2024-05-27 08:34:59
11364,27,28,514,532,2024-05-27 08:35:59
11365,25,26,515,530,2024-05-27 08:36:59
11366,28,29,580,592,2024-05-27 08:37:59
11367,27,27,532,504,2024-05-27 08:39:00
11368,26,26,514,520,2024-05-27 08:39:59
11369,27,27,514,497,2024-05-27 08:41:00
11370,28,29,467,457,2024-05-27 08:42:00
11371,27,27,542,515,2024-05-27 08:43:00
11372,27,29,565,625,2024-05-27 08:43:59
11373,27,27,504,499,2024-05-27 08:44:59
11374,30,30,557,547,2024-05-27 08:46:00
11375,25,26,514,527,2024-05-27 08:46:59
11376,27,27,492,499,2024-05-27 08:47:59
11377,30,31,524,567,2024-05-27 08:48:59
11378,28,29,477,479,2024-05-27 08:49:59
11379,31,32,545,547,2024-05-27 08:50:59
11380,28,29,487,482,2024-05-27 08:52:00
11381,28,29,489,480,2024-05-27 08:52:59
11382,27,28,490,500,2024-05-27 08:53:59
11383,28,31,505,562,2024-05-27 08:55:00
11384,28,29,544,530,2024-05-27 08:55:59
11385,29,29,455,457,2024-05-27 08:56:59
11386,28,29,495,487,2024-05-27 08:57:59
11387,29,30,465,467,2024-05-27 08:59:00
11388,28,28,490,487,2024-05-27 09:00:00
11389,35,34,684,691,2024-05-27 09:01:00
11390,28,29,479,479,2024-05-27 09:01:59
11391,27,28,485,490,2024-05-27 09:02:59
11392,30,31,475,462,2024-05-27 09:03:59
11393,27,28,517,507,2024-05-27 09:04:59
11394,42,42,325,317,2024-05-27 09:05:59
11395,31,31,460,430,2024-05-27 09:06:59
11396,31,33,482,535,2024-05-27 09:07:59
11397,29,30,487,465,2024-05-27 09:09:00
11398,30,32,460,512,2024-05-27 09:09:59
11399,30,31,460,455,2024-05-27 09:11:00
11400,29,30,485,465,2024-05-27 09:12:00
11401,30,33,525,500,2024-05-27 09:12:59
11402,29,29,472,467,2024-05-27 09:13:59
11403,28,29,537,492,2024-05-27 09:14:59
11404,31,32,492,572,2024-05-27 09:15:59
11405,28,29,502,487,2024-05-27 09:17:00
11406,28,29,482,485,2024-05-27 09:18:00
11407,31,33,559,587,2024-05-27 09:18:59
11408,29,30,460,472,2024-05-27 09:19:59
11409,28,28,475,485,2024-05-27 09:20:59
11410,27,28,495,490,2024-05-27 09:22:00
11411,27,28,499,485,2024-05-27 09:23:00
11412,27,27,499,495,2024-05-27 09:24:00
11413,25,26,510,515,2024-05-27 09:24:59
11414,26,27,502,505,2024-05-27 09:25:59
11415,27,27,502,497,2024-05-27 09:26:59
11416,1,0,900,900,2024-05-27 09:27:59
11417,16,16,60,65,2024-05-27 09:28:59
11418,12,12,175,162,2024-05-27 09:30:00
11419,12,13,106,108,2024-05-27 09:30:59
11420,12,12,-13,-17,2024-05-27 09:31:59
11421,12,13,-30,-32,2024-05-27 09:32:59
11422,12,12,143,155,2024-05-27 09:33:59
11423,13,14,208,205,2024-05-27 09:34:59
11424,13,14,151,153,2024-05-27 09:36:00
11425,13,14,113,111,2024-05-27 09:36:59
11426,13,14,96,86,2024-05-27 09:38:00
11427,13,14,136,151,2024-05-27 09:38:59
11428,13,14,96,81,2024-05-27 09:40:00
11429,13,14,39,34,2024-05-27 09:40:59
11430,13,14,115,116,2024-05-27 09:41:59
11431,15,16,298,272,2024-05-27 09:42:59
11432,15,16,53,46,2024-05-27 09:44:00
11433,16,16,-121,-121,2024-05-27 09:45:00
11434,16,16,64,76,2024-05-27 09:45:59
11435,15,16,293,297,2024-05-27 09:46:59
11436,19,20,121,96,2024-05-27 09:47:59
11437,21,21,-40,-53,2024-05-27 09:48:59
11438,21,21,12,34,2024-05-27 09:49:59
11439,14,15,79,65,2024-05-27 09:50:59
11440,14,15,16,11,2024-05-27 09:51:59
11441,14,15,6,6,2024-05-27 09:52:59
11442,14,15,-40,-39,2024-05-27 09:54:00
11443,14,15,40,41,2024-05-27 09:54:59
11444,14,15,115,123,2024-05-27 09:56:00
11445,14,15,198,205,2024-05-27 09:56:59
11446,14,15,-2,-16,2024-05-27 09:57:59
11447,14,15,-163,-156,2024-05-27 09:59:00
11448,18,19,158,156,2024-05-27 10:00:59
11449,18,19,-297,-291,2024-05-27 10:02:00
11450,25,27,76,106,2024-05-27 10:02:59
11451,26,27,148,173,2024-05-27 10:03:59
11452,26,27,-27,-44,2024-05-27 10:04:59
11453,22,22,-54,-55,2024-05-27 10:05:59
11454,9,10,37,30,2024-05-27 10:06:59
11455,9,10,-146,-162,2024-05-27 10:08:00
11456,9,10,-183,-165,2024-05-27 10:08:59
11457,9,10,-40,-20,2024-05-27 10:09:59
11458,9,10,81,79,2024-05-27 10:11:00
11459,20,21,207,192,2024-05-27 10:12:00
11460,20,21,-91,-106,2024-05-27 10:13:00
11461,20,21,-101,-78,2024-05-27 10:14:00
11462,20,21,120,121,2024-05-27 10:15:00
11463,20,21,-20,-37,2024-05-27 10:15:59
11464,20,21,-55,-35,2024-05-27 10:16:59
11465,20,21,17,40,2024-05-27 10:18:00
11466,20,21,98,93,2024-05-27 10:19:00
11467,20,21,-25,-29,2024-05-27 10:19:59
11468,20,21,-230,-211,2024-05-27 10:20:59
11469,13,14,180,183,2024-05-27 10:22:00
11470,13,14,-15,-32,2024-05-27 10:22:59
11471,13,14,-349,-344,2024-05-27 10:24:00
11472,13,14,-115,-93,2024-05-27 10:25:00
11473,13,14,208,212,2024-05-27 10:26:00
11474,16,17,73,76,2024-05-27 10:27:00
11475,16,17,-171,-176,2024-05-27 10:27:59
11476,16,17,-35,-10,2024-05-27 10:28:59
11477,16,17,118,103,2024-05-27 10:29:59
11478,22,23,297,272,2024-05-27 10:30:59
11479,22,23,-237,-231,2024-05-27 10:31:59
11480,22,23,55,75,2024-05-27 10:33:00
11481,22,23,96,79,2024-05-27 10:33:59
11482,14,15,-69,-55,2024-05-27 10:34:59
11483,14,15,17,34,2024-05-27 10:36:00
11484,14,15,54,48,2024-05-27 10:36:59
11485,14,15,-98,-88,2024-05-27 10:37:59
11486,14,15,35,50,2024-05-27 10:39:00
11487,14,15,155,151,2024-05-27 10:40:00
11488,14,15,2,-10,2024-05-27 10:41:00
11489,14,15,-93,-91,2024-05-27 10:41:59
11490,14,15,15,17,2024-05-27 10:42:59
11491,14,15,75,70,2024-05-27 10:43:59
11492,14,15,-35,-30,2024-05-27 10:44:59
11493,14,15,-39,-37,2024-05-27 10:45:59
11494,19,20,61,51,2024-05-27 10:47:00
11495,20,20,40,20,2024-05-27 10:47:59
11496,19,20,-65,-75,2024-05-27 10:48:59
11497,19,20,11,6,2024-05-27 10:49:59
11498,20,20,-5,3,2024-05-27 10:50:59
11499,19,20,-6,3,2024-05-27 10:51:59
11500,19,20,2,-10,2024-05-27 10:52:59
11501,19,20,12,13,2024-05-27 10:54:00
11502,19,20,18,18,2024-05-27 10:54:59
11503,19,20,-29,-43,2024-05-27 10:55:59
11504,20,20,60,12,2024-05-27 10:56:59
11505,19,20,-206,-190,2024-05-27 10:57:59
11506,20,20,151,166,2024-05-27 10:58:59
11507,19,20,-27,-27,2024-05-27 11:01:00
11508,20,20,22,15,2024-05-27 11:01:59
11509,19,20,6,1,2024-05-27 11:03:00
11510,19,20,37,35,2024-05-27 11:04:00
11511,19,20,93,101,2024-05-27 11:05:00
11512,19,20,49,22,2024-05-27 11:05:59
11513,9,10,-91,-93,2024-05-27 11:06:59
11514,9,10,-50,-41,2024-05-27 11:08:00
11515,9,10,258,280,2024-05-27 11:08:59
11516,9,10,342,342,2024-05-27 11:09:59
11517,9,10,228,217,2024-05-27 11:11:00
11518,9,10,101,93,2024-05-27 11:11:59
11519,9,10,-162,-146,2024-05-27 11:12:59
11520,9,10,282,306,2024-05-27 11:14:00
11521,27,27,91,68,2024-05-27 11:14:59
11522,27,27,-106,-95,2024-05-27 11:15:59
11523,27,27,-340,-344,2024-05-27 11:16:59
11524,27,27,251,236,2024-05-27 11:18:00
11525,27,27,-297,-271,2024-05-27 11:18:59
11526,27,27,106,98,2024-05-27 11:19:59
11527,27,27,-161,-146,2024-05-27 11:20:59
11528,13,14,115,126,2024-05-27 11:22:00
11529,13,14,-220,-243,2024-05-27 11:22:59
11530,13,14,-318,-327,2024-05-27 11:23:59
11531,14,14,76,116,2024-05-27 11:24:59
11532,13,14,24,18,2024-05-27 11:25:59
11533,23,23,118,103,2024-05-27 11:26:59
11534,26,27,232,178,2024-05-27 11:27:59
11535,26,27,-151,-146,2024-05-27 11:28:59
11536,26,27,53,53,2024-05-27 11:29:59
11537,26,27,-25,-25,2024-05-27 11:30:59
11538,26,27,22,27,2024-05-27 11:31:59
11539,26,27,-41,-41,2024-05-27 11:32:59
11540,20,20,-198,-162,2024-05-27 11:33:59
11541,18,18,282,262,2024-05-27 11:35:00
11542,14,14,-297,-302,2024-05-27 11:35:59
11543,14,14,-86,-91,2024-05-27 11:36:59
11544,14,15,40,44,2024-05-27 11:37:59
11545,15,16,-13,-16,2024-05-27 11:38:59
11546,17,17,22,126,2024-05-27 11:39:59
11547,22,23,-75,-80,2024-05-27 11:40:59
11548,22,24,-141,-162,2024-05-27 11:41:59
11549,24,25,25,35,2024-05-27 11:42:59
11550,22,22,-63,-65,2024-05-27 11:43:59
11551,16,17,-11,2,2024-05-27 11:45:00
11552,14,15,111,95,2024-05-27 11:46:00
11553,14,15,-3,-10,2024-05-27 11:47:00
11554,14,15,-6,3,2024-05-27 11:48:00
11555,17,18,118,106,2024-05-27 11:48:59
11556,19,20,-8,-24,2024-05-27 11:49:59
11557,19,20,55,37,2024-05-27 11:50:59
11558,20,21,3,12,2024-05-27 11:52:00
11559,20,21,-25,-25,2024-05-27 11:52:59
11560,18,19,53,48,2024-05-27 11:53:59
11561,18,19,90,70,2024-05-27 11:54:59
11562,18,19,17,4,2024-05-27 11:55:59
11563,18,18,-18,-30,2024-05-27 11:56:59
11564,18,19,15,22,2024-05-27 11:58:00
11565,15,16,27,25,2024-05-27 11:58:59
11566,16,17,98,96,2024-05-27 12:00:59
11567,16,17,95,90,2024-05-27 12:01:59
11568,17,18,90,93,2024-05-27 12:02:59
11569,19,20,-18,-20,2024-05-27 12:03:59
11570,19,20,30,49,2024-05-27 12:04:59
11571,19,20,17,16,2024-05-27 12:06:00
11572,20,21,12,25,2024-05-27 12:06:59
11573,20,21,8,-5,2024-05-27 12:07:59
11574,20,21,12,11,2024-05-27 12:08:59
11575,22,23,64,58,2024-05-27 12:10:00
11576,20,21,-75,-79,2024-05-27 12:10:59
11577,19,20,-5,2,2024-05-27 12:11:59
11578,18,19,93,91,2024-05-27 12:12:59
11579,18,18,-25,-40,2024-05-27 12:13:59
11580,18,18,0,-2,2024-05-27 12:14:59
11581,18,18,90,88,2024-05-27 12:15:59
11582,18,18,-91,-93,2024-05-27 12:16:59
11583,18,18,-8,2,2024-05-27 12:17:59
11584,18,18,113,108,2024-05-27 12:18:59
11585,16,17,18,17,2024-05-27 12:20:00
11586,15,16,-80,-81,2024-05-27 12:20:59
11587,17,18,2,6,2024-05-27 12:21:59
11588,17,18,15,11,2024-05-27 12:22:59
11589,17,18,86,91,2024-05-27 12:23:59
11590,17,18,-3,-17,2024-05-27 12:25:00
11591,18,19,-65,-70,2024-05-27 12:25:59
11592,18,19,13,3,2024-05-27 12:26:59
11593,18,19,-22,-27,2024-05-27 12:27:59
11594,20,20,34,37,2024-05-27 12:29:00
11595,20,21,55,54,2024-05-27 12:30:00
11596,20,21,20,22,2024-05-27 12:31:00
11597,21,21,-15,-13,2024-05-27 12:31:59
11598,19,19,-73,-83,2024-05-27 12:32:59
11599,19,19,30,44,2024-05-27 12:33:59
11600,19,19,155,141,2024-05-27 12:34:59
11601,19,19,-69,-83,2024-05-27 12:35:59
11602,19,19,6,-10,2024-05-27 12:37:00
11603,19,19,68,80,2024-05-27 12:37:59
11604,19,19,-6,-17,2024-05-27 12:38:59
11605,19,19,-1,8,2024-05-27 12:39:59
11606,19,19,50,44,2024-05-27 12:40:59
11607,19,19,4,-8,2024-05-27 12:41:59
11608,19,19,27,48,2024-05-27 12:42:59
11609,19,19,55,51,2024-05-27 12:43:59
11610,19,19,0,0,2024-05-27 12:44:59
11611,18,19,55,44,2024-05-27 12:45:59
11612,19,19,18,6,2024-05-27 12:46:59
11613,19,19,18,32,2024-05-27 12:47:59
11614,19,19,30,32,2024-05-27 12:48:59
11615,19,19,83,108,2024-05-27 12:50:00
11616,19,19,39,37,2024-05-27 12:50:59
11617,19,19,-90,-86,2024-05-27 12:52:00
11618,24,25,50,65,2024-05-27 12:52:59
11619,24,25,131,135,2024-05-27 12:53:59
11620,24,25,-88,-88,2024-05-27 12:55:00
11621,24,25,79,85,2024-05-27 12:55:59
11622,24,25,30,35,2024-05-27 12:56:59
11623,24,25,6,-1,2024-05-27 12:57:59
11624,24,25,27,17,2024-05-27 12:59:00
11625,18,19,-1,0,2024-05-27 13:00:00
11626,18,19,-13,-5,2024-05-27 13:00:59
11627,18,19,1,0,2024-05-27 13:02:00
11628,18,19,-37,-93,2024-05-27 13:03:00
11629,18,19,135,133,2024-05-27 13:03:59
11630,18,19,-43,-64,2024-05-27 13:05:00
11631,20,21,-121,-105,2024-05-27 13:05:59
11632,20,20,70,56,2024-05-27 13:06:59
11633,20,20,8,-6,2024-05-27 13:07:59
11634,20,20,-105,-123,2024-05-27 13:08:59
11635,20,20,-56,-50,2024-05-27 13:09:59
11636,20,20,88,91,2024-05-27 13:10:59
11637,20,20,8,6,2024-05-27 13:11:59
11638,20,20,-27,-18,2024-05-27 13:12:59
11639,20,20,27,37,2024-05-27 13:14:00
11640,20,20,-4,-1,2024-05-27 13:14:59
11641,20,20,70,58,2024-05-27 13:15:59
11642,20,21,-6,-8,2024-05-27 13:16:59
11643,18,19,6,-1,2024-05-27 13:17:59
11644,18,19,-60,-79,2024-05-27 13:18:59
11645,18,19,83,91,2024-05-27 13:19:59
11646,18,19,18,13,2024-05-27 13:20:59
11647,18,19,25,51,2024-05-27 13:21:59
11648,18,19,91,71,2024-05-27 13:22:59
11649,18,19,35,24,2024-05-27 13:23:59
11650,18,19,24,29,2024-05-27 13:24:59
11651,18,18,81,81,2024-05-27 13:25:59
11652,18,19,98,101,2024-05-27 13:26:59
11653,19,19,-17,-16,2024-05-27 13:27:59
11654,19,20,-40,-40,2024-05-27 13:28:59
11655,19,20,106,93,2024-05-27 13:29:59
11656,19,20,39,29,2024-05-27 13:31:00
11657,19,20,-63,-79,2024-05-27 13:32:00
11658,19,20,40,48,2024-05-27 13:33:00
11659,19,20,111,88,2024-05-27 13:33:59
11660,19,20,-40,-70,2024-05-27 13:34:59
11661,19,20,0,16,2024-05-27 13:35:59
11662,19,20,59,59,2024-05-27 13:36:59
11663,19,20,30,-2,2024-05-27 13:37:59
11664,19,20,-27,-35,2024-05-27 13:39:00
11665,19,20,-20,-32,2024-05-27 13:39:59
11666,19,20,12,-12,2024-05-27 13:40:59
11667,19,20,-8,-5,2024-05-27 13:41:59
11668,19,20,-18,-20,2024-05-27 13:42:59
11669,19,20,50,56,2024-05-27 13:43:59
11670,19,20,43,40,2024-05-27 13:45:00
11671,19,20,-41,-2,2024-05-27 13:45:59
11672,19,20,64,55,2024-05-27 13:46:59
11673,19,20,34,55,2024-05-27 13:48:00
11674,19,20,6,0,2024-05-27 13:48:59
11675,19,20,6,-2,2024-05-27 13:49:59
11676,19,20,49,41,2024-05-27 13:50:59
11677,19,20,-35,-53,2024-05-27 13:51:59
11678,19,20,-5,-2,2024-05-27 13:52:59
11679,19,20,-5,-3,2024-05-27 13:54:00
11680,19,20,-15,-30,2024-05-27 13:54:59
11681,19,20,68,76,2024-05-27 13:55:59
11682,19,20,20,18,2024-05-27 13:57:00
11683,19,20,-40,-30,2024-05-27 13:57:59
11684,19,20,98,98,2024-05-27 13:58:59
11685,19,20,30,20,2024-05-27 14:00:00
11686,19,20,-45,-56,2024-05-27 14:00:59
11687,19,20,8,20,2024-05-27 14:01:59
11688,19,20,48,56,2024-05-27 14:03:00
11689,19,20,8,20,2024-05-27 14:03:59
11690,19,20,20,25,2024-05-27 14:05:00
11691,19,20,-11,-10,2024-05-27 14:06:00
11692,19,20,10,20,2024-05-27 14:06:59
11693,19,20,51,40,2024-05-27 14:07:59
11694,19,20,-13,-37,2024-05-27 14:08:59
11695,19,20,-11,-6,2024-05-27 14:10:00
11696,19,20,35,37,2024-05-27 14:10:59
11697,19,20,-22,-27,2024-05-27 14:11:59
11698,19,20,40,37,2024-05-27 14:12:59
11699,19,20,46,27,2024-05-27 14:13:59
11700,19,20,-55,-60,2024-05-27 14:14:59
11701,19,20,45,40,2024-05-27 14:16:00
11702,19,20,46,22,2024-05-27 14:17:00
11703,19,20,-24,-22,2024-05-27 14:17:59
11704,19,20,8,11,2024-05-27 14:18:59
11705,19,20,39,44,2024-05-27 14:19:59
11706,19,20,-11,-8,2024-05-27 14:20:59
11707,19,20,8,8,2024-05-27 14:21:59
11708,19,20,35,30,2024-05-27 14:22:59
11709,19,20,39,51,2024-05-27 14:23:59
11710,18,19,2,6,2024-05-27 14:25:00
11711,18,19,11,8,2024-05-27 14:25:59
11712,18,19,39,37,2024-05-27 14:26:59
11713,18,19,0,0,2024-05-27 14:27:59
11714,18,19,51,65,2024-05-27 14:28:59
11715,18,19,50,63,2024-05-27 14:29:59
11716,18,19,12,12,2024-05-27 14:30:59
11717,18,19,-6,-12,2024-05-27 14:31:59
11718,18,19,64,50,2024-05-27 14:32:59
11719,18,19,63,74,2024-05-27 14:34:00
11720,18,19,-65,-60,2024-05-27 14:34:59
11721,18,19,-45,-56,2024-05-27 14:35:59
11722,18,19,-35,-44,2024-05-27 14:37:00
11723,18,19,63,69,2024-05-27 14:37:59
11724,18,19,-91,-96,2024-05-27 14:38:59
11725,18,19,85,59,2024-05-27 14:39:59
11726,18,19,-113,-136,2024-05-27 14:40:59
11727,18,19,-242,-217,2024-05-27 14:41:59
11728,18,19,230,228,2024-05-27 14:42:59
11729,18,19,146,136,2024-05-27 14:43:59
11730,18,19,-143,-146,2024-05-27 14:44:59
11731,18,19,12,6,2024-05-27 14:45:59
11732,18,19,74,75,2024-05-27 14:46:59
11733,18,19,-12,-12,2024-05-27 14:48:00
11734,18,19,35,25,2024-05-27 14:48:59
11735,18,19,6,10,2024-05-27 14:49:59
11736,18,19,34,30,2024-05-27 14:50:59
11737,18,19,-2,6,2024-05-27 14:51:59
11738,18,19,-18,-12,2024-05-27 14:52:59
