,P1_25,csvTime,P1_24,P1_3,P1_2
10620,107,2024-05-26 18:36:59,1803,0,0
10621,108,2024-05-26 18:37:59,1802,0,0
10622,103,2024-05-26 18:38:59,1802,0,0
10623,105,2024-05-26 18:39:59,1804,0,0
10624,105,2024-05-26 18:40:59,1804,0,0
10625,105,2024-05-26 18:41:59,1802,0,0
10626,106,2024-05-26 18:42:59,1802,0,8
10627,107,2024-05-26 18:43:59,1800,0,0
10628,108,2024-05-26 18:44:59,1800,0,0
10629,105,2024-05-26 18:45:59,1802,0,0
10630,104,2024-05-26 18:46:58,1805,0,0
10631,103,2024-05-26 18:47:59,1803,0,0
10632,105,2024-05-26 18:48:59,1805,0,0
10633,106,2024-05-26 18:49:58,1803,0,0
10634,107,2024-05-26 18:50:59,1803,0,8
10635,107,2024-05-26 18:51:59,1804,0,8
10636,104,2024-05-26 18:52:58,1803,0,0
10637,101,2024-05-26 18:53:58,1800,0,0
10638,104,2024-05-26 18:54:59,1800,0,0
10639,103,2024-05-26 18:55:58,1803,0,0
10640,102,2024-05-26 18:56:59,1804,0,0
10641,101,2024-05-26 18:57:59,1802,0,0
10642,101,2024-05-26 18:58:58,1804,0,0
10643,102,2024-05-26 18:59:59,1803,0,8
10644,104,2024-05-26 19:00:59,1805,0,8
10645,106,2024-05-26 19:01:59,1805,0,0
10646,105,2024-05-26 19:02:59,1802,0,0
10647,102,2024-05-26 19:03:59,1800,0,0
10648,105,2024-05-26 19:04:59,1800,0,0
10649,104,2024-05-26 19:05:59,1802,0,0
10650,101,2024-05-26 19:06:59,1804,0,0
10651,105,2024-05-26 19:07:58,1803,0,0
10652,104,2024-05-26 19:08:59,1802,0,0
10653,104,2024-05-26 19:09:59,1802,0,8
10654,104,2024-05-26 19:10:59,1805,0,0
10655,105,2024-05-26 19:11:59,1804,0,0
10656,106,2024-05-26 19:12:59,1802,0,0
10657,107,2024-05-26 19:13:59,1802,0,0
10658,105,2024-05-26 19:14:59,1804,0,0
10659,102,2024-05-26 19:15:59,1801,0,0
10660,103,2024-05-26 19:16:59,1804,0,0
10661,104,2024-05-26 19:17:59,1802,0,0
10662,105,2024-05-26 19:18:59,1805,0,8
10663,104,2024-05-26 19:19:59,1803,0,8
10664,102,2024-05-26 19:20:59,1801,0,0
10665,108,2024-05-26 19:21:59,1802,0,0
10666,108,2024-05-26 19:22:59,1802,0,0
10667,106,2024-05-26 19:23:59,1805,0,0
10668,103,2024-05-26 19:24:59,1802,0,0
10669,103,2024-05-26 19:25:58,1803,0,0
10670,117,2024-05-26 19:26:59,1800,0,0
10671,105,2024-05-26 19:27:59,1802,0,0
10672,102,2024-05-26 19:28:58,1803,0,8
10673,106,2024-05-26 19:29:59,1802,0,0
10674,104,2024-05-26 19:30:59,1804,0,0
10675,101,2024-05-26 19:31:59,1802,0,0
10676,102,2024-05-26 19:32:59,1807,0,0
10677,102,2024-05-26 19:33:58,1801,0,0
10678,105,2024-05-26 19:34:59,1802,0,0
10679,139,2024-05-26 19:35:59,1797,0,0
10680,136,2024-05-26 19:36:59,1798,0,0
10681,135,2024-05-26 19:37:59,1800,0,8
10682,140,2024-05-26 19:38:59,1800,0,0
10683,175,2024-05-26 19:39:59,1800,0,0
10684,168,2024-05-26 19:40:59,1796,0,0
10685,170,2024-05-26 19:41:59,1796,0,0
10686,168,2024-05-26 19:42:59,1796,0,0
10687,164,2024-05-26 19:43:59,1798,0,0
10688,169,2024-05-26 19:44:59,1799,0,0
10689,165,2024-05-26 19:45:59,1799,0,0
10690,160,2024-05-26 19:46:59,1800,0,0
10691,163,2024-05-26 19:47:59,1800,0,8
10692,165,2024-05-26 19:48:59,1800,0,0
10693,160,2024-05-26 19:50:59,1797,0,0
10694,166,2024-05-26 19:51:59,1797,0,0
10695,158,2024-05-26 19:52:58,1798,0,0
10696,106,2024-05-26 19:53:59,1804,0,0
10697,107,2024-05-26 19:54:59,1805,0,0
10698,106,2024-05-26 19:55:59,1806,0,0
10699,115,2024-05-26 19:56:59,1803,0,0
10700,116,2024-05-26 19:57:59,1803,0,8
10701,104,2024-05-26 19:58:58,1800,0,0
10702,133,2024-05-26 19:59:59,1799,0,0
10703,102,2024-05-26 20:00:59,1802,0,0
10704,104,2024-05-26 20:01:59,1805,0,0
10705,101,2024-05-26 20:02:59,1804,0,0
10706,106,2024-05-26 20:03:59,1803,0,0
10707,103,2024-05-26 20:04:59,1803,0,0
10708,104,2024-05-26 20:05:59,1802,0,0
10709,103,2024-05-26 20:06:59,1804,0,0
10710,102,2024-05-26 20:07:59,1804,0,0
10711,105,2024-05-26 20:08:59,1800,0,0
10712,105,2024-05-26 20:09:58,1802,0,0
10713,106,2024-05-26 20:10:59,1802,0,0
10714,107,2024-05-26 20:11:59,1802,0,0
10715,107,2024-05-26 20:12:59,1803,0,0
10716,104,2024-05-26 20:13:58,1802,0,0
10717,103,2024-05-26 20:14:59,1802,0,0
10718,100,2024-05-26 20:15:59,1806,0,0
10719,103,2024-05-26 20:16:59,1802,0,0
10720,101,2024-05-26 20:17:59,1802,0,8
10721,103,2024-05-26 20:18:59,1802,0,0
10722,104,2024-05-26 20:19:59,1802,0,0
10723,103,2024-05-26 20:20:58,1804,0,0
10724,102,2024-05-26 20:21:59,1802,0,0
10725,102,2024-05-26 20:22:59,1803,0,0
10726,101,2024-05-26 20:23:59,1802,0,0
10727,98,2024-05-26 20:24:59,1803,0,0
10728,103,2024-05-26 20:25:59,1803,0,0
10729,100,2024-05-26 20:26:59,1802,0,0
10730,101,2024-05-26 20:27:59,1804,0,0
10731,104,2024-05-26 20:28:59,1803,0,0
10732,103,2024-05-26 20:29:59,1800,0,0
10733,103,2024-05-26 20:30:59,1805,0,0
10734,102,2024-05-26 20:31:59,1803,0,0
10735,102,2024-05-26 20:32:58,1802,0,0
10736,100,2024-05-26 20:33:58,1806,0,0
10737,105,2024-05-26 20:34:59,1803,0,0
10738,106,2024-05-26 20:35:59,1804,0,0
10739,105,2024-05-26 20:36:59,1802,0,8
10740,100,2024-05-26 20:37:59,1802,0,0
10741,102,2024-05-26 20:38:59,1800,0,0
10742,104,2024-05-26 20:39:59,1802,0,0
10743,104,2024-05-26 20:40:58,1802,0,0
10744,102,2024-05-26 20:41:58,1800,0,0
10745,101,2024-05-26 20:42:59,1805,0,0
10746,100,2024-05-26 20:43:59,1802,0,0
10747,102,2024-05-26 20:44:59,1804,0,8
10748,101,2024-05-26 20:45:59,1804,0,0
10749,102,2024-05-26 20:46:59,1800,0,0
10750,105,2024-05-26 20:47:59,1802,0,0
10751,105,2024-05-26 20:48:59,1802,0,0
10752,104,2024-05-26 20:49:59,1803,0,0
10753,102,2024-05-26 20:50:59,1801,0,0
10754,102,2024-05-26 20:51:59,1801,0,0
10755,99,2024-05-26 20:52:59,1801,0,8
10756,101,2024-05-26 20:53:59,1802,0,0
10757,105,2024-05-26 20:54:59,1802,0,0
10758,103,2024-05-26 20:55:59,1800,0,0
10759,107,2024-05-26 20:56:59,1801,0,0
10760,106,2024-05-26 20:57:59,1802,0,0
10761,103,2024-05-26 20:58:58,1802,0,0
10762,104,2024-05-26 22:00:59,1799,0,8
10763,104,2024-05-26 22:01:59,1799,0,0
10764,104,2024-05-26 22:02:59,1800,0,0
10765,101,2024-05-26 22:03:59,1799,0,0
10766,104,2024-05-26 22:04:59,1800,0,0
10767,105,2024-05-26 22:05:58,1799,0,0
10768,104,2024-05-26 22:06:59,1798,0,0
10769,102,2024-05-26 22:07:59,1800,0,0
10770,103,2024-05-26 22:08:58,1802,0,0
10771,104,2024-05-26 22:09:58,1800,0,0
10772,102,2024-05-26 22:10:59,1798,0,0
10773,108,2024-05-26 22:11:59,1800,0,0
10774,105,2024-05-26 22:12:59,1800,0,0
10775,106,2024-05-26 22:13:59,1798,0,0
10776,96,2024-05-26 22:14:58,1801,0,0
10777,98,2024-05-26 22:15:59,1799,0,0
10778,109,2024-05-26 22:16:59,1799,0,0
10779,108,2024-05-26 22:17:59,1799,0,0
10780,107,2024-05-26 22:18:59,1799,0,0
10781,109,2024-05-26 22:19:58,1799,0,0
10782,108,2024-05-26 22:20:59,1799,0,0
10783,108,2024-05-26 22:21:59,1800,0,0
10784,106,2024-05-26 22:22:59,1800,0,0
10785,111,2024-05-26 22:23:59,1800,0,0
10786,107,2024-05-26 22:24:59,1799,0,0
10787,107,2024-05-26 22:25:59,1799,0,0
10788,107,2024-05-26 22:26:58,1800,0,8
10789,104,2024-05-26 22:27:58,1799,0,0
10790,104,2024-05-26 22:28:58,1799,0,0
10791,103,2024-05-26 22:29:58,1800,0,0
10792,104,2024-05-26 22:30:58,1800,0,0
10793,102,2024-05-26 22:31:59,1800,0,0
10794,102,2024-05-26 22:32:59,1800,0,0
10795,105,2024-05-26 22:33:59,1800,0,0
10796,103,2024-05-26 22:34:58,1799,0,0
10797,105,2024-05-26 22:35:59,1800,0,0
10798,106,2024-05-26 22:36:58,1800,0,8
10799,109,2024-05-26 22:37:58,1801,0,0
10800,105,2024-05-26 22:38:59,1798,0,0
10801,106,2024-05-26 22:39:59,1800,0,0
10802,107,2024-05-26 22:40:59,1798,0,0
10803,107,2024-05-26 22:41:58,1800,0,0
10804,108,2024-05-26 22:42:58,1800,0,0
10805,108,2024-05-26 22:43:59,1800,0,0
10806,111,2024-05-26 22:44:59,1799,0,0
10807,109,2024-05-26 22:45:59,1801,0,0
10808,110,2024-05-26 22:46:59,1796,0,8
10809,112,2024-05-26 22:47:59,1799,0,8
10810,108,2024-05-26 22:48:59,1799,0,0
10811,114,2024-05-26 22:49:59,1798,0,0
10812,114,2024-05-26 22:50:59,1802,0,0
10813,112,2024-05-26 22:51:58,1800,0,0
10814,125,2024-05-26 22:52:59,1800,0,0
10815,126,2024-05-26 22:53:59,1797,0,0
10816,122,2024-05-26 22:54:59,1800,0,0
10817,107,2024-05-26 22:55:58,1802,0,0
10818,108,2024-05-26 22:56:59,1798,0,8
10819,123,2024-05-26 22:57:58,1798,0,0
10820,140,2024-05-26 22:58:58,1797,0,0
10821,104,2024-05-27 00:00:59,1801,0,0
10822,105,2024-05-27 00:01:58,1799,0,0
10823,103,2024-05-27 00:02:59,1800,0,0
10824,107,2024-05-27 00:03:59,1800,0,0
10825,107,2024-05-27 00:04:58,1800,0,0
10826,107,2024-05-27 00:05:59,1803,0,0
10827,108,2024-05-27 00:06:59,1800,0,0
10828,103,2024-05-27 00:07:58,1801,0,0
10829,106,2024-05-27 00:08:59,1802,0,0
10830,107,2024-05-27 00:09:58,1801,0,0
10831,106,2024-05-27 00:10:58,1800,0,0
10832,107,2024-05-27 00:11:59,1801,0,0
10833,107,2024-05-27 00:12:59,1800,0,0
10834,106,2024-05-27 00:13:59,1798,0,0
10835,106,2024-05-27 00:14:59,1800,0,0
10836,104,2024-05-27 00:15:59,1800,0,0
10837,107,2024-05-27 00:16:59,1800,0,0
10838,104,2024-05-27 00:17:58,1801,0,0
10839,109,2024-05-27 00:18:59,1798,0,0
10840,110,2024-05-27 00:19:58,1800,0,0
10841,109,2024-05-27 00:20:58,1802,0,0
10842,105,2024-05-27 00:21:58,1798,0,0
10843,104,2024-05-27 00:22:59,1800,0,0
10844,109,2024-05-27 00:23:58,1798,0,0
10845,110,2024-05-27 00:24:59,1801,0,0
10846,108,2024-05-27 00:25:59,1800,0,0
10847,109,2024-05-27 00:26:58,1801,0,0
10848,107,2024-05-27 00:27:58,1799,0,0
10849,106,2024-05-27 00:28:58,1797,0,0
10850,109,2024-05-27 00:29:59,1798,0,0
10851,108,2024-05-27 00:30:58,1801,0,0
10852,108,2024-05-27 00:31:59,1800,0,0
10853,108,2024-05-27 00:32:59,1802,0,0
10854,106,2024-05-27 00:33:58,1799,0,0
10855,109,2024-05-27 00:34:59,1798,0,0
10856,107,2024-05-27 00:35:59,1800,0,0
10857,107,2024-05-27 00:36:58,1797,0,8
10858,108,2024-05-27 00:37:58,1799,0,0
10859,107,2024-05-27 00:38:58,1799,0,8
10860,104,2024-05-27 00:39:59,1800,0,0
10861,104,2024-05-27 00:40:59,1800,0,0
10862,108,2024-05-27 00:41:59,1800,0,0
10863,103,2024-05-27 00:42:59,1798,0,0
10864,107,2024-05-27 00:43:59,1800,0,0
10865,107,2024-05-27 00:44:59,1799,0,0
10866,106,2024-05-27 00:45:58,1799,0,8
10867,105,2024-05-27 00:46:59,1802,0,0
10868,108,2024-05-27 00:47:59,1802,0,0
10869,102,2024-05-27 00:48:58,1800,0,0
10870,102,2024-05-27 00:49:59,1800,0,0
10871,107,2024-05-27 00:50:58,1800,0,0
10872,104,2024-05-27 00:51:59,1802,0,0
10873,106,2024-05-27 00:52:59,1801,0,0
10874,106,2024-05-27 00:53:58,1799,0,0
10875,102,2024-05-27 00:54:58,1798,0,8
10876,105,2024-05-27 00:55:58,1800,0,8
10877,103,2024-05-27 00:56:59,1800,0,0
10878,104,2024-05-27 00:57:58,1799,0,0
10879,103,2024-05-27 00:58:59,1802,0,0
10880,102,2024-05-27 01:00:59,1802,0,0
10881,102,2024-05-27 01:01:58,1800,0,0
10882,105,2024-05-27 01:02:59,1801,0,0
10883,106,2024-05-27 01:03:59,1799,0,0
10884,105,2024-05-27 01:04:59,1800,0,0
10885,106,2024-05-27 01:05:59,1801,0,8
10886,108,2024-05-27 01:06:59,1800,0,0
10887,103,2024-05-27 01:07:58,1800,0,0
10888,106,2024-05-27 01:08:59,1800,0,0
10889,106,2024-05-27 01:09:58,1799,0,0
10890,103,2024-05-27 01:10:59,1799,0,0
10891,102,2024-05-27 01:11:59,1799,0,0
10892,105,2024-05-27 01:12:59,1799,0,0
10893,103,2024-05-27 01:13:59,1798,0,0
10894,103,2024-05-27 01:14:58,1801,0,8
10895,107,2024-05-27 01:15:58,1800,0,0
10896,102,2024-05-27 01:16:59,1800,0,0
10897,102,2024-05-27 01:17:59,1802,0,0
10898,103,2024-05-27 01:18:59,1799,0,0
10899,104,2024-05-27 01:19:59,1799,0,0
10900,106,2024-05-27 01:20:58,1799,0,0
10901,102,2024-05-27 01:21:59,1802,0,0
10902,101,2024-05-27 01:22:59,1798,0,0
10903,102,2024-05-27 01:23:59,1799,0,8
10904,102,2024-05-27 01:24:59,1802,0,0
10905,98,2024-05-27 01:25:59,1800,0,0
10906,106,2024-05-27 01:26:59,1802,0,0
10907,104,2024-05-27 01:27:59,1800,0,0
10908,107,2024-05-27 01:28:58,1797,0,0
10909,105,2024-05-27 01:29:58,1800,0,0
10910,104,2024-05-27 01:30:59,1801,0,0
10911,106,2024-05-27 01:31:59,1799,0,0
10912,103,2024-05-27 01:32:59,1800,0,0
10913,103,2024-05-27 01:33:59,1799,0,0
10914,101,2024-05-27 01:34:59,1800,0,0
10915,105,2024-05-27 01:35:58,1800,0,0
10916,104,2024-05-27 01:36:59,1800,0,0
10917,105,2024-05-27 01:37:59,1799,0,0
10918,106,2024-05-27 01:38:59,1802,0,0
10919,107,2024-05-27 01:39:59,1799,0,0
10920,105,2024-05-27 01:40:59,1799,0,8
10921,107,2024-05-27 01:41:59,1799,0,0
10922,105,2024-05-27 01:42:59,1800,0,0
10923,108,2024-05-27 01:43:59,1800,0,0
10924,106,2024-05-27 01:44:59,1800,0,0
10925,106,2024-05-27 01:45:58,1800,0,0
10926,104,2024-05-27 01:46:59,1802,0,0
10927,106,2024-05-27 01:47:59,1799,0,0
10928,107,2024-05-27 01:48:59,1800,0,0
10929,106,2024-05-27 01:49:59,1802,0,8
10930,106,2024-05-27 01:50:59,1801,0,0
10931,103,2024-05-27 01:51:59,1801,0,0
10932,104,2024-05-27 01:52:59,1799,0,0
10933,103,2024-05-27 01:53:58,1800,0,0
10934,103,2024-05-27 01:54:59,1800,0,0
10935,105,2024-05-27 01:55:59,1799,0,0
10936,107,2024-05-27 01:56:59,1798,0,0
10937,106,2024-05-27 01:57:59,1801,0,0
10938,103,2024-05-27 01:58:59,1800,0,0
10939,103,2024-05-27 02:00:59,1800,0,0
10940,104,2024-05-27 02:01:58,1800,0,0
10941,106,2024-05-27 02:02:59,1799,0,0
10942,106,2024-05-27 02:03:59,1800,0,0
10943,103,2024-05-27 02:04:59,1802,0,0
10944,107,2024-05-27 02:05:59,1802,0,0
10945,101,2024-05-27 02:06:59,1799,0,0
10946,105,2024-05-27 02:07:58,1800,0,0
10947,104,2024-05-27 02:08:59,1798,0,0
10948,103,2024-05-27 02:09:59,1800,0,0
10949,103,2024-05-27 02:10:58,1798,0,0
10950,107,2024-05-27 02:11:58,1800,0,0
10951,106,2024-05-27 02:12:59,1797,0,0
10952,105,2024-05-27 02:13:59,1797,0,0
10953,105,2024-05-27 02:14:59,1800,0,0
10954,105,2024-05-27 02:15:59,1799,0,0
10955,108,2024-05-27 02:16:59,1800,0,0
10956,103,2024-05-27 02:17:59,1798,0,0
10957,108,2024-05-27 02:18:59,1800,0,0
10958,106,2024-05-27 02:19:59,1798,0,0
10959,106,2024-05-27 02:20:59,1800,0,0
10960,104,2024-05-27 02:21:58,1798,0,0
10961,107,2024-05-27 02:22:59,1799,0,0
10962,104,2024-05-27 02:23:59,1797,0,0
10963,104,2024-05-27 02:24:59,1798,0,0
10964,102,2024-05-27 02:25:58,1801,0,0
10965,102,2024-05-27 02:26:58,1802,0,0
10966,103,2024-05-27 02:27:58,1800,0,0
10967,107,2024-05-27 02:28:59,1799,0,0
10968,106,2024-05-27 02:29:58,1798,0,0
10969,103,2024-05-27 02:30:59,1800,0,0
10970,105,2024-05-27 02:31:59,1798,0,0
10971,104,2024-05-27 02:32:59,1799,0,0
10972,106,2024-05-27 02:33:59,1798,0,0
10973,107,2024-05-27 02:34:59,1798,0,0
10974,102,2024-05-27 02:35:59,1799,0,0
10975,102,2024-05-27 02:36:58,1801,0,8
10976,105,2024-05-27 02:37:58,1800,0,0
10977,102,2024-05-27 02:38:59,1802,0,0
10978,105,2024-05-27 02:39:59,1800,0,0
10979,105,2024-05-27 02:40:59,1800,0,0
10980,105,2024-05-27 02:41:59,1798,0,0
10981,105,2024-05-27 02:42:58,1801,0,0
10982,107,2024-05-27 02:43:59,1801,0,0
10983,103,2024-05-27 02:44:59,1798,0,0
10984,104,2024-05-27 02:45:58,1799,0,0
10985,106,2024-05-27 02:46:58,1799,0,0
10986,101,2024-05-27 02:47:58,1799,0,0
10987,105,2024-05-27 02:48:58,1801,0,0
10988,104,2024-05-27 02:49:59,1800,0,0
10989,104,2024-05-27 02:50:59,1800,0,0
10990,103,2024-05-27 02:51:58,1799,0,0
10991,100,2024-05-27 02:52:59,1798,0,0
10992,108,2024-05-27 02:53:59,1798,0,0
10993,105,2024-05-27 02:54:58,1800,0,0
10994,106,2024-05-27 02:55:59,1799,0,0
10995,106,2024-05-27 02:56:58,1799,0,8
10996,103,2024-05-27 02:57:59,1800,0,0
10997,106,2024-05-27 02:58:59,1800,0,0
10998,106,2024-05-27 02:59:59,1801,0,0
10999,105,2024-05-27 03:00:59,1798,0,0
11000,103,2024-05-27 03:01:59,1800,0,0
11001,106,2024-05-27 03:02:59,1801,0,0
11002,107,2024-05-27 03:03:59,1800,0,0
11003,103,2024-05-27 03:04:59,1799,0,0
11004,104,2024-05-27 03:05:59,1798,0,0
11005,105,2024-05-27 03:06:59,1799,0,8
11006,106,2024-05-27 03:07:59,1800,0,0
11007,106,2024-05-27 03:08:59,1801,0,0
11008,103,2024-05-27 03:09:59,1800,0,0
11009,106,2024-05-27 03:10:59,1796,0,0
11010,108,2024-05-27 03:11:59,1798,0,0
11011,103,2024-05-27 03:12:58,1797,0,0
11012,104,2024-05-27 03:13:59,1798,0,0
11013,101,2024-05-27 03:14:58,1801,0,0
11014,103,2024-05-27 03:15:59,1799,0,0
11015,104,2024-05-27 03:16:58,1800,0,8
11016,107,2024-05-27 03:17:58,1798,0,0
11017,106,2024-05-27 03:18:58,1800,0,0
11018,103,2024-05-27 03:19:59,1798,0,0
11019,106,2024-05-27 03:20:58,1799,0,0
11020,106,2024-05-27 03:21:59,1798,0,0
11021,106,2024-05-27 03:22:59,1796,0,0
11022,104,2024-05-27 03:23:59,1798,0,0
11023,105,2024-05-27 03:24:58,1800,0,0
11024,106,2024-05-27 03:25:58,1798,0,0
11025,104,2024-05-27 03:26:59,1797,0,0
11026,106,2024-05-27 03:27:58,1797,0,0
11027,106,2024-05-27 03:28:59,1800,0,0
11028,106,2024-05-27 03:29:59,1800,0,0
11029,104,2024-05-27 03:30:59,1797,0,0
11030,105,2024-05-27 03:31:59,1796,0,0
11031,105,2024-05-27 03:32:59,1798,0,0
11032,106,2024-05-27 03:33:59,1800,0,8
11033,103,2024-05-27 03:34:58,1798,0,8
11034,106,2024-05-27 03:35:59,1798,0,0
11035,105,2024-05-27 03:36:59,1800,0,8
11036,103,2024-05-27 03:37:58,1797,0,0
11037,104,2024-05-27 03:38:58,1800,0,0
11038,104,2024-05-27 03:39:58,1800,0,0
11039,104,2024-05-27 03:40:59,1802,0,0
11040,105,2024-05-27 03:41:59,1797,0,0
11041,100,2024-05-27 03:42:59,1800,0,0
11042,103,2024-05-27 03:43:59,1800,0,0
11043,107,2024-05-27 03:44:59,1798,0,0
11044,107,2024-05-27 03:45:59,1800,0,0
11045,106,2024-05-27 03:46:59,1799,0,0
11046,106,2024-05-27 03:47:59,1800,0,0
11047,108,2024-05-27 03:48:58,1799,0,0
11048,104,2024-05-27 03:49:59,1799,0,0
11049,102,2024-05-27 03:50:59,1797,0,0
11050,105,2024-05-27 03:51:59,1798,0,0
11051,103,2024-05-27 03:52:59,1798,0,8
11052,106,2024-05-27 03:53:58,1798,0,0
11053,104,2024-05-27 03:54:59,1800,0,0
11054,105,2024-05-27 03:55:59,1799,0,0
11055,105,2024-05-27 03:56:58,1799,0,0
11056,104,2024-05-27 03:57:58,1800,0,0
11057,105,2024-05-27 03:58:59,1798,0,0
11058,104,2024-05-27 03:59:59,1801,0,0
11059,101,2024-05-27 04:00:59,1801,0,0
11060,109,2024-05-27 04:01:58,1799,0,8
11061,103,2024-05-27 04:02:58,1800,0,8
11062,106,2024-05-27 04:03:59,1801,0,0
11063,105,2024-05-27 04:04:59,1800,0,0
11064,104,2024-05-27 04:05:59,1800,0,0
11065,105,2024-05-27 04:06:58,1802,0,0
11066,107,2024-05-27 04:07:59,1802,0,0
11067,105,2024-05-27 04:08:58,1802,0,0
11068,106,2024-05-27 04:09:59,1799,0,0
11069,105,2024-05-27 04:10:59,1802,0,0
11070,97,2024-05-27 04:11:59,1799,0,8
11071,100,2024-05-27 04:12:59,1800,0,8
11072,103,2024-05-27 04:13:58,1800,0,0
11073,102,2024-05-27 04:14:58,1800,0,0
11074,100,2024-05-27 04:15:59,1800,0,0
11075,97,2024-05-27 04:16:59,1802,0,0
11076,99,2024-05-27 04:17:58,1801,0,0
11077,101,2024-05-27 04:18:59,1800,0,0
11078,98,2024-05-27 04:19:59,1803,0,0
11079,102,2024-05-27 04:20:58,1801,0,0
11080,100,2024-05-27 04:21:59,1802,0,8
11081,105,2024-05-27 04:22:58,1801,0,0
11082,99,2024-05-27 04:23:59,1800,0,0
11083,106,2024-05-27 04:24:58,1800,0,0
11084,105,2024-05-27 04:25:59,1800,0,0
11085,104,2024-05-27 04:26:58,1799,0,0
11086,102,2024-05-27 04:27:59,1800,0,0
11087,102,2024-05-27 04:28:59,1802,0,0
11088,101,2024-05-27 04:29:58,1802,0,0
11089,101,2024-05-27 04:30:59,1799,0,0
11090,102,2024-05-27 04:31:59,1802,0,8
11091,105,2024-05-27 04:32:59,1802,0,0
11092,110,2024-05-27 04:33:58,1802,0,0
11093,103,2024-05-27 04:34:59,1800,0,0
11094,108,2024-05-27 04:35:58,1799,0,0
11095,107,2024-05-27 04:36:58,1799,0,0
11096,105,2024-05-27 04:37:59,1800,0,0
11097,107,2024-05-27 04:38:59,1799,0,0
11098,109,2024-05-27 04:39:59,1799,0,0
11099,109,2024-05-27 04:40:58,1801,0,0
11100,107,2024-05-27 04:41:58,1800,0,8
11101,108,2024-05-27 04:42:59,1798,0,0
11102,105,2024-05-27 04:43:58,1800,0,0
11103,106,2024-05-27 04:44:59,1802,0,0
11104,108,2024-05-27 04:45:59,1801,0,0
11105,106,2024-05-27 04:46:59,1801,0,0
11106,107,2024-05-27 04:47:59,1802,0,0
11107,106,2024-05-27 04:48:59,1800,0,0
11108,108,2024-05-27 04:49:59,1801,0,0
11109,108,2024-05-27 04:50:59,1803,0,0
11110,108,2024-05-27 04:51:59,1801,0,0
11111,109,2024-05-27 04:52:59,1800,0,0
11112,108,2024-05-27 04:53:59,1800,0,0
11113,108,2024-05-27 04:54:59,1803,0,0
11114,108,2024-05-27 04:55:59,1801,0,0
11115,109,2024-05-27 04:56:59,1799,0,0
11116,108,2024-05-27 04:57:58,1801,0,0
11117,111,2024-05-27 04:58:58,1802,0,8
11118,108,2024-05-27 04:59:59,1799,0,0
11119,110,2024-05-27 05:00:59,1801,0,0
11120,109,2024-05-27 05:01:58,1799,0,0
11121,110,2024-05-27 05:02:59,1803,0,0
11122,111,2024-05-27 05:03:58,1802,0,0
11123,107,2024-05-27 05:04:58,1800,0,0
11124,110,2024-05-27 05:05:59,1799,0,0
11125,108,2024-05-27 05:06:59,1800,0,0
11126,108,2024-05-27 05:07:59,1800,0,0
11127,104,2024-05-27 05:08:58,1802,0,8
11128,106,2024-05-27 05:09:59,1802,0,0
11129,102,2024-05-27 05:10:58,1801,0,0
11130,103,2024-05-27 05:11:59,1801,0,0
11131,106,2024-05-27 05:12:58,1801,0,0
11132,103,2024-05-27 05:13:59,1802,0,0
11133,101,2024-05-27 05:14:59,1800,0,0
11134,103,2024-05-27 05:15:58,1800,0,8
11135,113,2024-05-27 05:16:59,1799,0,0
11136,112,2024-05-27 05:17:59,1802,0,0
11137,111,2024-05-27 05:18:59,1801,0,0
11138,108,2024-05-27 05:19:58,1800,0,0
11139,111,2024-05-27 05:20:59,1800,0,0
11140,108,2024-05-27 05:21:59,1801,0,0
11141,110,2024-05-27 05:22:59,1801,0,0
11142,108,2024-05-27 05:23:59,1803,0,0
11143,110,2024-05-27 05:24:59,1799,0,0
11144,104,2024-05-27 05:25:59,1802,0,0
11145,104,2024-05-27 05:26:59,1801,0,0
11146,105,2024-05-27 05:27:59,1802,0,0
11147,105,2024-05-27 05:28:58,1802,0,0
11148,104,2024-05-27 05:29:59,1802,0,0
11149,107,2024-05-27 05:30:58,1800,0,0
11150,106,2024-05-27 05:31:59,1802,0,0
11151,106,2024-05-27 05:32:59,1803,0,0
11152,106,2024-05-27 05:33:59,1802,0,0
11153,100,2024-05-27 05:34:59,1801,0,8
11154,105,2024-05-27 05:35:59,1801,0,0
11155,108,2024-05-27 05:36:58,1803,0,0
11156,108,2024-05-27 05:37:59,1801,0,0
11157,109,2024-05-27 05:38:59,1800,0,0
11158,107,2024-05-27 05:39:59,1800,0,0
11159,106,2024-05-27 05:40:58,1799,0,0
11160,106,2024-05-27 05:41:58,1802,0,0
11161,108,2024-05-27 05:42:58,1801,0,0
11162,108,2024-05-27 05:43:59,1803,0,0
11163,106,2024-05-27 05:44:59,1800,0,0
11164,104,2024-05-27 05:45:59,1802,0,0
11165,106,2024-05-27 05:46:59,1802,0,0
11166,107,2024-05-27 05:47:58,1802,0,0
11167,106,2024-05-27 05:48:58,1801,0,0
11168,104,2024-05-27 05:49:58,1800,0,0
11169,104,2024-05-27 05:50:58,1801,0,0
11170,104,2024-05-27 05:51:58,1802,0,0
11171,104,2024-05-27 05:52:59,1802,0,0
11172,103,2024-05-27 05:53:59,1802,0,0
11173,102,2024-05-27 05:54:59,1802,0,0
11174,104,2024-05-27 05:55:58,1802,0,0
11175,105,2024-05-27 05:56:59,1801,0,0
11176,102,2024-05-27 05:57:58,1800,0,0
11177,108,2024-05-27 05:58:59,1800,0,0
