,_id,P1_88.5,P1_88.4,P1_77,P1_88.7,P1_76,P1_88.6,P1_75,P1_88.1,P1_74,P1_88.0,P1_73,P1_88.3,P1_72,groupId,P1_88.2,P1_71,P1_70,P1_88.9,P1_88.8,P1_69,csvTime,P1_68,P1_67,P1_66,P1_65,P1_64,P1_63,P1_62,P1_61,P1_60,nodeName,P1_89.4,P1_89.3,P1_89.5,P1_89.0,P1_89.2,P1_89.1,P1_88.14,P1_88.13,P1_88.12,P1_88.11,P1_89.8,P1_89.7,P1_88.15,P1_89.9,P1_88.10,timestamp,P1_89.12,P1_89.11,P1_89.10
44683,,1,0,0,0,59,1,1039,0,845,1,863,0,864,3,0,693,693,0,0,692,2024-10-26 08:29:53,-24,60,1058,873,900,894,693,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729902609111,1,0,0
44684,,1,0,0,0,59,1,1061,0,871,1,889,0,886,3,0,693,693,0,0,691,2024-10-26 08:30:53,-24,59,1029,872,874,869,693,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729902668536,1,0,0
44685,,1,0,0,0,60,1,1015,0,832,1,854,0,853,3,0,693,693,0,0,692,2024-10-26 08:31:53,-24,59,1034,859,880,875,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729902728990,1,0,0
44686,,1,0,0,0,59,1,1041,0,843,1,859,0,858,3,0,693,694,0,0,692,2024-10-26 08:32:53,-24,60,1032,858,862,860,692,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729902789324,1,0,0
44687,,1,0,0,0,59,1,1018,0,853,1,870,0,870,3,0,694,694,0,0,691,2024-10-26 08:33:53,-24,60,1040,853,885,886,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729902848638,1,0,0
44688,,1,0,0,0,60,1,1030,0,847,1,867,0,867,3,0,694,694,0,0,692,2024-10-26 08:34:53,-24,60,1065,870,890,884,693,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729902908994,1,0,0
44689,,1,0,0,0,59,1,1036,0,862,1,878,0,875,3,0,693,694,0,0,692,2024-10-26 08:35:53,-24,60,1060,882,896,892,692,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729902969439,1,0,0
44690,,1,0,0,0,59,1,1056,0,860,1,876,0,874,3,0,693,694,0,0,692,2024-10-26 08:36:53,-24,60,1039,872,875,874,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729903029817,1,0,0
44691,,1,0,0,0,59,1,1069,0,878,1,894,0,891,3,0,693,693,0,0,692,2024-10-26 08:37:53,-24,59,1051,879,886,881,692,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729903089120,1,0,0
44692,,1,0,0,0,59,1,1054,0,870,1,886,0,883,3,0,693,693,0,0,692,2024-10-26 08:38:53,-24,60,1045,882,878,874,693,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729903149504,1,0,0
44693,,1,0,0,0,59,1,1061,0,877,1,893,0,893,3,0,693,694,0,0,692,2024-10-26 08:39:53,-24,59,1057,862,881,881,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729903208858,1,0,0
44694,,1,0,0,0,59,1,1055,0,878,1,894,0,893,3,0,693,694,0,0,691,2024-10-26 08:40:53,-24,59,1070,884,891,889,692,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729903269233,1,0,0
44695,,1,0,0,0,59,1,1080,0,877,1,893,0,891,3,0,694,694,0,0,692,2024-10-26 08:41:53,-24,60,1097,903,912,910,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729903328778,1,0,0
44696,,1,0,0,0,60,1,1047,0,856,1,872,0,870,3,0,693,694,0,0,692,2024-10-26 08:42:53,-24,60,1056,889,894,897,693,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729903389239,1,0,0
44697,,1,0,0,0,60,1,1061,0,862,1,878,0,878,3,0,693,694,0,0,692,2024-10-26 08:43:53,-24,60,1070,862,881,881,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729903448684,1,0,0
44698,,1,0,0,0,59,1,1096,0,894,1,910,0,907,3,0,693,694,0,0,691,2024-10-26 08:44:53,-24,60,1103,897,917,915,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729903509125,1,0,0
44699,,1,0,0,0,60,1,1102,0,921,1,938,0,931,3,0,692,693,0,0,691,2024-10-26 08:45:53,-24,60,1111,930,933,928,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729903569543,1,0,0
44700,,1,0,0,0,60,1,1047,0,868,1,883,0,880,3,0,692,693,0,0,691,2024-10-26 08:46:53,-24,60,1065,889,897,891,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729903629055,1,0,0
44701,,1,0,0,0,60,1,1083,0,892,1,911,0,904,3,0,693,693,0,0,691,2024-10-26 08:47:53,-24,59,1040,880,883,880,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729903689480,1,0,0
44702,,1,0,0,0,60,1,1058,0,880,1,898,0,894,3,0,693,693,0,0,691,2024-10-26 08:48:53,-24,60,1106,910,909,905,692,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729903748904,1,0,0
44703,,1,0,0,0,59,1,1081,0,894,1,908,0,905,3,0,693,693,0,0,691,2024-10-26 08:49:53,-24,59,1073,907,905,901,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729903809397,1,0,0
44704,,1,0,0,0,60,1,1088,0,891,1,908,0,905,3,0,693,693,0,0,691,2024-10-26 08:50:53,-24,60,1059,884,890,889,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729903869841,1,0,0
44705,,1,0,0,0,60,1,1094,0,890,1,910,0,906,3,0,693,694,0,0,692,2024-10-26 08:51:53,-24,60,1041,874,886,884,692,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729903929268,1,0,0
44706,,1,0,0,0,60,1,1104,0,911,1,925,0,924,3,0,693,694,0,0,692,2024-10-26 08:52:53,-24,60,1128,941,949,949,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729903989678,1,0,0
44707,,1,0,0,0,59,1,1186,0,961,1,981,0,978,3,0,693,693,0,0,691,2024-10-26 08:53:53,-24,59,1155,954,958,958,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729904049110,1,0,0
44708,,1,0,0,0,59,1,1135,0,929,1,949,0,946,3,0,693,693,0,0,692,2024-10-26 08:54:53,-24,60,1133,955,967,962,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729904109433,1,0,0
44709,,1,0,0,0,60,1,1131,0,925,1,943,0,944,3,0,693,693,0,0,691,2024-10-26 08:55:53,-24,60,1075,911,910,910,693,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1729904168823,1,0,0
44710,,1,0,0,0,59,1,1130,0,928,1,946,0,946,3,0,693,694,0,0,691,2024-10-26 08:56:53,-24,60,1136,929,956,951,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729904229259,1,0,0
44711,,1,0,0,0,59,1,1135,0,940,1,955,0,957,3,0,693,693,0,0,691,2024-10-26 08:57:53,-24,59,1136,943,947,947,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729904289654,1,0,0
44712,,1,0,0,0,59,1,1198,0,970,1,994,0,990,3,0,693,694,0,0,691,2024-10-26 08:58:53,-24,60,1166,972,993,993,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729904349155,1,0,0
44713,,1,0,0,0,60,1,1134,0,930,1,948,0,944,3,0,693,694,0,0,692,2024-10-26 09:00:53,-24,59,1139,931,960,960,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729904469030,1,0,0
44714,,1,0,0,0,60,1,1149,0,958,1,975,0,962,3,0,693,694,0,0,691,2024-10-26 09:01:53,-24,60,1153,950,955,954,693,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729904529426,1,0,0
44715,,1,0,0,0,60,1,1135,0,931,1,951,0,949,3,0,694,693,0,0,692,2024-10-26 09:02:53,-24,60,1164,965,972,968,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729904588971,1,0,0
44716,,1,0,0,0,60,1,1125,0,928,1,947,0,944,3,0,693,693,0,0,691,2024-10-26 09:03:53,-24,60,1129,931,952,948,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729904649371,1,0,0
44717,,1,0,0,0,60,1,1129,0,936,1,955,0,955,3,0,693,693,0,0,691,2024-10-26 09:04:53,-24,60,1153,939,961,958,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729904708773,1,0,0
44718,,1,0,0,0,59,1,1135,0,915,1,934,0,928,3,0,693,694,0,0,692,2024-10-26 09:05:53,-24,60,1106,919,939,937,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729904769213,1,0,0
44719,,1,0,0,0,60,1,1146,0,950,1,969,0,968,3,0,693,694,0,0,691,2024-10-26 09:06:53,-24,60,1142,955,943,946,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729904829586,1,0,0
44720,,1,0,0,0,60,1,1116,0,938,1,955,0,951,3,0,692,693,0,0,692,2024-10-26 09:07:53,-24,60,1155,961,975,970,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729904888920,1,0,0
44721,,1,0,0,0,60,1,1110,0,922,1,938,0,937,3,0,692,693,0,0,691,2024-10-26 09:08:53,-24,59,1177,967,971,969,691,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729904949309,1,0,0
44722,,1,0,0,0,59,1,1127,0,941,1,963,0,959,3,0,693,693,0,0,691,2024-10-26 09:09:53,-24,59,1158,948,966,965,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729905009710,1,0,0
44723,,1,0,0,0,60,1,1148,0,921,1,941,0,937,3,0,693,694,0,0,691,2024-10-26 09:10:53,-24,59,1120,946,950,945,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729905069103,1,0,0
44724,,1,0,0,0,59,1,1127,0,926,1,947,0,939,3,0,693,693,0,0,692,2024-10-26 09:11:53,-24,59,1123,932,948,938,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729905129521,1,0,0
44725,,1,0,0,0,60,1,1116,0,915,1,934,0,930,3,0,693,694,0,0,691,2024-10-26 09:12:53,-24,60,1100,923,933,930,693,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729905188893,1,0,0
44726,,1,0,0,0,59,1,1108,0,909,1,928,0,925,3,0,693,693,0,0,691,2024-10-26 09:13:53,-24,59,1175,969,966,965,692,695,691,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1729905249334,1,0,0
44727,,1,0,0,0,60,1,1111,0,908,1,930,0,926,3,0,693,693,0,0,692,2024-10-26 09:14:53,-24,60,1074,891,900,897,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729905308798,1,0,0
44728,,1,0,0,0,59,1,1122,0,923,1,941,0,938,3,0,693,693,0,0,692,2024-10-26 09:15:53,-24,60,1160,956,961,960,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729905369279,1,0,0
44729,,1,0,0,0,60,1,1135,0,924,1,942,0,942,3,0,693,694,0,0,692,2024-10-26 09:16:53,-24,60,1117,923,940,940,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729905429681,1,0,0
44730,,1,0,0,0,60,1,1083,0,901,1,919,0,920,3,0,693,694,0,0,692,2024-10-26 09:17:53,-24,60,1104,910,924,925,693,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729905489043,1,0,0
44731,,1,0,0,0,59,1,1128,0,918,1,938,0,940,3,0,692,693,0,0,691,2024-10-26 09:18:53,-24,59,1123,936,943,937,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729905549526,1,0,0
44732,,1,0,0,0,59,1,1117,0,911,1,929,0,926,3,0,693,694,0,0,692,2024-10-26 09:19:53,-24,59,1073,913,919,917,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729905608920,1,0,0
44733,,1,0,0,0,59,1,1125,0,932,1,948,0,949,3,0,693,694,0,0,692,2024-10-26 09:20:53,-25,59,1135,936,930,931,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729905669262,1,0,0
44734,,1,0,0,0,60,1,1127,0,918,1,939,0,933,3,0,693,694,0,0,692,2024-10-26 09:21:53,-24,60,1125,933,944,941,692,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729905729776,1,0,0
44735,,1,0,0,0,59,1,1146,0,944,1,962,0,962,3,0,693,693,0,0,691,2024-10-26 09:22:53,-24,59,1139,943,944,944,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729905789188,1,0,0
44736,,1,0,0,0,59,1,1127,0,931,1,949,0,946,3,0,693,693,0,0,691,2024-10-26 09:23:53,-24,60,1089,913,909,909,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729905848655,1,0,0
44737,,1,0,0,0,60,1,1085,0,889,1,911,0,912,3,0,694,694,0,0,692,2024-10-26 09:24:53,-24,59,1106,927,933,932,692,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729905909109,1,0,0
44738,,1,0,0,0,59,1,1136,0,925,1,943,0,942,3,0,693,694,0,0,691,2024-10-26 09:25:53,-24,59,1126,924,943,942,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729905969527,1,0,0
44739,,1,0,0,0,59,1,1207,0,984,1,1001,0,995,3,0,692,693,0,0,691,2024-10-26 09:26:53,-24,59,1153,971,993,993,693,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729906028854,1,0,0
44740,,1,0,0,0,60,1,1100,0,910,1,931,0,927,3,0,693,693,0,0,692,2024-10-26 09:27:53,-24,60,1112,912,929,924,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729906089330,1,0,0
44741,,1,0,0,0,60,1,1138,0,924,1,941,0,938,3,0,693,694,0,0,692,2024-10-26 09:28:53,-24,60,1113,922,928,927,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729906149759,1,0,0
44742,,1,0,0,0,60,1,1128,0,931,1,951,0,951,3,0,692,693,0,0,691,2024-10-26 09:29:53,-24,60,1126,944,945,943,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729906209061,1,0,0
44743,,1,0,0,0,60,1,1157,0,934,1,952,0,952,3,0,693,694,0,0,692,2024-10-26 09:30:53,-24,60,1153,936,953,954,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729906269436,1,0,0
44744,,1,0,0,0,59,1,1154,0,952,1,968,0,968,3,0,693,693,0,0,691,2024-10-26 09:31:53,-24,59,1161,967,964,960,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729906328891,1,0,0
44745,,1,0,0,0,59,1,1141,0,942,1,961,0,954,3,0,692,693,0,0,691,2024-10-26 09:32:53,-24,59,1133,936,954,952,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729906389263,1,0,0
44746,,1,0,0,0,60,1,1144,0,923,1,943,0,938,3,0,693,693,0,0,691,2024-10-26 09:33:53,-24,60,1131,940,956,953,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729906449668,1,0,0
44747,,1,0,0,0,60,1,1116,0,924,1,943,0,940,3,0,693,693,0,0,692,2024-10-26 09:34:53,-24,60,1144,939,947,942,693,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729906509065,1,0,0
44748,,1,0,0,0,60,1,1105,0,903,1,919,0,916,3,0,693,693,0,0,692,2024-10-26 09:35:53,-24,60,1109,907,927,924,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729906569446,1,0,0
44749,,1,0,0,0,59,1,1138,0,931,1,950,0,945,3,0,693,693,0,0,691,2024-10-26 09:36:53,-24,60,1150,957,956,954,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729906628900,1,0,0
44750,,1,0,0,0,60,1,1122,0,913,1,929,0,927,3,0,693,694,0,0,692,2024-10-26 09:37:53,-24,60,1130,934,961,958,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729906689491,1,0,0
44751,,1,0,0,0,60,1,1146,0,952,1,973,0,974,3,0,693,693,0,0,691,2024-10-26 09:38:53,-24,60,1161,952,967,969,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729906748950,1,0,0
44752,,1,0,0,0,60,1,1106,0,929,1,943,0,939,3,0,693,694,0,0,692,2024-10-26 09:39:53,-24,59,1142,965,970,967,692,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729906809331,1,0,0
44753,,1,0,0,0,59,1,1231,0,1010,1,1032,0,1028,3,0,693,693,0,0,691,2024-10-26 09:40:53,-24,59,1209,997,1015,1014,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729906868861,1,0,0
44754,,1,0,0,0,60,1,1165,0,957,1,975,0,972,3,0,692,693,0,0,691,2024-10-26 09:41:53,-24,60,1213,999,1001,997,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729906929242,1,0,0
44755,,1,0,0,0,59,1,1182,0,987,1,1005,0,1002,3,0,693,693,0,0,692,2024-10-26 09:42:53,-24,59,1193,991,1000,998,693,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729906989679,1,0,0
44756,,1,0,0,0,60,1,1116,0,913,1,929,0,926,3,0,693,693,0,0,692,2024-10-26 09:43:53,-24,60,1123,941,935,935,692,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729907049132,1,0,0
44757,,1,0,0,0,60,1,1127,0,933,1,948,0,949,3,0,693,694,0,0,691,2024-10-26 09:44:53,-24,60,1120,933,945,946,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729907109578,1,0,0
44758,,1,0,0,0,60,1,1157,0,945,1,964,0,963,3,0,693,694,0,0,692,2024-10-26 09:45:53,-24,60,1133,938,939,936,693,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729907169036,1,0,0
44759,,1,0,0,0,60,1,1146,0,963,1,978,0,982,3,0,692,693,0,0,691,2024-10-26 09:46:53,-24,60,1117,942,941,942,692,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729907229414,1,0,0
44760,,1,0,0,0,60,1,1174,0,961,1,979,0,980,3,0,693,693,0,0,691,2024-10-26 09:47:53,-24,60,1145,955,965,964,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729907288757,1,0,0
44761,,1,0,0,0,60,1,1146,0,941,1,955,0,959,3,0,693,693,0,0,691,2024-10-26 09:48:53,-24,60,1178,961,971,972,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729907349173,1,0,0
44762,,1,0,0,0,60,1,1113,0,910,1,924,0,924,3,0,693,693,0,0,691,2024-10-26 09:49:53,-24,59,1121,936,948,950,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729907409672,1,0,0
44763,,1,0,0,0,60,1,1171,0,947,1,964,0,964,3,0,693,693,0,0,691,2024-10-26 09:50:53,-24,60,1136,931,945,945,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729907469005,1,0,0
44764,,1,0,0,0,59,1,1097,0,910,1,927,0,930,3,0,693,693,0,0,691,2024-10-26 09:51:53,-24,60,1142,952,955,957,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729907529423,1,0,0
44765,,1,0,0,0,59,1,1116,0,926,1,941,0,943,3,0,692,693,0,0,691,2024-10-26 09:52:53,-24,59,1089,910,927,928,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729907588865,1,0,0
44766,,1,0,0,0,60,1,1174,0,956,1,972,0,972,3,0,693,693,0,0,692,2024-10-26 09:53:53,-24,60,1126,939,953,951,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729907649250,1,0,0
44767,,1,0,0,0,60,1,1138,0,930,1,946,0,948,3,0,693,694,0,0,691,2024-10-26 09:54:53,-24,60,1123,923,933,931,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729907709690,1,0,0
44768,,1,0,0,0,60,1,1124,0,924,1,938,0,935,3,0,692,693,0,0,691,2024-10-26 09:55:53,-24,60,1095,921,925,924,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729907769099,1,0,0
44769,,1,0,0,0,59,1,1122,0,932,1,948,0,946,3,0,693,693,0,0,691,2024-10-26 09:56:53,-25,60,1117,928,936,936,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729907829589,1,0,0
44770,,1,0,0,0,59,1,1127,0,930,1,947,0,945,3,0,692,693,0,0,691,2024-10-26 09:57:53,-24,59,1124,945,944,947,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729907889050,1,0,0
44771,,1,0,0,0,60,1,1116,0,933,1,952,0,949,3,0,693,693,0,0,691,2024-10-26 09:58:53,-24,60,1146,952,964,964,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729907949475,1,0,0
44772,,1,0,0,0,59,1,1098,0,913,1,931,0,930,3,0,693,693,0,0,691,2024-10-26 09:59:53,-24,59,1106,941,948,947,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729908008941,1,0,0
44773,,1,0,0,0,60,1,1181,0,962,1,983,0,981,3,0,693,693,0,0,691,2024-10-26 10:00:53,-24,60,1158,974,977,976,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729908069494,1,0,0
44774,,1,0,0,0,59,1,1116,0,934,1,948,0,951,3,0,693,693,0,0,691,2024-10-26 10:01:53,-24,59,1167,972,976,975,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729908128893,1,0,0
44775,,1,0,0,0,60,1,1140,0,931,1,950,0,949,3,0,693,694,0,0,692,2024-10-26 10:02:53,-24,60,1160,945,969,967,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729908189330,1,0,0
44776,,1,0,0,0,59,1,1165,0,969,1,989,0,989,3,0,693,693,0,0,691,2024-10-26 10:03:53,-24,59,1169,985,976,975,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729908249790,1,0,0
44777,,1,0,0,0,60,1,1135,0,945,1,962,0,960,3,0,693,693,0,0,691,2024-10-26 10:04:53,-24,60,1161,964,969,964,692,694,691,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1729908309169,1,0,0
44778,,1,0,0,0,60,1,1160,0,969,1,986,0,984,3,0,693,694,0,0,691,2024-10-26 10:05:53,-24,60,1117,931,929,928,693,695,692,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729908369525,1,0,0
44779,,1,0,0,0,60,1,1116,0,916,1,932,0,934,3,0,693,694,0,0,692,2024-10-26 10:06:53,-24,60,1155,964,969,969,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729908428905,1,0,0
44780,,1,0,0,0,59,1,1160,0,951,1,971,0,967,3,0,692,693,0,0,691,2024-10-26 10:07:53,-24,59,1128,930,945,947,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729908489369,1,0,0
44781,,1,0,0,0,60,1,1153,0,951,1,965,0,964,3,0,692,693,0,0,691,2024-10-26 10:08:53,-24,59,1026,868,876,873,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729908549778,1,0,0
44782,,1,0,0,0,59,1,1130,0,929,1,947,0,946,3,0,692,693,0,0,691,2024-10-26 10:09:53,-24,59,1189,992,1005,1002,692,694,691,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1729908609188,1,0,0
44783,,1,0,0,0,60,1,1168,0,952,1,972,0,970,3,0,693,694,0,0,691,2024-10-26 10:10:53,-24,60,1142,941,954,952,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729908668558,1,0,0
44784,,1,0,0,0,60,1,1135,0,930,1,944,0,945,3,0,693,694,0,0,691,2024-10-26 10:11:53,-24,59,1141,956,967,966,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729908728922,1,0,0
44785,,1,0,0,0,60,1,1170,0,962,1,982,0,980,3,0,693,693,0,0,691,2024-10-26 10:12:53,-24,60,1130,915,944,947,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729908789436,1,0,0
44786,,1,0,0,0,60,1,1088,0,893,1,912,0,914,3,0,692,693,0,0,691,2024-10-26 10:13:53,-24,59,1117,922,936,939,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729908848765,1,0,0
44787,,1,0,0,0,60,1,1080,0,892,1,914,0,910,3,0,693,693,0,0,691,2024-10-26 10:14:53,-24,60,1092,909,918,913,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729908909191,1,0,0
44788,,1,0,0,0,60,1,1108,0,913,1,929,0,931,3,0,693,693,0,0,691,2024-10-26 10:15:53,-24,60,1087,910,930,928,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729908969602,1,0,0
44789,,1,0,0,0,60,1,1160,0,948,1,966,0,970,3,0,693,693,0,0,691,2024-10-26 10:16:53,-24,60,1150,959,954,958,692,695,691,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1729909029013,1,0,0
44790,,1,0,0,0,59,1,1116,0,930,1,953,0,950,3,0,693,693,0,0,692,2024-10-26 10:17:53,-24,59,1084,897,910,909,692,694,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729909089471,1,0,0
44791,,1,0,0,0,60,1,1127,0,925,1,945,0,944,3,0,693,693,0,0,691,2024-10-26 10:18:53,-24,60,1143,961,977,982,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729909148939,1,0,0
44792,,1,0,0,0,59,1,1097,0,887,1,904,0,905,3,0,693,694,0,0,691,2024-10-26 10:19:53,-24,60,1089,904,912,910,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729909209392,1,0,0
44793,,1,0,0,0,59,1,1108,0,917,1,934,0,932,3,0,693,693,0,0,691,2024-10-26 10:20:53,-24,59,1092,913,933,937,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729909269807,1,0,0
44794,,1,0,0,0,60,1,1102,0,920,1,939,0,936,3,0,693,693,0,0,691,2024-10-26 10:21:53,-24,59,1107,914,921,922,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729909329276,1,0,0
44795,,1,0,0,0,60,1,1111,0,894,1,913,0,910,3,0,693,693,0,0,691,2024-10-26 10:22:53,-25,59,1103,904,924,924,692,695,691,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1729909389664,1,0,0
