,_id,P1_78,groupId,P1_91.10,P1_91.5,P1_91.4,P1_91.15,P1_91.7,P1_91.6,P1_91.1,P1_91.12,P1_91.0,P1_91.11,P1_91.3,P1_91.14,csvTime,P1_91.2,P1_91.13,P1_90.9,P1_92.7,P1_90.15,P1_90.14,P1_90.11,P1_90.10,P1_90.12,nodeName,P1_90.0,P1_90.6,P1_92.4,P1_90.5,P1_92.3,P1_90.8,P1_92.6,P1_90.7,P1_92.5,P1_90.2,P1_92.0,P1_90.1,P1_90.4,P1_92.2,timestamp,P1_90.3,P1_92.1,P1_91.9,P1_91.8,P1_89.15,P1_89.14,P1_80,P1_89.13,P1_79
42591,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:13:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729750415657,0,1,0,0,0,1,0,1,0
42592,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:14:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729750475028,0,1,0,0,0,1,0,1,0
42593,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:15:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729750535353,0,1,0,0,0,1,0,1,0
42594,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:16:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729750594779,0,1,0,0,0,1,0,1,0
42595,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:17:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729750655104,0,1,0,0,0,1,0,1,0
42596,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:18:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729750715429,0,1,0,0,0,1,0,1,0
42597,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:19:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729750774778,0,1,0,0,0,1,0,1,0
42598,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:20:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729750835107,0,1,0,0,0,1,0,1,0
42599,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:21:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729750895465,0,1,0,0,0,1,0,1,0
42600,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:22:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729750954919,0,1,0,0,0,1,0,1,0
42601,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:23:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729751015341,0,1,0,0,0,1,0,1,0
42602,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:24:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729751075605,0,1,0,0,0,1,0,1,0
42603,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:25:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729751135017,0,1,0,0,0,1,0,1,0
42604,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:26:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729751195523,0,1,0,0,0,1,0,1,0
42605,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:27:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729751254847,0,1,0,0,0,1,0,1,0
42606,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:28:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729751315243,0,1,0,0,0,1,0,1,0
42607,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:29:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729751375640,0,1,0,0,0,1,0,1,0
42608,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:30:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729751435002,0,1,0,0,0,1,0,1,0
42609,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:31:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729751495465,0,1,0,0,0,1,0,1,0
42610,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:32:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729751554862,0,1,0,0,0,1,0,1,0
42611,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:33:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729751615359,0,1,0,0,0,1,0,1,0
42612,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:34:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729751674795,0,1,0,0,0,1,0,1,0
42613,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:35:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729751735150,0,1,0,0,0,0,0,0,0
42614,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:36:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729751794553,0,1,0,0,0,0,0,0,0
42615,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:37:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729751854939,0,1,0,0,0,0,0,0,0
42616,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:38:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729751915219,0,1,0,0,0,0,0,0,0
42617,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:39:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729751975692,0,1,0,0,0,0,0,0,0
42618,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:40:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729752035086,0,1,0,0,0,0,0,0,0
42619,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:41:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729752095533,0,1,0,0,0,0,0,0,0
42620,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:42:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729752154848,0,1,0,0,0,0,0,0,0
42621,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:43:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729752215193,0,1,0,0,0,0,0,0,0
42622,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:44:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729752275641,0,1,0,0,0,0,0,0,0
42623,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:45:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729752335031,0,1,0,0,0,0,0,0,0
42624,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:46:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729752395436,0,1,0,0,0,0,0,0,0
42625,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:47:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729752454807,0,1,0,0,0,0,0,0,0
42626,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:48:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729752515124,0,1,0,0,0,0,0,0,0
42627,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:49:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729752574523,0,1,0,0,0,0,0,0,0
42628,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:50:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729752634913,0,1,0,0,0,0,0,0,0
42629,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:51:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729752695320,0,1,0,0,0,0,0,0,0
42630,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:52:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729752755656,0,1,0,0,0,0,0,0,0
42631,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:53:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729752815055,0,1,0,0,0,0,0,0,0
42632,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:54:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729752875472,0,1,0,0,0,0,0,0,0
42633,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:55:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729752934813,0,1,0,0,0,0,0,0,0
42634,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:56:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729752995177,0,1,0,0,0,0,0,0,0
42635,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:57:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729753055581,0,1,0,0,0,0,0,0,0
42636,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:58:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729753114918,0,1,0,0,0,1,0,1,0
42637,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 14:59:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729753175248,0,1,0,0,0,1,0,1,0
42638,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:00:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729753234686,0,1,0,0,0,1,0,1,0
42639,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:01:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729753295149,0,1,0,0,0,1,0,1,0
42640,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:02:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729753355536,0,1,0,0,0,1,0,1,0
42641,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:03:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729753414895,0,1,0,0,0,1,0,1,0
42642,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:04:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729753475189,0,1,0,0,0,1,0,1,0
42643,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:05:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729753535710,0,1,0,0,0,1,0,1,0
42644,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:06:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729753595204,0,1,0,0,0,1,0,1,0
42645,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:07:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729753654572,0,1,0,0,0,1,0,1,0
42646,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:08:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729753714972,0,1,0,0,0,1,0,1,0
42647,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:09:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729753775259,0,1,0,0,0,1,0,1,0
42648,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:10:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729753835655,0,1,0,0,0,1,0,1,0
42649,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:11:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729753895029,0,1,0,0,0,1,0,1,0
42650,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:12:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729753955437,0,1,0,0,0,1,0,1,0
42651,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:13:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729754014796,0,1,0,0,0,1,0,1,0
42652,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:14:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729754075152,0,1,0,0,0,1,0,1,0
42653,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:15:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729754134660,0,1,0,0,0,1,0,1,0
42654,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:16:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729754195062,0,1,0,0,0,1,0,1,0
42655,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:17:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729754255443,0,1,0,0,0,1,0,1,0
42656,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:18:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729754314763,0,1,0,0,0,1,0,1,0
42657,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:19:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729754375236,0,1,0,0,0,1,0,1,0
42658,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:20:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729754435612,0,1,0,0,0,1,0,1,0
42659,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:21:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729754494910,0,1,0,0,0,1,0,1,0
42660,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:22:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729754555315,0,1,0,0,0,1,0,1,0
42661,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:23:19,0,1,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729754615677,0,1,0,0,0,1,0,1,0
42662,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:24:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729754675032,0,1,0,0,0,1,0,1,0
42663,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:25:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729754735416,0,1,0,0,0,1,0,1,0
42664,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:26:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729754794740,0,1,0,0,0,1,0,1,0
42665,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:27:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729754855172,0,1,0,0,0,1,0,1,0
42666,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:28:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729754914673,0,1,0,0,0,1,0,1,0
42667,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:29:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729754974975,0,1,0,0,0,1,0,1,0
42668,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:30:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729755035389,0,1,0,0,0,1,0,1,0
42669,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:31:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729755095760,0,1,0,0,0,1,0,1,0
42670,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:32:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729755155127,0,1,0,0,0,1,0,1,0
42671,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:33:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729755215550,0,1,0,0,0,1,0,1,0
42672,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:34:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729755274922,0,1,0,0,0,1,0,1,0
42673,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:35:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729755335298,0,1,0,0,0,1,0,1,0
42674,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:36:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729755395575,0,1,0,0,0,1,0,1,0
42675,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:37:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729755454895,0,1,0,0,0,1,0,1,0
42676,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:38:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729755515196,0,1,0,0,0,1,0,1,0
42677,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:39:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729755575653,0,1,0,0,0,1,0,1,0
42678,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:40:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729755635066,0,1,0,0,0,1,0,1,0
42679,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:41:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729755695496,0,1,0,0,0,1,0,1,0
42680,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:42:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729755754877,0,1,0,0,0,1,0,1,0
42681,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:43:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729755815247,0,1,0,0,0,1,0,1,0
42682,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:44:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729755874641,0,1,0,0,0,1,0,1,0
42683,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:45:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729755935038,0,1,0,0,0,1,0,1,0
42684,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:46:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729755995434,0,1,0,0,0,1,0,1,0
42685,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:47:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729756054843,0,1,0,0,0,1,0,1,0
42686,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:48:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729756115246,0,1,0,0,0,1,0,1,0
42687,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 15:49:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729756175543,0,1,0,0,0,1,0,1,0
42688,,698,4,0,1,0,0,0,1,0,0,0,1,0,0,2024-10-24 15:50:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729756234882,0,1,0,1,0,1,0,1,0
42689,,698,4,0,1,0,0,0,1,0,0,0,1,0,0,2024-10-24 15:51:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729756295280,0,1,0,1,0,1,0,1,0
42690,,698,4,0,1,0,0,0,1,0,0,0,1,0,0,2024-10-24 15:52:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729756354714,0,1,0,1,0,1,0,1,0
42691,,698,4,0,1,0,0,0,1,0,0,0,1,0,0,2024-10-24 15:53:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729756415154,0,1,0,1,0,1,0,1,0
42692,,699,4,0,1,0,0,0,1,0,0,0,1,0,0,2024-10-24 15:54:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729756475598,0,1,0,1,0,1,0,1,0
42693,,698,4,0,1,0,0,0,1,0,0,0,1,0,0,2024-10-24 15:55:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729756535017,0,1,0,1,0,1,0,1,0
42694,,698,4,0,1,0,0,0,1,0,0,0,1,0,0,2024-10-24 15:56:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729756595378,0,1,0,1,0,1,0,1,0
42695,,698,4,0,1,0,0,0,1,0,0,0,1,0,0,2024-10-24 15:57:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729756655779,0,1,0,1,0,1,0,1,0
42696,,698,4,0,1,0,0,0,1,0,0,0,1,0,0,2024-10-24 15:58:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729756715278,0,1,0,1,0,1,0,1,0
42697,,698,4,0,1,0,0,0,1,0,0,0,1,0,0,2024-10-24 15:59:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729756774675,0,1,0,1,0,1,0,1,0
42698,,698,4,0,1,0,0,0,1,0,0,0,1,0,0,2024-10-24 16:00:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729756835064,0,1,0,1,0,1,0,1,0
42699,,311,4,0,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 16:01:19,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1729756895450,0,1,0,1,0,1,0,1,0
42700,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 16:02:19,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729756954888,0,1,0,0,0,0,0,1,0
42701,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 16:03:19,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729757015255,0,1,0,0,0,0,0,1,0
42702,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 16:04:19,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729757074592,0,1,0,0,0,0,0,1,0
42703,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 16:05:19,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729757135069,0,1,0,0,0,0,0,1,0
42704,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 16:06:19,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729757194577,0,1,0,0,0,0,0,1,0
42705,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 16:07:19,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729757254974,0,1,0,0,0,0,0,1,0
42706,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 16:08:19,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729757315441,0,1,0,0,0,0,0,1,0
42707,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-24 16:09:19,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729757374872,0,1,0,0,0,0,0,1,0
