index,csvTime,P2_2,P2_3,P2_25,P2_24
115606,2024-08-22 20:01:52,0,0,315,1802
115607,2024-08-22 20:02:52,0,0,316,1803
115608,2024-08-22 20:03:53,0,0,321,1801
115609,2024-08-22 20:04:52,0,0,310,1807
115610,2024-08-22 20:05:53,0,0,307,1802
115611,2024-08-22 20:06:52,0,0,315,1800
115612,2024-08-22 20:07:53,8,0,320,1800
115613,2024-08-22 20:08:52,8,0,313,1802
115614,2024-08-22 20:09:53,0,0,316,1800
115615,2024-08-22 20:10:52,0,0,314,1801
115616,2024-08-22 20:11:53,0,0,310,1799
115617,2024-08-22 20:12:52,0,0,308,1804
115618,2024-08-22 20:13:52,0,0,316,1799
115619,2024-08-22 20:14:52,0,0,323,1803
115620,2024-08-22 20:15:53,0,0,320,1800
115621,2024-08-22 20:16:53,0,0,303,1800
115622,2024-08-22 20:17:53,0,0,324,1800
115623,2024-08-22 20:18:52,0,0,312,1802
115624,2024-08-22 20:19:52,0,0,306,1800
115625,2024-08-22 20:20:53,0,0,315,1805
115626,2024-08-22 20:21:52,0,0,319,1799
115627,2024-08-22 20:22:52,0,0,313,1796
115628,2024-08-22 20:23:53,0,0,316,1802
115629,2024-08-22 20:24:52,0,0,321,1797
115630,2024-08-22 20:25:52,0,0,324,1800
115631,2024-08-22 20:26:53,0,0,319,1802
115632,2024-08-22 20:27:53,0,0,317,1802
115633,2024-08-22 20:28:52,0,0,320,1803
115634,2024-08-22 20:29:53,0,0,320,1800
115635,2024-08-22 20:30:53,0,0,321,1798
115636,2024-08-22 20:31:53,0,0,316,1802
115637,2024-08-22 20:32:52,0,0,315,1801
115638,2024-08-22 20:33:52,0,0,320,1801
115639,2024-08-22 20:34:53,0,0,326,1802
115640,2024-08-22 20:35:52,0,0,321,1801
115641,2024-08-22 20:36:52,8,0,323,1797
115642,2024-08-22 20:37:52,8,0,324,1801
115643,2024-08-22 20:38:53,0,0,324,1805
115644,2024-08-22 20:39:53,0,0,303,1803
115645,2024-08-22 20:40:53,0,0,316,1799
115646,2024-08-22 20:41:52,0,0,315,1799
115647,2024-08-22 20:42:52,0,0,321,1801
115648,2024-08-22 20:43:53,0,0,320,1798
115649,2024-08-22 20:44:52,0,0,326,1800
115650,2024-08-22 20:45:53,0,0,317,1800
115651,2024-08-22 20:46:52,0,0,328,1804
115652,2024-08-22 20:47:52,0,0,315,1796
115653,2024-08-22 20:48:53,0,0,314,1797
115654,2024-08-22 20:49:52,0,0,306,1800
115655,2024-08-22 20:50:52,0,0,313,1800
115656,2024-08-22 20:51:52,0,0,315,1799
115657,2024-08-22 20:52:53,0,0,316,1796
115658,2024-08-22 20:53:52,0,0,329,1796
115659,2024-08-22 20:54:52,0,0,307,1800
115660,2024-08-22 20:55:52,8,0,309,1799
115661,2024-08-22 20:56:52,8,0,318,1799
115662,2024-08-22 20:57:53,0,0,319,1798
115663,2024-08-22 20:58:52,0,0,318,1801
115664,2024-08-22 21:00:52,0,0,319,1800
115665,2024-08-22 21:01:52,0,0,313,1801
115666,2024-08-22 21:02:52,0,0,317,1796
115667,2024-08-22 21:03:52,0,0,316,1798
115668,2024-08-22 21:04:52,0,0,319,1800
115669,2024-08-22 21:05:52,8,0,318,1801
115670,2024-08-22 21:06:52,0,0,322,1796
115671,2024-08-22 21:07:52,0,0,328,1799
115672,2024-08-22 21:08:52,0,0,323,1796
115673,2024-08-22 21:09:52,0,0,319,1798
115674,2024-08-22 21:10:53,0,0,318,1800
115675,2024-08-22 21:11:52,0,0,320,1802
115676,2024-08-22 21:12:52,0,0,323,1796
115677,2024-08-22 21:13:52,0,0,318,1800
115678,2024-08-22 21:14:52,0,0,324,1800
115679,2024-08-22 21:15:52,8,0,328,1797
115680,2024-08-22 21:16:52,0,0,321,1797
115681,2024-08-22 21:17:53,0,0,309,1802
115682,2024-08-22 21:18:52,0,0,308,1800
115683,2024-08-22 21:19:52,0,0,326,1803
115684,2024-08-22 21:20:52,0,0,315,1799
115685,2024-08-22 21:21:53,0,0,317,1800
115686,2024-08-22 21:22:53,0,0,317,1800
115687,2024-08-22 21:23:52,0,0,312,1802
115688,2024-08-22 21:24:53,0,0,318,1803
115689,2024-08-22 21:25:52,8,0,316,1800
115690,2024-08-22 21:26:52,0,0,311,1804
115691,2024-08-22 21:27:52,0,0,321,1805
115692,2024-08-22 21:28:52,0,0,315,1803
115693,2024-08-22 21:29:52,0,0,312,1800
115694,2024-08-22 21:30:53,0,0,312,1800
115695,2024-08-22 21:31:52,0,0,310,1805
115696,2024-08-22 21:32:52,0,0,311,1800
115697,2024-08-22 21:33:52,0,0,308,1800
115698,2024-08-22 21:34:52,0,0,318,1798
115699,2024-08-22 21:35:52,8,0,319,1804
115700,2024-08-22 21:36:53,0,0,312,1802
115701,2024-08-22 21:37:52,0,0,318,1807
115702,2024-08-22 21:38:52,0,0,315,1802
115703,2024-08-22 21:39:52,0,0,312,1802
115704,2024-08-22 21:40:52,0,0,314,1798
115705,2024-08-22 21:41:52,0,0,307,1801
115706,2024-08-22 21:42:53,0,0,313,1800
115707,2024-08-22 21:43:53,0,0,309,1802
115708,2024-08-22 21:44:52,0,0,315,1800
115709,2024-08-22 21:45:52,8,0,310,1803
115710,2024-08-22 21:46:52,0,0,314,1801
115711,2024-08-22 21:47:52,0,0,315,1799
115712,2024-08-22 21:48:52,0,0,316,1802
115713,2024-08-22 21:49:52,0,0,310,1805
115714,2024-08-22 21:50:53,0,0,305,1803
115715,2024-08-22 21:51:52,0,0,314,1801
115716,2024-08-22 21:52:52,0,0,308,1800
115717,2024-08-22 21:53:52,0,0,311,1803
115718,2024-08-22 21:54:53,8,0,313,1801
115719,2024-08-22 21:55:52,0,0,310,1802
115720,2024-08-22 21:56:52,0,0,315,1798
115721,2024-08-22 21:57:52,0,0,306,1800
115722,2024-08-22 21:58:53,0,0,320,1800
115723,2024-08-22 22:00:52,0,0,313,1802
115724,2024-08-22 22:01:52,0,0,319,1799
115725,2024-08-22 22:02:52,0,0,308,1800
115726,2024-08-22 22:03:52,0,0,314,1798
115727,2024-08-22 22:04:52,8,0,326,1797
115728,2024-08-22 22:05:52,8,0,307,1796
115729,2024-08-22 22:06:52,0,0,310,1796
115730,2024-08-22 22:07:52,0,0,309,1797
115731,2024-08-22 22:08:53,0,0,302,1799
115732,2024-08-22 22:09:52,0,0,305,1805
115733,2024-08-22 22:10:53,0,0,313,1799
115734,2024-08-22 22:11:52,0,0,308,1799
115735,2024-08-22 22:12:52,0,0,307,1800
115736,2024-08-22 22:13:52,0,0,318,1800
115737,2024-08-22 22:14:53,8,0,321,1798
115738,2024-08-22 22:15:52,8,0,317,1804
115739,2024-08-22 22:16:53,0,0,305,1799
115740,2024-08-22 22:17:52,0,0,312,1803
115741,2024-08-22 22:18:53,0,0,308,1799
115742,2024-08-22 22:19:53,0,0,322,1797
115743,2024-08-22 22:20:52,0,0,311,1801
115744,2024-08-22 22:21:52,0,0,305,1800
115745,2024-08-22 22:22:52,0,0,311,1800
115746,2024-08-22 22:23:53,8,0,311,1802
115747,2024-08-22 22:24:52,0,0,314,1801
115748,2024-08-22 22:25:52,0,0,311,1798
115749,2024-08-22 22:26:52,0,0,315,1801
115750,2024-08-22 22:27:52,0,0,316,1802
115751,2024-08-22 22:28:52,0,0,320,1801
115752,2024-08-22 22:29:53,0,0,308,1801
115753,2024-08-22 22:30:52,0,0,312,1802
115754,2024-08-22 22:31:53,0,0,314,1802
115755,2024-08-22 22:32:52,8,0,315,1797
115756,2024-08-22 22:33:52,0,0,308,1802
115757,2024-08-22 22:34:53,0,0,310,1802
115758,2024-08-22 22:35:52,0,0,313,1803
115759,2024-08-22 22:36:53,0,0,307,1807
115760,2024-08-22 22:37:52,0,0,311,1801
115761,2024-08-22 22:38:53,0,0,309,1798
115762,2024-08-22 22:39:52,0,0,315,1802
115763,2024-08-22 22:40:52,0,0,307,1801
115764,2024-08-22 22:41:52,0,0,318,1802
115765,2024-08-22 22:42:53,8,0,314,1800
115766,2024-08-22 22:43:52,8,0,315,1798
115767,2024-08-22 22:44:53,0,0,317,1802
115768,2024-08-22 22:45:52,0,0,316,1797
115769,2024-08-22 22:46:52,0,0,327,1800
115770,2024-08-22 22:47:52,0,0,312,1804
115771,2024-08-22 22:48:52,0,0,314,1803
115772,2024-08-22 22:49:53,0,0,305,1801
115773,2024-08-22 22:50:52,0,0,310,1799
115774,2024-08-22 22:51:52,0,0,319,1800
115775,2024-08-22 22:52:52,8,0,318,1796
115776,2024-08-22 22:53:52,0,0,316,1802
115777,2024-08-22 22:54:53,0,0,309,1799
115778,2024-08-22 22:55:53,0,0,336,1801
115779,2024-08-22 22:56:52,0,0,314,1799
115780,2024-08-22 22:57:52,0,0,321,1799
115781,2024-08-22 22:58:52,0,0,310,1803
115782,2024-08-22 22:59:52,0,0,316,1803
115783,2024-08-22 23:00:52,0,0,318,1805
115784,2024-08-22 23:01:52,0,0,315,1800
115785,2024-08-22 23:02:53,8,0,315,1804
115786,2024-08-22 23:03:53,8,0,320,1802
115787,2024-08-22 23:04:52,0,0,311,1800
115788,2024-08-22 23:05:53,0,0,307,1804
115789,2024-08-22 23:06:52,0,0,315,1801
115790,2024-08-22 23:07:52,0,0,314,1799
115791,2024-08-22 23:08:52,0,0,319,1802
115792,2024-08-22 23:09:52,0,0,310,1804
115793,2024-08-22 23:10:52,0,0,310,1800
115794,2024-08-22 23:11:52,0,0,328,1799
115795,2024-08-22 23:12:52,0,0,309,1799
115796,2024-08-22 23:13:52,0,0,319,1797
115797,2024-08-22 23:14:53,0,0,315,1799
115798,2024-08-22 23:15:53,0,0,312,1801
115799,2024-08-22 23:16:52,0,0,311,1800
115800,2024-08-22 23:17:53,0,0,312,1801
115801,2024-08-22 23:18:53,0,0,308,1796
115802,2024-08-22 23:19:52,0,0,314,1800
115803,2024-08-22 23:20:53,0,0,314,1800
115804,2024-08-22 23:21:52,0,0,313,1800
115805,2024-08-22 23:22:53,0,0,321,1797
115806,2024-08-22 23:23:53,0,0,317,1797
115807,2024-08-22 23:24:53,0,0,315,1798
115808,2024-08-22 23:25:53,0,0,315,1796
115809,2024-08-22 23:26:53,0,0,316,1801
115810,2024-08-22 23:27:53,0,0,314,1803
115811,2024-08-22 23:28:52,0,0,317,1796
115812,2024-08-22 23:29:52,0,0,313,1802
115813,2024-08-22 23:30:53,0,0,327,1800
115814,2024-08-22 23:31:52,0,0,319,1796
115815,2024-08-22 23:32:52,8,0,319,1799
115816,2024-08-22 23:33:52,0,0,316,1796
115817,2024-08-22 23:34:52,0,0,316,1796
115818,2024-08-22 23:35:52,0,0,315,1801
115819,2024-08-22 23:36:52,0,0,316,1797
115820,2024-08-22 23:37:53,0,0,324,1798
115821,2024-08-22 23:38:52,0,0,324,1800
115822,2024-08-22 23:39:52,0,0,321,1801
115823,2024-08-22 23:40:52,0,0,321,1800
115824,2024-08-22 23:41:52,8,0,319,1796
115825,2024-08-22 23:42:52,8,0,320,1799
115826,2024-08-22 23:43:52,0,0,327,1800
115827,2024-08-22 23:44:52,0,0,321,1802
115828,2024-08-22 23:45:53,0,0,320,1805
115829,2024-08-22 23:46:52,0,0,316,1800
115830,2024-08-22 23:47:52,0,0,317,1799
115831,2024-08-22 23:48:52,0,0,315,1801
115832,2024-08-22 23:49:52,0,0,314,1800
115833,2024-08-22 23:50:52,0,0,318,1802
115834,2024-08-22 23:51:52,8,0,317,1801
115835,2024-08-22 23:52:52,0,0,318,1801
115836,2024-08-22 23:53:52,0,0,319,1797
115837,2024-08-22 23:54:52,0,0,322,1801
115838,2024-08-22 23:55:52,0,0,320,1802
115839,2024-08-22 23:56:52,0,0,316,1799
115840,2024-08-22 23:57:53,0,0,315,1800
115841,2024-08-22 23:58:52,0,0,317,1800
115842,2024-08-23 00:00:53,0,0,316,1799
115843,2024-08-23 00:01:52,8,0,316,1797
115844,2024-08-23 00:02:52,0,0,319,1802
115845,2024-08-23 00:03:52,0,0,320,1802
115846,2024-08-23 00:04:52,0,0,316,1799
115847,2024-08-23 00:05:52,0,0,312,1802
115848,2024-08-23 00:06:52,0,0,326,1802
115849,2024-08-23 00:07:53,0,0,321,1802
115850,2024-08-23 00:08:52,0,0,320,1803
115851,2024-08-23 00:09:52,0,0,313,1800
115852,2024-08-23 00:10:52,0,0,322,1800
115853,2024-08-23 00:11:52,8,0,319,1802
115854,2024-08-23 00:12:52,0,0,316,1799
115855,2024-08-23 00:13:52,0,0,313,1801
115856,2024-08-23 00:14:52,0,0,308,1802
115857,2024-08-23 00:15:53,0,0,320,1797
115858,2024-08-23 00:16:53,0,0,313,1802
115859,2024-08-23 00:17:52,0,0,300,1800
115860,2024-08-23 00:18:52,0,0,316,1804
115861,2024-08-23 00:19:52,0,0,323,1800
115862,2024-08-23 00:20:52,0,0,315,1802
115863,2024-08-23 00:21:53,0,0,313,1802
115864,2024-08-23 00:22:52,0,0,310,1799
115865,2024-08-23 00:23:52,0,0,312,1803
115866,2024-08-23 00:24:52,0,0,311,1805
115867,2024-08-23 00:25:52,0,0,314,1802
115868,2024-08-23 00:26:52,0,0,307,1800
115869,2024-08-23 00:27:52,0,0,320,1800
115870,2024-08-23 00:28:52,0,0,311,1805
115871,2024-08-23 00:29:52,0,0,310,1802
115872,2024-08-23 00:30:52,8,0,311,1803
115873,2024-08-23 00:31:53,0,0,311,1801
115874,2024-08-23 00:32:52,0,0,315,1805
115875,2024-08-23 00:33:52,0,0,309,1804
115876,2024-08-23 00:34:52,0,0,311,1802
115877,2024-08-23 00:35:52,0,0,307,1797
115878,2024-08-23 00:36:52,0,0,307,1799
115879,2024-08-23 00:37:52,0,0,309,1804
115880,2024-08-23 00:38:52,0,0,315,1800
115881,2024-08-23 00:39:52,0,0,311,1800
115882,2024-08-23 00:40:52,8,0,313,1802
115883,2024-08-23 00:41:53,0,0,313,1801
115884,2024-08-23 00:42:53,0,0,316,1801
115885,2024-08-23 00:43:53,0,0,317,1799
115886,2024-08-23 00:44:52,0,0,313,1800
115887,2024-08-23 00:45:52,0,0,308,1802
115888,2024-08-23 00:46:52,0,0,308,1799
115889,2024-08-23 00:47:53,0,0,309,1800
115890,2024-08-23 00:48:52,0,0,320,1800
115891,2024-08-23 00:49:52,0,0,319,1800
115892,2024-08-23 00:50:52,0,0,312,1802
115893,2024-08-23 00:51:53,0,0,311,1800
115894,2024-08-23 00:52:53,0,0,313,1799
115895,2024-08-23 00:53:52,0,0,315,1800
115896,2024-08-23 00:54:52,0,0,308,1800
115897,2024-08-23 00:55:52,0,0,314,1798
115898,2024-08-23 00:56:52,0,0,320,1800
115899,2024-08-23 00:57:53,0,0,320,1802
115900,2024-08-23 00:58:52,0,0,318,1800
115901,2024-08-23 01:00:52,0,0,317,1800
115902,2024-08-23 01:01:52,8,0,312,1802
115903,2024-08-23 01:02:52,0,0,313,1802
115904,2024-08-23 01:03:52,0,0,316,1802
115905,2024-08-23 01:04:52,0,0,314,1802
115906,2024-08-23 01:05:52,0,0,311,1799
115907,2024-08-23 01:06:52,0,0,312,1801
115908,2024-08-23 01:07:52,0,0,322,1800
115909,2024-08-23 01:08:52,0,0,308,1800
115910,2024-08-23 01:09:52,8,0,315,1802
115911,2024-08-23 01:10:53,0,0,313,1798
115912,2024-08-23 01:11:52,0,0,319,1802
115913,2024-08-23 01:12:52,0,0,312,1803
115914,2024-08-23 01:13:52,0,0,311,1799
115915,2024-08-23 01:14:52,0,0,315,1799
115916,2024-08-23 01:15:52,0,0,316,1800
115917,2024-08-23 01:16:52,0,0,321,1805
115918,2024-08-23 01:17:52,0,0,309,1800
115919,2024-08-23 01:18:52,0,0,317,1803
115920,2024-08-23 01:19:53,8,0,326,1800
115921,2024-08-23 01:20:52,0,0,319,1802
115922,2024-08-23 01:21:52,0,0,312,1800
115923,2024-08-23 01:22:52,0,0,310,1800
115924,2024-08-23 01:23:52,0,0,315,1802
115925,2024-08-23 01:24:52,0,0,314,1802
115926,2024-08-23 01:25:52,0,0,320,1802
115927,2024-08-23 01:26:52,0,0,318,1800
115928,2024-08-23 01:27:52,0,0,305,1800
115929,2024-08-23 01:28:52,0,0,319,1801
115930,2024-08-23 01:29:53,0,0,316,1795
115931,2024-08-23 01:30:52,0,0,311,1798
115932,2024-08-23 01:31:52,0,0,316,1802
115933,2024-08-23 01:32:52,0,0,324,1797
115934,2024-08-23 01:33:52,0,0,321,1797
115935,2024-08-23 01:34:52,0,0,322,1800
115936,2024-08-23 01:35:52,0,0,316,1802
115937,2024-08-23 01:36:52,0,0,316,1800
115938,2024-08-23 01:37:52,0,0,326,1802
115939,2024-08-23 01:38:52,8,0,317,1801
115940,2024-08-23 01:39:52,8,0,318,1799
115941,2024-08-23 01:40:52,0,0,319,1802
115942,2024-08-23 01:41:52,0,0,315,1800
115943,2024-08-23 01:42:52,0,0,317,1799
115944,2024-08-23 01:43:52,0,0,318,1800
115945,2024-08-23 01:44:52,0,0,311,1803
115946,2024-08-23 01:45:52,0,0,312,1800
115947,2024-08-23 01:46:53,0,0,320,1800
115948,2024-08-23 01:47:52,0,0,318,1801
115949,2024-08-23 01:48:52,8,0,322,1799
115950,2024-08-23 01:49:52,0,0,320,1798
115951,2024-08-23 01:50:52,0,0,315,1801
115952,2024-08-23 01:51:52,0,0,308,1802
115953,2024-08-23 01:52:52,0,0,322,1797
115954,2024-08-23 01:53:52,0,0,318,1799
115955,2024-08-23 01:54:52,0,0,320,1800
115956,2024-08-23 01:55:52,0,0,312,1799
115957,2024-08-23 01:56:52,0,0,321,1800
115958,2024-08-23 01:57:52,0,0,310,1804
115959,2024-08-23 01:58:52,8,0,315,1803
115960,2024-08-23 02:00:53,0,0,312,1801
115961,2024-08-23 02:01:52,0,0,326,1802
115962,2024-08-23 02:02:52,0,0,312,1800
115963,2024-08-23 02:03:53,0,0,320,1800
115964,2024-08-23 02:04:53,0,0,321,1798
115965,2024-08-23 02:05:52,0,0,315,1799
115966,2024-08-23 02:06:52,0,0,308,1797
115967,2024-08-23 02:07:52,8,0,310,1800
115968,2024-08-23 02:08:52,0,0,316,1802
115969,2024-08-23 02:09:53,8,0,313,1797
115970,2024-08-23 02:10:52,0,0,297,1800
115971,2024-08-23 02:11:52,0,0,306,1802
115972,2024-08-23 02:12:52,0,0,303,1801
115973,2024-08-23 02:13:52,0,0,308,1800
115974,2024-08-23 02:14:52,0,0,306,1797
115975,2024-08-23 02:15:52,0,0,296,1800
115976,2024-08-23 02:16:53,0,0,307,1800
115977,2024-08-23 02:17:52,0,0,310,1798
115978,2024-08-23 02:18:52,8,0,311,1803
115979,2024-08-23 02:19:52,0,0,309,1801
115980,2024-08-23 02:20:52,0,0,308,1797
115981,2024-08-23 02:21:52,0,0,309,1801
115982,2024-08-23 02:22:52,0,0,308,1800
115983,2024-08-23 02:23:52,0,0,306,1800
115984,2024-08-23 02:24:52,0,0,305,1800
115985,2024-08-23 02:25:52,0,0,306,1800
115986,2024-08-23 02:26:52,8,0,314,1800
115987,2024-08-23 02:27:52,0,0,309,1802
115988,2024-08-23 02:28:52,0,0,307,1804
115989,2024-08-23 02:29:52,0,0,227,1806
115990,2024-08-23 02:30:52,0,0,244,1805
115991,2024-08-23 02:31:52,0,0,197,1805
115992,2024-08-23 02:32:52,0,0,165,1803
115993,2024-08-23 02:33:53,0,0,145,1805
115994,2024-08-23 02:34:52,0,0,144,1805
115995,2024-08-23 02:35:52,0,0,176,1799
115996,2024-08-23 02:36:52,8,0,175,1800
115997,2024-08-23 02:37:53,0,0,172,1803
115998,2024-08-23 02:38:53,0,0,170,1800
115999,2024-08-23 02:39:52,0,0,171,1800
116000,2024-08-23 02:40:52,0,0,166,1801
116001,2024-08-23 02:41:53,0,0,164,1802
116002,2024-08-23 02:42:52,0,0,171,1801
116003,2024-08-23 02:43:52,0,0,166,1802
116004,2024-08-23 02:44:52,0,0,175,1800
116005,2024-08-23 02:45:52,0,0,167,1800
116006,2024-08-23 02:46:52,0,0,173,1801
116007,2024-08-23 02:47:52,0,0,167,1805
116008,2024-08-23 02:48:52,0,0,166,1801
116009,2024-08-23 02:49:53,0,0,172,1802
116010,2024-08-23 02:50:52,0,0,166,1802
116011,2024-08-23 02:51:52,0,0,169,1802
116012,2024-08-23 02:52:52,0,0,170,1802
116013,2024-08-23 02:53:53,0,0,171,1802
116014,2024-08-23 02:54:52,0,0,165,1800
116015,2024-08-23 02:55:53,0,0,164,1802
116016,2024-08-23 02:56:52,0,0,161,1802
116017,2024-08-23 02:57:52,0,0,161,1804
116018,2024-08-23 02:58:52,0,0,166,1803
116019,2024-08-23 03:00:52,0,0,165,1804
116020,2024-08-23 03:01:52,0,0,165,1805
116021,2024-08-23 03:02:52,0,0,169,1804
116022,2024-08-23 03:03:52,0,0,166,1805
116023,2024-08-23 03:04:52,0,0,167,1800
116024,2024-08-23 03:05:52,8,0,163,1805
116025,2024-08-23 03:06:52,0,0,175,1802
116026,2024-08-23 03:07:53,0,0,163,1802
116027,2024-08-23 03:08:52,0,0,168,1802
116028,2024-08-23 03:09:52,0,0,170,1802
116029,2024-08-23 03:10:52,0,0,165,1801
116030,2024-08-23 03:11:52,0,0,165,1801
116031,2024-08-23 03:12:52,0,0,163,1802
116032,2024-08-23 03:13:52,0,0,162,1802
116033,2024-08-23 03:14:53,0,0,170,1804
116034,2024-08-23 03:15:52,8,0,170,1801
116035,2024-08-23 03:16:52,0,0,165,1802
116036,2024-08-23 03:17:52,0,0,170,1804
116037,2024-08-23 03:18:52,0,0,167,1801
116038,2024-08-23 03:19:52,0,0,169,1802
116039,2024-08-23 03:20:52,0,0,169,1801
116040,2024-08-23 03:21:52,0,0,170,1801
116041,2024-08-23 03:22:52,0,0,166,1802
116042,2024-08-23 03:23:52,0,0,165,1802
116043,2024-08-23 03:24:52,8,0,220,1800
116044,2024-08-23 03:25:52,0,0,261,1794
116045,2024-08-23 03:26:52,0,0,245,1799
116046,2024-08-23 03:27:53,0,0,305,1797
116047,2024-08-23 03:28:52,0,0,291,1796
116048,2024-08-23 03:29:52,0,0,289,1801
116049,2024-08-23 03:30:52,0,0,288,1801
116050,2024-08-23 03:31:52,0,0,291,1798
116051,2024-08-23 03:32:52,0,0,293,1796
116052,2024-08-23 03:33:52,8,0,284,1798
116053,2024-08-23 03:34:52,0,0,288,1799
116054,2024-08-23 03:35:52,0,0,289,1799
116055,2024-08-23 03:36:52,0,0,291,1800
116056,2024-08-23 03:37:53,0,0,287,1797
116057,2024-08-23 03:38:52,0,0,283,1802
116058,2024-08-23 03:39:52,0,0,294,1800
116059,2024-08-23 03:40:52,0,0,291,1802
116060,2024-08-23 03:41:52,0,0,288,1800
116061,2024-08-23 03:42:52,0,0,300,1801
116062,2024-08-23 03:43:52,8,0,290,1799
116063,2024-08-23 03:44:52,0,0,296,1801
116064,2024-08-23 03:45:52,0,0,291,1801
116065,2024-08-23 03:46:53,0,0,289,1796
116066,2024-08-23 03:47:53,0,0,289,1801
116067,2024-08-23 03:48:52,0,0,290,1800
116068,2024-08-23 03:49:52,0,0,289,1797
116069,2024-08-23 03:50:52,0,0,300,1796
116070,2024-08-23 03:51:52,0,0,297,1801
116071,2024-08-23 03:52:52,0,0,301,1800
116072,2024-08-23 03:53:52,0,0,292,1801
116073,2024-08-23 03:54:52,0,0,292,1798
116074,2024-08-23 03:55:52,0,0,296,1800
116075,2024-08-23 03:56:52,0,0,291,1797
116076,2024-08-23 03:57:52,0,0,294,1799
116077,2024-08-23 03:58:52,0,0,285,1802
116078,2024-08-23 03:59:52,0,0,292,1799
116079,2024-08-23 04:00:53,0,0,283,1799
116080,2024-08-23 04:01:52,0,0,287,1800
116081,2024-08-23 04:02:52,0,0,286,1802
116082,2024-08-23 04:03:52,0,0,290,1802
116083,2024-08-23 04:04:52,0,0,288,1802
116084,2024-08-23 04:05:52,0,0,287,1803
116085,2024-08-23 04:06:52,0,0,287,1802
116086,2024-08-23 04:07:53,0,0,292,1803
116087,2024-08-23 04:08:52,0,0,286,1798
116088,2024-08-23 04:09:52,0,0,289,1803
116089,2024-08-23 04:10:52,0,0,286,1796
116090,2024-08-23 04:11:53,0,0,282,1800
116091,2024-08-23 04:12:52,8,0,284,1803
116092,2024-08-23 04:13:52,0,0,279,1798
116093,2024-08-23 04:14:52,0,0,279,1797
116094,2024-08-23 04:15:53,0,0,284,1801
116095,2024-08-23 04:16:52,0,0,284,1802
116096,2024-08-23 04:17:52,0,0,281,1802
116097,2024-08-23 04:18:52,0,0,278,1801
116098,2024-08-23 04:19:52,0,0,289,1802
116099,2024-08-23 04:20:52,0,0,284,1802
116100,2024-08-23 04:21:52,0,0,290,1800
116101,2024-08-23 04:22:52,8,0,287,1797
116102,2024-08-23 04:23:52,0,0,288,1800
116103,2024-08-23 04:24:52,0,0,285,1803
116104,2024-08-23 04:25:52,0,0,287,1800
116105,2024-08-23 04:26:52,0,0,285,1797
116106,2024-08-23 04:27:52,0,0,290,1804
116107,2024-08-23 04:28:53,0,0,284,1798
116108,2024-08-23 04:29:52,0,0,285,1799
116109,2024-08-23 04:30:52,0,0,297,1800
116110,2024-08-23 04:31:52,0,0,288,1800
116111,2024-08-23 04:32:53,8,0,287,1799
116112,2024-08-23 04:33:52,0,0,288,1798
116113,2024-08-23 04:34:53,0,0,289,1800
116114,2024-08-23 04:35:52,0,0,284,1800
116115,2024-08-23 04:36:53,0,0,284,1797
116116,2024-08-23 04:37:52,0,0,288,1798
116117,2024-08-23 04:38:52,0,0,295,1802
116118,2024-08-23 04:39:52,0,0,290,1798
116119,2024-08-23 04:40:52,0,0,286,1800
116120,2024-08-23 04:41:52,8,0,290,1800
116121,2024-08-23 04:42:52,0,0,284,1802
116122,2024-08-23 04:43:52,0,0,287,1798
116123,2024-08-23 04:44:52,0,0,287,1799
116124,2024-08-23 04:45:52,0,0,283,1799
116125,2024-08-23 04:46:52,0,0,285,1796
116126,2024-08-23 04:47:52,0,0,280,1798
116127,2024-08-23 04:48:52,0,0,285,1799
116128,2024-08-23 04:49:52,0,0,284,1798
116129,2024-08-23 04:50:52,0,0,284,1800
116130,2024-08-23 04:51:52,8,0,284,1802
116131,2024-08-23 04:52:52,0,0,294,1801
116132,2024-08-23 04:53:52,0,0,288,1797
116133,2024-08-23 04:54:52,0,0,285,1802
116134,2024-08-23 04:55:52,0,0,281,1798
116135,2024-08-23 04:56:52,0,0,282,1799
116136,2024-08-23 04:57:53,0,0,290,1799
116137,2024-08-23 04:58:52,0,0,289,1801
116138,2024-08-23 05:00:52,0,0,296,1800
116139,2024-08-23 05:01:52,8,0,295,1801
116140,2024-08-23 05:02:52,0,0,291,1796
116141,2024-08-23 05:03:52,0,0,292,1802
116142,2024-08-23 05:04:52,0,0,303,1797
116143,2024-08-23 05:05:52,0,0,288,1798
116144,2024-08-23 05:06:52,0,0,291,1797
116145,2024-08-23 05:07:52,0,0,292,1802
116146,2024-08-23 05:08:53,0,0,296,1798
116147,2024-08-23 05:09:53,0,0,294,1802
116148,2024-08-23 05:10:52,0,0,292,1800
116149,2024-08-23 05:11:52,8,0,298,1802
116150,2024-08-23 05:12:52,0,0,293,1801
116151,2024-08-23 05:13:52,0,0,287,1804
116152,2024-08-23 05:14:52,0,0,294,1798
116153,2024-08-23 05:15:52,0,0,282,1802
116154,2024-08-23 05:16:52,0,0,286,1799
116155,2024-08-23 05:17:52,0,0,292,1800
116156,2024-08-23 05:18:52,0,0,287,1802
116157,2024-08-23 05:19:52,0,0,290,1804
116158,2024-08-23 05:20:52,0,0,292,1800
116159,2024-08-23 05:21:52,0,0,292,1799
116160,2024-08-23 05:22:52,8,0,288,1799
116161,2024-08-23 05:23:52,0,0,291,1801
116162,2024-08-23 05:24:52,0,0,287,1799
116163,2024-08-23 05:25:52,0,0,287,1801
