index,PLC_point0_value,PLC_point1_value,PLC_point7_value,PLC_point5_value,PLC_point8_value,PLC_point4_value,PLC_point3_value,PLC_point2_value,PLC_point6_value,csvTime,deploy_retrieve_status
44825,error,error,error,error,error,error,error,error,error,2024-10-26 17:31:20,false
44826,error,error,error,error,error,error,error,error,error,2024-10-26 17:32:20,false
44827,error,error,error,error,error,error,error,error,error,2024-10-26 17:33:20,false
44828,error,error,error,error,error,error,error,error,error,2024-10-26 17:34:20,false
44829,error,error,error,error,error,error,error,error,error,2024-10-26 17:35:20,false
44830,error,error,error,error,error,error,error,error,error,2024-10-26 17:36:20,false
44831,error,error,error,error,error,error,error,error,error,2024-10-26 17:37:20,false
44832,error,error,error,error,error,error,error,error,error,2024-10-26 17:38:20,false
44833,error,error,error,error,error,error,error,error,error,2024-10-26 17:39:20,false
44834,error,error,error,error,error,error,error,error,error,2024-10-26 17:40:20,false
44835,error,error,error,error,error,error,error,error,error,2024-10-26 17:41:20,false
44836,error,error,error,error,error,error,error,error,error,2024-10-26 17:42:20,false
44837,error,error,error,error,error,error,error,error,error,2024-10-26 17:43:20,false
44838,error,error,error,error,error,error,error,error,error,2024-10-26 17:44:20,false
44839,error,error,error,error,error,error,error,error,error,2024-10-26 17:45:20,false
44840,error,error,error,error,error,error,error,error,error,2024-10-26 17:46:20,false
44841,error,error,error,error,error,error,error,error,error,2024-10-26 17:47:20,false
44842,error,error,error,error,error,error,error,error,error,2024-10-26 17:48:20,false
44843,error,error,error,error,error,error,error,error,error,2024-10-26 17:49:20,false
44844,error,error,error,error,error,error,error,error,error,2024-10-26 17:50:20,false
44845,error,error,error,error,error,error,error,error,error,2024-10-26 17:51:20,false
44846,error,error,error,error,error,error,error,error,error,2024-10-26 17:52:20,false
44847,error,error,error,error,error,error,error,error,error,2024-10-26 17:53:20,false
44848,error,error,error,error,error,error,error,error,error,2024-10-26 17:54:20,false
44849,error,error,error,error,error,error,error,error,error,2024-10-26 17:55:20,false
44850,error,error,error,error,error,error,error,error,error,2024-10-26 17:56:20,false
44851,error,error,error,error,error,error,error,error,error,2024-10-26 17:57:20,false
44852,error,error,error,error,error,error,error,error,error,2024-10-26 17:58:20,false
44853,error,error,error,error,error,error,error,error,error,2024-10-26 18:00:20,false
44854,error,error,error,error,error,error,error,error,error,2024-10-26 18:01:20,false
44855,error,error,error,error,error,error,error,error,error,2024-10-26 18:02:20,false
44856,error,error,error,error,error,error,error,error,error,2024-10-26 18:03:20,false
44857,error,error,error,error,error,error,error,error,error,2024-10-26 18:04:20,false
44858,error,error,error,error,error,error,error,error,error,2024-10-26 18:05:20,false
44859,error,error,error,error,error,error,error,error,error,2024-10-26 18:06:20,false
44860,error,error,error,error,error,error,error,error,error,2024-10-26 18:07:20,false
44861,error,error,error,error,error,error,error,error,error,2024-10-26 18:08:20,false
44862,error,error,error,error,error,error,error,error,error,2024-10-26 18:09:20,false
44863,error,error,error,error,error,error,error,error,error,2024-10-26 18:10:20,false
44864,error,error,error,error,error,error,error,error,error,2024-10-26 18:11:20,false
44865,error,error,error,error,error,error,error,error,error,2024-10-26 18:12:20,false
44866,error,error,error,error,error,error,error,error,error,2024-10-26 18:13:20,false
44867,error,error,error,error,error,error,error,error,error,2024-10-26 18:14:20,false
44868,error,error,error,error,error,error,error,error,error,2024-10-26 18:15:20,false
44869,error,error,error,error,error,error,error,error,error,2024-10-26 18:16:20,false
44870,error,error,error,error,error,error,error,error,error,2024-10-26 18:17:21,false
44871,error,error,error,error,error,error,error,error,error,2024-10-26 18:18:20,false
44872,error,error,error,error,error,error,error,error,error,2024-10-26 18:19:20,false
44873,error,error,error,error,error,error,error,error,error,2024-10-26 18:20:20,false
44874,error,error,error,error,error,error,error,error,error,2024-10-26 18:21:20,false
44875,error,error,error,error,error,error,error,error,error,2024-10-26 18:22:20,false
44876,error,error,error,error,error,error,error,error,error,2024-10-26 18:23:20,false
44877,error,error,error,error,error,error,error,error,error,2024-10-26 18:24:20,false
44878,error,error,error,error,error,error,error,error,error,2024-10-26 18:25:20,false
44879,error,error,error,error,error,error,error,error,error,2024-10-26 18:26:20,false
44880,error,error,error,error,error,error,error,error,error,2024-10-26 18:27:20,false
44881,error,error,error,error,error,error,error,error,error,2024-10-26 18:28:20,false
44882,error,error,error,error,error,error,error,error,error,2024-10-26 18:29:20,false
44883,error,error,error,error,error,error,error,error,error,2024-10-26 18:30:20,false
44884,error,error,error,error,error,error,error,error,error,2024-10-26 18:31:20,false
44885,error,error,error,error,error,error,error,error,error,2024-10-26 18:32:20,false
44886,error,error,error,error,error,error,error,error,error,2024-10-26 18:33:20,false
44887,error,error,error,error,error,error,error,error,error,2024-10-26 18:34:20,false
44888,error,error,error,error,error,error,error,error,error,2024-10-26 18:35:20,false
44889,error,error,error,error,error,error,error,error,error,2024-10-26 18:36:20,false
44890,error,error,error,error,error,error,error,error,error,2024-10-26 18:37:20,false
44891,error,error,error,error,error,error,error,error,error,2024-10-26 18:38:20,false
44892,error,error,error,error,error,error,error,error,error,2024-10-26 18:39:20,false
44893,error,error,error,error,error,error,error,error,error,2024-10-26 18:40:20,false
44894,error,error,error,error,error,error,error,error,error,2024-10-26 18:41:20,false
44895,error,error,error,error,error,error,error,error,error,2024-10-26 18:42:20,false
44896,error,error,error,error,error,error,error,error,error,2024-10-26 18:43:20,false
44897,error,error,error,error,error,error,error,error,error,2024-10-26 18:44:20,false
44898,error,error,error,error,error,error,error,error,error,2024-10-26 18:45:20,false
44899,error,error,error,error,error,error,error,error,error,2024-10-26 18:46:20,false
44900,error,error,error,error,error,error,error,error,error,2024-10-26 18:47:20,false
44901,error,error,error,error,error,error,error,error,error,2024-10-26 18:48:20,false
44902,error,error,error,error,error,error,error,error,error,2024-10-26 18:49:20,false
44903,error,error,error,error,error,error,error,error,error,2024-10-26 18:50:20,false
44904,error,error,error,error,error,error,error,error,error,2024-10-26 18:51:20,false
44905,error,error,error,error,error,error,error,error,error,2024-10-26 18:52:20,false
44906,error,error,error,error,error,error,error,error,error,2024-10-26 18:53:20,false
44907,error,error,error,error,error,error,error,error,error,2024-10-26 18:54:20,false
44908,error,error,error,error,error,error,error,error,error,2024-10-26 18:55:20,false
44909,error,error,error,error,error,error,error,error,error,2024-10-26 18:56:20,false
44910,error,error,error,error,error,error,error,error,error,2024-10-26 18:57:20,false
44911,error,error,error,error,error,error,error,error,error,2024-10-26 18:58:20,false
44912,error,error,error,error,error,error,error,error,error,2024-10-26 19:00:20,false
44913,error,error,error,error,error,error,error,error,error,2024-10-26 19:01:20,false
44914,error,error,error,error,error,error,error,error,error,2024-10-26 19:02:20,false
44915,error,error,error,error,error,error,error,error,error,2024-10-26 19:03:20,false
44916,error,error,error,error,error,error,error,error,error,2024-10-26 19:04:20,false
44917,error,error,error,error,error,error,error,error,error,2024-10-26 19:05:20,false
44918,error,error,error,error,error,error,error,error,error,2024-10-26 19:06:20,false
44919,error,error,error,error,error,error,error,error,error,2024-10-26 19:07:20,false
44920,error,error,error,error,error,error,error,error,error,2024-10-26 19:08:20,false
44921,error,error,error,error,error,error,error,error,error,2024-10-26 19:09:20,false
44922,error,error,error,error,error,error,error,error,error,2024-10-26 19:10:20,false
44923,error,error,error,error,error,error,error,error,error,2024-10-26 19:11:20,false
44924,error,error,error,error,error,error,error,error,error,2024-10-26 19:12:20,false
44925,error,error,error,error,error,error,error,error,error,2024-10-26 19:13:20,false
44926,error,error,error,error,error,error,error,error,error,2024-10-26 19:14:20,false
44927,error,error,error,error,error,error,error,error,error,2024-10-26 19:15:20,false
44928,error,error,error,error,error,error,error,error,error,2024-10-26 19:16:20,false
44929,error,error,error,error,error,error,error,error,error,2024-10-26 19:17:20,false
44930,error,error,error,error,error,error,error,error,error,2024-10-26 19:18:20,false
44931,error,error,error,error,error,error,error,error,error,2024-10-26 19:19:20,false
44932,error,error,error,error,error,error,error,error,error,2024-10-26 19:20:20,false
44933,error,error,error,error,error,error,error,error,error,2024-10-26 19:21:20,false
44934,error,error,error,error,error,error,error,error,error,2024-10-26 19:22:20,false
44935,error,error,error,error,error,error,error,error,error,2024-10-26 19:23:20,false
44936,error,error,error,error,error,error,error,error,error,2024-10-26 19:24:20,false
44937,error,error,error,error,error,error,error,error,error,2024-10-26 19:25:20,false
44938,error,error,error,error,error,error,error,error,error,2024-10-26 19:26:20,false
44939,error,error,error,error,error,error,error,error,error,2024-10-26 19:27:20,false
44940,error,error,error,error,error,error,error,error,error,2024-10-26 19:28:20,false
44941,error,error,error,error,error,error,error,error,error,2024-10-26 19:29:20,false
44942,error,error,error,error,error,error,error,error,error,2024-10-26 19:30:20,false
44943,error,error,error,error,error,error,error,error,error,2024-10-26 19:31:20,false
44944,error,error,error,error,error,error,error,error,error,2024-10-26 19:32:20,false
44945,error,error,error,error,error,error,error,error,error,2024-10-26 19:33:20,false
44946,error,error,error,error,error,error,error,error,error,2024-10-26 19:34:20,false
44947,error,error,error,error,error,error,error,error,error,2024-10-26 19:35:20,false
44948,error,error,error,error,error,error,error,error,error,2024-10-26 19:36:20,false
44949,error,error,error,error,error,error,error,error,error,2024-10-26 19:37:20,false
44950,error,error,error,error,error,error,error,error,error,2024-10-26 19:38:20,false
44951,error,error,error,error,error,error,error,error,error,2024-10-26 19:39:20,false
44952,error,error,error,error,error,error,error,error,error,2024-10-26 19:40:20,false
44953,error,error,error,error,error,error,error,error,error,2024-10-26 19:41:20,false
44954,error,error,error,error,error,error,error,error,error,2024-10-26 19:42:20,false
44955,error,error,error,error,error,error,error,error,error,2024-10-26 19:43:20,false
44956,error,error,error,error,error,error,error,error,error,2024-10-26 19:44:20,false
44957,error,error,error,error,error,error,error,error,error,2024-10-26 19:45:20,false
44958,error,error,error,error,error,error,error,error,error,2024-10-26 19:46:20,false
44959,error,error,error,error,error,error,error,error,error,2024-10-26 19:47:20,false
44960,error,error,error,error,error,error,error,error,error,2024-10-26 19:48:20,false
44961,error,error,error,error,error,error,error,error,error,2024-10-26 19:49:20,false
44962,error,error,error,error,error,error,error,error,error,2024-10-26 19:50:20,false
44963,error,error,error,error,error,error,error,error,error,2024-10-26 19:51:20,false
44964,error,error,error,error,error,error,error,error,error,2024-10-26 19:52:20,false
44965,error,error,error,error,error,error,error,error,error,2024-10-26 19:53:20,false
44966,error,error,error,error,error,error,error,error,error,2024-10-26 19:54:20,false
44967,error,error,error,error,error,error,error,error,error,2024-10-26 19:55:20,false
44968,error,error,error,error,error,error,error,error,error,2024-10-26 19:56:20,false
44969,error,error,error,error,error,error,error,error,error,2024-10-26 19:57:20,false
44970,error,error,error,error,error,error,error,error,error,2024-10-26 19:58:20,false
44971,error,error,error,error,error,error,error,error,error,2024-10-26 20:00:20,false
44972,error,error,error,error,error,error,error,error,error,2024-10-26 20:01:20,false
44973,error,error,error,error,error,error,error,error,error,2024-10-26 20:02:20,false
44974,error,error,error,error,error,error,error,error,error,2024-10-26 20:03:20,false
44975,error,error,error,error,error,error,error,error,error,2024-10-26 20:04:20,false
44976,error,error,error,error,error,error,error,error,error,2024-10-26 20:05:20,false
44977,error,error,error,error,error,error,error,error,error,2024-10-26 20:06:20,false
44978,error,error,error,error,error,error,error,error,error,2024-10-26 20:07:20,false
44979,error,error,error,error,error,error,error,error,error,2024-10-26 20:08:20,false
44980,error,error,error,error,error,error,error,error,error,2024-10-26 20:09:20,false
44981,error,error,error,error,error,error,error,error,error,2024-10-26 20:10:20,false
44982,error,error,error,error,error,error,error,error,error,2024-10-26 20:11:20,false
44983,error,error,error,error,error,error,error,error,error,2024-10-26 20:12:20,false
44984,error,error,error,error,error,error,error,error,error,2024-10-26 20:13:20,false
44985,error,error,error,error,error,error,error,error,error,2024-10-26 20:14:20,false
44986,error,error,error,error,error,error,error,error,error,2024-10-26 20:15:20,false
44987,error,error,error,error,error,error,error,error,error,2024-10-26 20:16:20,false
44988,error,error,error,error,error,error,error,error,error,2024-10-26 20:17:20,false
44989,error,error,error,error,error,error,error,error,error,2024-10-26 20:18:20,false
44990,error,error,error,error,error,error,error,error,error,2024-10-26 20:19:20,false
44991,error,error,error,error,error,error,error,error,error,2024-10-26 20:20:20,false
44992,error,error,error,error,error,error,error,error,error,2024-10-26 20:21:20,false
44993,error,error,error,error,error,error,error,error,error,2024-10-26 20:22:20,false
44994,error,error,error,error,error,error,error,error,error,2024-10-26 20:23:20,false
44995,error,error,error,error,error,error,error,error,error,2024-10-26 20:24:20,false
44996,error,error,error,error,error,error,error,error,error,2024-10-26 20:25:20,false
44997,error,error,error,error,error,error,error,error,error,2024-10-26 20:26:20,false
44998,error,error,error,error,error,error,error,error,error,2024-10-26 20:27:20,false
44999,error,error,error,error,error,error,error,error,error,2024-10-26 20:28:20,false
45000,error,error,error,error,error,error,error,error,error,2024-10-26 20:29:20,false
45001,error,error,error,error,error,error,error,error,error,2024-10-26 20:30:20,false
45002,error,error,error,error,error,error,error,error,error,2024-10-26 20:31:20,false
45003,error,error,error,error,error,error,error,error,error,2024-10-26 20:32:20,false
45004,error,error,error,error,error,error,error,error,error,2024-10-26 20:33:20,false
45005,error,error,error,error,error,error,error,error,error,2024-10-26 20:34:20,false
45006,error,error,error,error,error,error,error,error,error,2024-10-26 20:35:20,false
45007,error,error,error,error,error,error,error,error,error,2024-10-26 20:36:20,false
45008,error,error,error,error,error,error,error,error,error,2024-10-26 20:37:20,false
45009,error,error,error,error,error,error,error,error,error,2024-10-26 20:38:20,false
45010,error,error,error,error,error,error,error,error,error,2024-10-26 20:39:20,false
45011,error,error,error,error,error,error,error,error,error,2024-10-26 20:40:20,false
45012,error,error,error,error,error,error,error,error,error,2024-10-26 20:41:20,false
45013,error,error,error,error,error,error,error,error,error,2024-10-26 20:42:20,false
45014,error,error,error,error,error,error,error,error,error,2024-10-26 20:43:21,false
45015,error,error,error,error,error,error,error,error,error,2024-10-26 20:44:20,false
45016,error,error,error,error,error,error,error,error,error,2024-10-26 20:45:20,false
45017,error,error,error,error,error,error,error,error,error,2024-10-26 20:46:20,false
45018,error,error,error,error,error,error,error,error,error,2024-10-26 20:47:20,false
45019,error,error,error,error,error,error,error,error,error,2024-10-26 20:48:20,false
45020,error,error,error,error,error,error,error,error,error,2024-10-26 20:49:20,false
45021,error,error,error,error,error,error,error,error,error,2024-10-26 20:50:20,false
45022,error,error,error,error,error,error,error,error,error,2024-10-26 20:51:20,false
45023,error,error,error,error,error,error,error,error,error,2024-10-26 20:52:20,false
45024,error,error,error,error,error,error,error,error,error,2024-10-26 20:53:20,false
45025,error,error,error,error,error,error,error,error,error,2024-10-26 20:54:20,false
45026,error,error,error,error,error,error,error,error,error,2024-10-26 20:55:20,false
45027,error,error,error,error,error,error,error,error,error,2024-10-26 20:56:20,false
45028,error,error,error,error,error,error,error,error,error,2024-10-26 20:57:20,false
45029,error,error,error,error,error,error,error,error,error,2024-10-26 20:58:20,false
45030,error,error,error,error,error,error,error,error,error,2024-10-26 21:00:20,false
45031,error,error,error,error,error,error,error,error,error,2024-10-26 21:01:20,false
45032,error,error,error,error,error,error,error,error,error,2024-10-26 21:02:20,false
45033,error,error,error,error,error,error,error,error,error,2024-10-26 21:03:20,false
45034,error,error,error,error,error,error,error,error,error,2024-10-26 21:04:20,false
45035,error,error,error,error,error,error,error,error,error,2024-10-26 21:05:20,false
45036,error,error,error,error,error,error,error,error,error,2024-10-26 21:06:20,false
45037,error,error,error,error,error,error,error,error,error,2024-10-26 21:07:20,false
45038,error,error,error,error,error,error,error,error,error,2024-10-26 21:08:20,false
45039,error,error,error,error,error,error,error,error,error,2024-10-26 21:09:20,false
45040,error,error,error,error,error,error,error,error,error,2024-10-26 21:10:20,false
45041,error,error,error,error,error,error,error,error,error,2024-10-26 21:11:20,false
45042,error,error,error,error,error,error,error,error,error,2024-10-26 21:12:20,false
45043,error,error,error,error,error,error,error,error,error,2024-10-26 21:13:20,false
45044,error,error,error,error,error,error,error,error,error,2024-10-26 21:14:20,false
45045,error,error,error,error,error,error,error,error,error,2024-10-26 21:15:20,false
45046,error,error,error,error,error,error,error,error,error,2024-10-26 21:16:20,false
45047,error,error,error,error,error,error,error,error,error,2024-10-26 21:17:20,false
45048,error,error,error,error,error,error,error,error,error,2024-10-26 21:18:20,false
45049,error,error,error,error,error,error,error,error,error,2024-10-26 21:19:20,false
45050,error,error,error,error,error,error,error,error,error,2024-10-26 21:20:20,false
45051,error,error,error,error,error,error,error,error,error,2024-10-26 21:21:20,false
45052,error,error,error,error,error,error,error,error,error,2024-10-26 21:22:20,false
45053,error,error,error,error,error,error,error,error,error,2024-10-26 21:23:20,false
45054,error,error,error,error,error,error,error,error,error,2024-10-26 21:24:20,false
45055,error,error,error,error,error,error,error,error,error,2024-10-26 21:25:20,false
45056,error,error,error,error,error,error,error,error,error,2024-10-26 21:26:20,false
45057,error,error,error,error,error,error,error,error,error,2024-10-26 21:27:20,false
45058,error,error,error,error,error,error,error,error,error,2024-10-26 21:28:20,false
45059,error,error,error,error,error,error,error,error,error,2024-10-26 21:29:20,false
45060,error,error,error,error,error,error,error,error,error,2024-10-26 21:30:20,false
45061,error,error,error,error,error,error,error,error,error,2024-10-26 21:31:20,false
45062,error,error,error,error,error,error,error,error,error,2024-10-26 21:32:20,false
45063,error,error,error,error,error,error,error,error,error,2024-10-26 21:33:20,false
45064,error,error,error,error,error,error,error,error,error,2024-10-26 21:34:20,false
45065,error,error,error,error,error,error,error,error,error,2024-10-26 21:35:20,false
45066,error,error,error,error,error,error,error,error,error,2024-10-26 21:36:20,false
45067,error,error,error,error,error,error,error,error,error,2024-10-26 21:37:20,false
45068,error,error,error,error,error,error,error,error,error,2024-10-26 21:38:20,false
45069,error,error,error,error,error,error,error,error,error,2024-10-26 21:39:20,false
45070,error,error,error,error,error,error,error,error,error,2024-10-26 21:40:20,false
45071,error,error,error,error,error,error,error,error,error,2024-10-26 21:41:20,false
45072,error,error,error,error,error,error,error,error,error,2024-10-26 21:42:20,false
45073,error,error,error,error,error,error,error,error,error,2024-10-26 21:43:20,false
45074,error,error,error,error,error,error,error,error,error,2024-10-26 21:44:20,false
45075,error,error,error,error,error,error,error,error,error,2024-10-26 21:45:20,false
45076,error,error,error,error,error,error,error,error,error,2024-10-26 21:46:20,false
45077,error,error,error,error,error,error,error,error,error,2024-10-26 21:47:20,false
45078,error,error,error,error,error,error,error,error,error,2024-10-26 21:48:20,false
45079,error,error,error,error,error,error,error,error,error,2024-10-26 21:49:20,false
45080,error,error,error,error,error,error,error,error,error,2024-10-26 21:50:20,false
45081,error,error,error,error,error,error,error,error,error,2024-10-26 21:51:20,false
45082,error,error,error,error,error,error,error,error,error,2024-10-26 21:52:20,false
45083,error,error,error,error,error,error,error,error,error,2024-10-26 21:53:20,false
45084,error,error,error,error,error,error,error,error,error,2024-10-26 21:54:20,false
45085,error,error,error,error,error,error,error,error,error,2024-10-26 21:55:20,false
45086,error,error,error,error,error,error,error,error,error,2024-10-26 21:56:20,false
45087,error,error,error,error,error,error,error,error,error,2024-10-26 21:57:20,false
45088,error,error,error,error,error,error,error,error,error,2024-10-26 21:58:20,false
45089,error,error,error,error,error,error,error,error,error,2024-10-26 22:00:20,false
45090,error,error,error,error,error,error,error,error,error,2024-10-26 22:01:20,false
45091,error,error,error,error,error,error,error,error,error,2024-10-26 22:02:20,false
45092,error,error,error,error,error,error,error,error,error,2024-10-26 22:03:20,false
45093,error,error,error,error,error,error,error,error,error,2024-10-26 22:04:20,false
45094,error,error,error,error,error,error,error,error,error,2024-10-26 22:05:20,false
45095,error,error,error,error,error,error,error,error,error,2024-10-26 22:06:20,false
45096,error,error,error,error,error,error,error,error,error,2024-10-26 22:07:20,false
45097,error,error,error,error,error,error,error,error,error,2024-10-26 22:08:20,false
45098,error,error,error,error,error,error,error,error,error,2024-10-26 22:09:20,false
45099,error,error,error,error,error,error,error,error,error,2024-10-26 22:10:20,false
45100,error,error,error,error,error,error,error,error,error,2024-10-26 22:11:20,false
45101,error,error,error,error,error,error,error,error,error,2024-10-26 22:12:20,false
45102,error,error,error,error,error,error,error,error,error,2024-10-26 22:13:20,false
45103,error,error,error,error,error,error,error,error,error,2024-10-26 22:14:20,false
45104,error,error,error,error,error,error,error,error,error,2024-10-26 22:15:20,false
45105,error,error,error,error,error,error,error,error,error,2024-10-26 22:16:20,false
45106,error,error,error,error,error,error,error,error,error,2024-10-26 22:17:20,false
45107,error,error,error,error,error,error,error,error,error,2024-10-26 22:18:20,false
45108,error,error,error,error,error,error,error,error,error,2024-10-26 22:19:20,false
45109,error,error,error,error,error,error,error,error,error,2024-10-26 22:20:20,false
45110,error,error,error,error,error,error,error,error,error,2024-10-26 22:21:20,false
45111,error,error,error,error,error,error,error,error,error,2024-10-26 22:22:20,false
45112,error,error,error,error,error,error,error,error,error,2024-10-26 22:23:20,false
45113,error,error,error,error,error,error,error,error,error,2024-10-26 22:24:20,false
45114,error,error,error,error,error,error,error,error,error,2024-10-26 22:25:20,false
45115,error,error,error,error,error,error,error,error,error,2024-10-26 22:26:20,false
45116,error,error,error,error,error,error,error,error,error,2024-10-26 22:27:20,false
45117,error,error,error,error,error,error,error,error,error,2024-10-26 22:28:20,false
45118,error,error,error,error,error,error,error,error,error,2024-10-26 22:29:20,false
45119,error,error,error,error,error,error,error,error,error,2024-10-26 22:30:20,false
45120,error,error,error,error,error,error,error,error,error,2024-10-26 22:31:20,false
45121,error,error,error,error,error,error,error,error,error,2024-10-26 22:32:20,false
45122,error,error,error,error,error,error,error,error,error,2024-10-26 22:33:20,false
45123,error,error,error,error,error,error,error,error,error,2024-10-26 22:34:20,false
45124,error,error,error,error,error,error,error,error,error,2024-10-26 22:35:20,false
45125,error,error,error,error,error,error,error,error,error,2024-10-26 22:36:20,false
45126,error,error,error,error,error,error,error,error,error,2024-10-26 22:37:20,false
45127,error,error,error,error,error,error,error,error,error,2024-10-26 22:38:20,false
45128,error,error,error,error,error,error,error,error,error,2024-10-26 22:39:20,false
45129,error,error,error,error,error,error,error,error,error,2024-10-26 22:40:20,false
45130,error,error,error,error,error,error,error,error,error,2024-10-26 22:41:20,false
45131,error,error,error,error,error,error,error,error,error,2024-10-26 22:42:20,false
45132,error,error,error,error,error,error,error,error,error,2024-10-26 22:43:20,false
45133,error,error,error,error,error,error,error,error,error,2024-10-26 22:44:20,false
45134,error,error,error,error,error,error,error,error,error,2024-10-26 22:45:20,false
45135,error,error,error,error,error,error,error,error,error,2024-10-26 22:46:20,false
45136,error,error,error,error,error,error,error,error,error,2024-10-26 22:47:20,false
45137,error,error,error,error,error,error,error,error,error,2024-10-26 22:48:20,false
45138,error,error,error,error,error,error,error,error,error,2024-10-26 22:49:20,false
45139,error,error,error,error,error,error,error,error,error,2024-10-26 22:50:20,false
45140,error,error,error,error,error,error,error,error,error,2024-10-26 22:51:20,false
45141,error,error,error,error,error,error,error,error,error,2024-10-26 22:52:20,false
45142,error,error,error,error,error,error,error,error,error,2024-10-26 22:53:20,false
45143,error,error,error,error,error,error,error,error,error,2024-10-26 22:54:20,false
45144,error,error,error,error,error,error,error,error,error,2024-10-26 22:55:20,false
45145,error,error,error,error,error,error,error,error,error,2024-10-26 22:56:20,false
45146,error,error,error,error,error,error,error,error,error,2024-10-26 22:57:20,false
45147,error,error,error,error,error,error,error,error,error,2024-10-26 22:58:20,false
45148,error,error,error,error,error,error,error,error,error,2024-10-26 23:00:20,false
45149,error,error,error,error,error,error,error,error,error,2024-10-26 23:01:20,false
45150,error,error,error,error,error,error,error,error,error,2024-10-26 23:02:20,false
45151,error,error,error,error,error,error,error,error,error,2024-10-26 23:03:20,false
45152,error,error,error,error,error,error,error,error,error,2024-10-26 23:04:20,false
45153,error,error,error,error,error,error,error,error,error,2024-10-26 23:05:20,false
45154,error,error,error,error,error,error,error,error,error,2024-10-26 23:06:20,false
45155,error,error,error,error,error,error,error,error,error,2024-10-26 23:07:20,false
45156,error,error,error,error,error,error,error,error,error,2024-10-26 23:08:20,false
45157,error,error,error,error,error,error,error,error,error,2024-10-26 23:09:20,false
45158,error,error,error,error,error,error,error,error,error,2024-10-26 23:10:20,false
45159,error,error,error,error,error,error,error,error,error,2024-10-26 23:11:20,false
45160,error,error,error,error,error,error,error,error,error,2024-10-26 23:12:20,false
45161,error,error,error,error,error,error,error,error,error,2024-10-26 23:13:20,false
45162,error,error,error,error,error,error,error,error,error,2024-10-26 23:14:20,false
45163,error,error,error,error,error,error,error,error,error,2024-10-26 23:15:20,false
45164,error,error,error,error,error,error,error,error,error,2024-10-26 23:16:20,false
45165,error,error,error,error,error,error,error,error,error,2024-10-26 23:17:20,false
45166,error,error,error,error,error,error,error,error,error,2024-10-26 23:18:20,false
45167,error,error,error,error,error,error,error,error,error,2024-10-26 23:19:20,false
45168,error,error,error,error,error,error,error,error,error,2024-10-26 23:20:20,false
45169,error,error,error,error,error,error,error,error,error,2024-10-26 23:21:20,false
45170,error,error,error,error,error,error,error,error,error,2024-10-26 23:22:20,false
45171,error,error,error,error,error,error,error,error,error,2024-10-26 23:23:20,false
45172,error,error,error,error,error,error,error,error,error,2024-10-26 23:24:20,false
45173,error,error,error,error,error,error,error,error,error,2024-10-26 23:25:20,false
45174,error,error,error,error,error,error,error,error,error,2024-10-26 23:26:20,false
45175,error,error,error,error,error,error,error,error,error,2024-10-26 23:27:20,false
45176,error,error,error,error,error,error,error,error,error,2024-10-26 23:28:20,false
45177,error,error,error,error,error,error,error,error,error,2024-10-26 23:29:20,false
45178,error,error,error,error,error,error,error,error,error,2024-10-26 23:30:20,false
45179,error,error,error,error,error,error,error,error,error,2024-10-26 23:31:20,false
45180,error,error,error,error,error,error,error,error,error,2024-10-26 23:32:20,false
45181,error,error,error,error,error,error,error,error,error,2024-10-26 23:33:20,false
45182,error,error,error,error,error,error,error,error,error,2024-10-26 23:34:20,false
45183,error,error,error,error,error,error,error,error,error,2024-10-26 23:35:20,false
45184,error,error,error,error,error,error,error,error,error,2024-10-26 23:36:20,false
45185,error,error,error,error,error,error,error,error,error,2024-10-26 23:37:20,false
45186,error,error,error,error,error,error,error,error,error,2024-10-26 23:38:20,false
45187,error,error,error,error,error,error,error,error,error,2024-10-26 23:39:20,false
45188,error,error,error,error,error,error,error,error,error,2024-10-26 23:40:20,false
45189,error,error,error,error,error,error,error,error,error,2024-10-26 23:41:20,false
45190,error,error,error,error,error,error,error,error,error,2024-10-26 23:42:20,false
45191,error,error,error,error,error,error,error,error,error,2024-10-26 23:43:20,false
45192,error,error,error,error,error,error,error,error,error,2024-10-26 23:44:20,false
45193,error,error,error,error,error,error,error,error,error,2024-10-26 23:45:20,false
45194,error,error,error,error,error,error,error,error,error,2024-10-26 23:46:20,false
45195,error,error,error,error,error,error,error,error,error,2024-10-26 23:47:20,false
45196,error,error,error,error,error,error,error,error,error,2024-10-26 23:48:20,false
45197,error,error,error,error,error,error,error,error,error,2024-10-26 23:49:20,false
45198,error,error,error,error,error,error,error,error,error,2024-10-26 23:50:20,false
45199,error,error,error,error,error,error,error,error,error,2024-10-26 23:51:20,false
45200,error,error,error,error,error,error,error,error,error,2024-10-26 23:52:20,false
45201,error,error,error,error,error,error,error,error,error,2024-10-26 23:53:20,false
45202,error,error,error,error,error,error,error,error,error,2024-10-26 23:54:20,false
45203,error,error,error,error,error,error,error,error,error,2024-10-26 23:55:20,false
45204,error,error,error,error,error,error,error,error,error,2024-10-26 23:56:20,false
45205,error,error,error,error,error,error,error,error,error,2024-10-26 23:57:20,false
45206,error,error,error,error,error,error,error,error,error,2024-10-26 23:58:20,false
45207,error,error,error,error,error,error,error,error,error,2024-10-27 00:00:20,false
45208,error,error,error,error,error,error,error,error,error,2024-10-27 00:01:20,false
45209,error,error,error,error,error,error,error,error,error,2024-10-27 00:02:20,false
45210,error,error,error,error,error,error,error,error,error,2024-10-27 00:03:20,false
