Unnamed: 0,Ajia-0_v,Ajia-2_v,Ajia-1_v,Ajia-4_v,Ajia-3_v,Ajia-5_v,csvTime,status,check_current_presence,Operational_Status,ajia_0_v_extremes,date
10629,error,error,error,error,-1.0,-1.0,2024-05-26 22:10:49,False,False,未工作,0,2024-05-26
10630,error,error,error,error,-1.0,-1.0,2024-05-26 22:11:48,False,False,未工作,0,2024-05-26
10631,error,error,error,error,-1.0,-1.0,2024-05-26 22:12:48,False,False,未工作,0,2024-05-26
10632,error,error,error,error,-1.0,-1.0,2024-05-26 22:13:48,False,False,未工作,0,2024-05-26
10633,error,error,error,error,-1.0,-1.0,2024-05-26 22:14:48,False,False,未工作,0,2024-05-26
10634,error,error,error,error,-1.0,-1.0,2024-05-26 22:15:48,False,False,未工作,0,2024-05-26
10635,error,error,error,error,-1.0,-1.0,2024-05-26 22:16:48,False,False,未工作,0,2024-05-26
10636,error,error,error,error,-1.0,-1.0,2024-05-26 22:17:49,False,False,未工作,0,2024-05-26
10637,error,error,error,error,-1.0,-1.0,2024-05-26 22:18:48,False,False,未工作,0,2024-05-26
10638,error,error,error,error,-1.0,-1.0,2024-05-26 22:19:48,False,False,未工作,0,2024-05-26
10639,error,error,error,error,-1.0,-1.0,2024-05-26 22:20:48,False,False,未工作,0,2024-05-26
10640,error,error,error,error,-1.0,-1.0,2024-05-26 22:21:48,False,False,未工作,0,2024-05-26
10641,error,error,error,error,-1.0,-1.0,2024-05-26 22:22:48,False,False,未工作,0,2024-05-26
10642,error,error,error,error,-1.0,-1.0,2024-05-26 22:23:48,False,False,未工作,0,2024-05-26
10643,error,error,error,error,-1.0,-1.0,2024-05-26 22:24:48,False,False,未工作,0,2024-05-26
10644,error,error,error,error,-1.0,-1.0,2024-05-26 22:25:48,False,False,未工作,0,2024-05-26
10645,error,error,error,error,-1.0,-1.0,2024-05-26 22:26:48,False,False,未工作,0,2024-05-26
10646,error,error,error,error,-1.0,-1.0,2024-05-26 22:27:48,False,False,未工作,0,2024-05-26
10647,error,error,error,error,-1.0,-1.0,2024-05-26 22:28:49,False,False,未工作,0,2024-05-26
10648,error,error,error,error,-1.0,-1.0,2024-05-26 22:29:49,False,False,未工作,0,2024-05-26
10649,error,error,error,error,-1.0,-1.0,2024-05-26 22:30:48,False,False,未工作,0,2024-05-26
10650,error,error,error,error,-1.0,-1.0,2024-05-26 22:31:48,False,False,未工作,0,2024-05-26
10651,error,error,error,error,-1.0,-1.0,2024-05-26 22:32:48,False,False,未工作,0,2024-05-26
10652,error,error,error,error,-1.0,-1.0,2024-05-26 22:33:48,False,False,未工作,0,2024-05-26
10653,error,error,error,error,-1.0,-1.0,2024-05-26 22:34:48,False,False,未工作,0,2024-05-26
10654,error,error,error,error,-1.0,-1.0,2024-05-26 22:35:48,False,False,未工作,0,2024-05-26
10655,error,error,error,error,-1.0,-1.0,2024-05-26 22:36:48,False,False,未工作,0,2024-05-26
10656,error,error,error,error,-1.0,-1.0,2024-05-26 22:37:48,False,False,未工作,0,2024-05-26
10657,error,error,error,error,-1.0,-1.0,2024-05-26 22:38:48,False,False,未工作,0,2024-05-26
10658,error,error,error,error,-1.0,-1.0,2024-05-26 22:39:48,False,False,未工作,0,2024-05-26
10659,error,error,error,error,-1.0,-1.0,2024-05-26 22:40:48,False,False,未工作,0,2024-05-26
10660,error,error,error,error,-1.0,-1.0,2024-05-26 22:41:48,False,False,未工作,0,2024-05-26
10661,error,error,error,error,-1.0,-1.0,2024-05-26 22:42:48,False,False,未工作,0,2024-05-26
10662,error,error,error,error,-1.0,-1.0,2024-05-26 22:43:48,False,False,未工作,0,2024-05-26
10663,error,error,error,error,-1.0,-1.0,2024-05-26 22:44:48,False,False,未工作,0,2024-05-26
10664,error,error,error,error,-1.0,-1.0,2024-05-26 22:45:48,False,False,未工作,0,2024-05-26
10665,error,error,error,error,-1.0,-1.0,2024-05-26 22:46:48,False,False,未工作,0,2024-05-26
10666,error,error,error,error,-1.0,-1.0,2024-05-26 22:47:48,False,False,未工作,0,2024-05-26
10667,error,error,error,error,-1.0,-1.0,2024-05-26 22:48:48,False,False,未工作,0,2024-05-26
10668,error,error,error,error,-1.0,-1.0,2024-05-26 22:49:48,False,False,未工作,0,2024-05-26
10669,error,error,error,error,-1.0,-1.0,2024-05-26 22:50:48,False,False,未工作,0,2024-05-26
10670,error,error,error,error,-1.0,-1.0,2024-05-26 22:51:48,False,False,未工作,0,2024-05-26
10671,error,error,error,error,-1.0,-1.0,2024-05-26 22:52:48,False,False,未工作,0,2024-05-26
10672,error,error,error,error,-1.0,-1.0,2024-05-26 22:53:49,False,False,未工作,0,2024-05-26
10673,error,error,error,error,-1.0,-1.0,2024-05-26 22:54:49,False,False,未工作,0,2024-05-26
10674,error,error,error,error,-1.0,-1.0,2024-05-26 22:55:49,False,False,未工作,0,2024-05-26
10675,error,error,error,error,-1.0,-1.0,2024-05-26 22:56:48,False,False,未工作,0,2024-05-26
10676,error,error,error,error,-1.0,-1.0,2024-05-26 22:57:48,False,False,未工作,0,2024-05-26
10677,error,error,error,error,-1.0,-1.0,2024-05-26 22:58:48,False,False,未工作,0,2024-05-26
10678,error,error,error,error,-1.0,-1.0,2024-05-27 00:00:48,False,False,未工作,0,2024-05-27
10679,error,error,error,error,-1.0,-1.0,2024-05-27 00:01:48,False,False,未工作,0,2024-05-27
10680,error,error,error,error,-1.0,-1.0,2024-05-27 00:02:49,False,False,未工作,0,2024-05-27
10681,error,error,error,error,-1.0,-1.0,2024-05-27 00:03:48,False,False,未工作,0,2024-05-27
10682,error,error,error,error,-1.0,-1.0,2024-05-27 00:04:48,False,False,未工作,0,2024-05-27
10683,error,error,error,error,-1.0,-1.0,2024-05-27 00:05:48,False,False,未工作,0,2024-05-27
10684,error,error,error,error,-1.0,-1.0,2024-05-27 00:06:48,False,False,未工作,0,2024-05-27
10685,error,error,error,error,-1.0,-1.0,2024-05-27 00:07:49,False,False,未工作,0,2024-05-27
10686,error,error,error,error,-1.0,-1.0,2024-05-27 00:08:48,False,False,未工作,0,2024-05-27
10687,error,error,error,error,-1.0,-1.0,2024-05-27 00:09:48,False,False,未工作,0,2024-05-27
10688,error,error,error,error,-1.0,-1.0,2024-05-27 00:10:48,False,False,未工作,0,2024-05-27
10689,error,error,error,error,-1.0,-1.0,2024-05-27 00:11:48,False,False,未工作,0,2024-05-27
10690,error,error,error,error,-1.0,-1.0,2024-05-27 00:12:49,False,False,未工作,0,2024-05-27
10691,error,error,error,error,-1.0,-1.0,2024-05-27 00:13:49,False,False,未工作,0,2024-05-27
10692,error,error,error,error,-1.0,-1.0,2024-05-27 00:14:48,False,False,未工作,0,2024-05-27
10693,error,error,error,error,-1.0,-1.0,2024-05-27 00:15:48,False,False,未工作,0,2024-05-27
10694,error,error,error,error,-1.0,-1.0,2024-05-27 00:16:48,False,False,未工作,0,2024-05-27
10695,error,error,error,error,-1.0,-1.0,2024-05-27 00:17:49,False,False,未工作,0,2024-05-27
10696,error,error,error,error,-1.0,-1.0,2024-05-27 00:18:48,False,False,未工作,0,2024-05-27
10697,error,error,error,error,-1.0,-1.0,2024-05-27 00:19:48,False,False,未工作,0,2024-05-27
10698,error,error,error,error,-1.0,-1.0,2024-05-27 00:20:48,False,False,未工作,0,2024-05-27
10699,error,error,error,error,-1.0,-1.0,2024-05-27 00:21:48,False,False,未工作,0,2024-05-27
10700,error,error,error,error,-1.0,-1.0,2024-05-27 00:22:48,False,False,未工作,0,2024-05-27
10701,error,error,error,error,-1.0,-1.0,2024-05-27 00:23:48,False,False,未工作,0,2024-05-27
10702,error,error,error,error,-1.0,-1.0,2024-05-27 00:24:49,False,False,未工作,0,2024-05-27
10703,error,error,error,error,-1.0,-1.0,2024-05-27 00:25:49,False,False,未工作,0,2024-05-27
10704,error,error,error,error,-1.0,-1.0,2024-05-27 00:26:49,False,False,未工作,0,2024-05-27
10705,error,error,error,error,-1.0,-1.0,2024-05-27 00:27:48,False,False,未工作,0,2024-05-27
10706,error,error,error,error,-1.0,-1.0,2024-05-27 00:28:49,False,False,未工作,0,2024-05-27
10707,error,error,error,error,-1.0,-1.0,2024-05-27 00:29:48,False,False,未工作,0,2024-05-27
10708,error,error,error,error,-1.0,-1.0,2024-05-27 00:30:48,False,False,未工作,0,2024-05-27
10709,error,error,error,error,-1.0,-1.0,2024-05-27 00:31:48,False,False,未工作,0,2024-05-27
10710,error,error,error,error,-1.0,-1.0,2024-05-27 00:32:49,False,False,未工作,0,2024-05-27
10711,error,error,error,error,-1.0,-1.0,2024-05-27 00:33:48,False,False,未工作,0,2024-05-27
10712,error,error,error,error,-1.0,-1.0,2024-05-27 00:34:48,False,False,未工作,0,2024-05-27
10713,error,error,error,error,-1.0,-1.0,2024-05-27 00:35:48,False,False,未工作,0,2024-05-27
10714,error,error,error,error,-1.0,-1.0,2024-05-27 00:36:48,False,False,未工作,0,2024-05-27
10715,error,error,error,error,-1.0,-1.0,2024-05-27 00:37:48,False,False,未工作,0,2024-05-27
10716,error,error,error,error,-1.0,-1.0,2024-05-27 00:38:48,False,False,未工作,0,2024-05-27
10717,error,error,error,error,-1.0,-1.0,2024-05-27 00:39:48,False,False,未工作,0,2024-05-27
10718,error,error,error,error,-1.0,-1.0,2024-05-27 00:40:48,False,False,未工作,0,2024-05-27
10719,error,error,error,error,-1.0,-1.0,2024-05-27 00:41:48,False,False,未工作,0,2024-05-27
10720,error,error,error,error,-1.0,-1.0,2024-05-27 00:42:48,False,False,未工作,0,2024-05-27
10721,error,error,error,error,-1.0,-1.0,2024-05-27 00:43:48,False,False,未工作,0,2024-05-27
10722,error,error,error,error,-1.0,-1.0,2024-05-27 00:44:48,False,False,未工作,0,2024-05-27
10723,error,error,error,error,-1.0,-1.0,2024-05-27 00:45:49,False,False,未工作,0,2024-05-27
10724,error,error,error,error,-1.0,-1.0,2024-05-27 00:46:48,False,False,未工作,0,2024-05-27
10725,error,error,error,error,-1.0,-1.0,2024-05-27 00:47:48,False,False,未工作,0,2024-05-27
10726,error,error,error,error,-1.0,-1.0,2024-05-27 00:48:48,False,False,未工作,0,2024-05-27
10727,error,error,error,error,-1.0,-1.0,2024-05-27 00:49:48,False,False,未工作,0,2024-05-27
10728,error,error,error,error,-1.0,-1.0,2024-05-27 00:50:48,False,False,未工作,0,2024-05-27
10729,error,error,error,error,-1.0,-1.0,2024-05-27 00:51:48,False,False,未工作,0,2024-05-27
10730,error,error,error,error,-1.0,-1.0,2024-05-27 00:52:49,False,False,未工作,0,2024-05-27
10731,error,error,error,error,-1.0,-1.0,2024-05-27 00:53:48,False,False,未工作,0,2024-05-27
10732,error,error,error,error,-1.0,-1.0,2024-05-27 00:54:48,False,False,未工作,0,2024-05-27
10733,error,error,error,error,-1.0,-1.0,2024-05-27 00:55:48,False,False,未工作,0,2024-05-27
10734,error,error,error,error,-1.0,-1.0,2024-05-27 00:56:48,False,False,未工作,0,2024-05-27
10735,error,error,error,error,-1.0,-1.0,2024-05-27 00:57:48,False,False,未工作,0,2024-05-27
10736,error,error,error,error,-1.0,-1.0,2024-05-27 00:58:48,False,False,未工作,0,2024-05-27
10737,error,error,error,error,-1.0,-1.0,2024-05-27 01:00:48,False,False,未工作,0,2024-05-27
10738,error,error,error,error,-1.0,-1.0,2024-05-27 01:01:48,False,False,未工作,0,2024-05-27
10739,error,error,error,error,-1.0,-1.0,2024-05-27 01:02:48,False,False,未工作,0,2024-05-27
10740,error,error,error,error,-1.0,-1.0,2024-05-27 01:03:48,False,False,未工作,0,2024-05-27
10741,error,error,error,error,-1.0,-1.0,2024-05-27 01:04:48,False,False,未工作,0,2024-05-27
10742,error,error,error,error,-1.0,-1.0,2024-05-27 01:05:48,False,False,未工作,0,2024-05-27
10743,error,error,error,error,-1.0,-1.0,2024-05-27 01:06:48,False,False,未工作,0,2024-05-27
10744,error,error,error,error,-1.0,-1.0,2024-05-27 01:07:48,False,False,未工作,0,2024-05-27
10745,error,error,error,error,-1.0,-1.0,2024-05-27 01:08:48,False,False,未工作,0,2024-05-27
10746,error,error,error,error,-1.0,-1.0,2024-05-27 01:09:48,False,False,未工作,0,2024-05-27
10747,error,error,error,error,-1.0,-1.0,2024-05-27 01:10:48,False,False,未工作,0,2024-05-27
10748,error,error,error,error,-1.0,-1.0,2024-05-27 01:11:48,False,False,未工作,0,2024-05-27
10749,error,error,error,error,-1.0,-1.0,2024-05-27 01:12:48,False,False,未工作,0,2024-05-27
10750,error,error,error,error,-1.0,-1.0,2024-05-27 01:13:48,False,False,未工作,0,2024-05-27
10751,error,error,error,error,-1.0,-1.0,2024-05-27 01:14:48,False,False,未工作,0,2024-05-27
10752,error,error,error,error,-1.0,-1.0,2024-05-27 01:15:48,False,False,未工作,0,2024-05-27
10753,error,error,error,error,-1.0,-1.0,2024-05-27 01:16:48,False,False,未工作,0,2024-05-27
10754,error,error,error,error,-1.0,-1.0,2024-05-27 01:17:48,False,False,未工作,0,2024-05-27
10755,error,error,error,error,-1.0,-1.0,2024-05-27 01:18:48,False,False,未工作,0,2024-05-27
10756,error,error,error,error,-1.0,-1.0,2024-05-27 01:19:49,False,False,未工作,0,2024-05-27
10757,error,error,error,error,-1.0,-1.0,2024-05-27 01:20:48,False,False,未工作,0,2024-05-27
10758,error,error,error,error,-1.0,-1.0,2024-05-27 01:21:49,False,False,未工作,0,2024-05-27
10759,error,error,error,error,-1.0,-1.0,2024-05-27 01:22:48,False,False,未工作,0,2024-05-27
10760,error,error,error,error,-1.0,-1.0,2024-05-27 01:23:48,False,False,未工作,0,2024-05-27
10761,error,error,error,error,-1.0,-1.0,2024-05-27 01:24:48,False,False,未工作,0,2024-05-27
10762,error,error,error,error,-1.0,-1.0,2024-05-27 01:25:48,False,False,未工作,0,2024-05-27
10763,error,error,error,error,-1.0,-1.0,2024-05-27 01:26:48,False,False,未工作,0,2024-05-27
10764,error,error,error,error,-1.0,-1.0,2024-05-27 01:27:49,False,False,未工作,0,2024-05-27
10765,error,error,error,error,-1.0,-1.0,2024-05-27 01:28:49,False,False,未工作,0,2024-05-27
10766,error,error,error,error,-1.0,-1.0,2024-05-27 01:29:48,False,False,未工作,0,2024-05-27
10767,error,error,error,error,-1.0,-1.0,2024-05-27 01:30:48,False,False,未工作,0,2024-05-27
10768,error,error,error,error,-1.0,-1.0,2024-05-27 01:31:48,False,False,未工作,0,2024-05-27
10769,error,error,error,error,-1.0,-1.0,2024-05-27 01:32:48,False,False,未工作,0,2024-05-27
10770,error,error,error,error,-1.0,-1.0,2024-05-27 01:33:48,False,False,未工作,0,2024-05-27
10771,error,error,error,error,-1.0,-1.0,2024-05-27 01:34:48,False,False,未工作,0,2024-05-27
10772,error,error,error,error,-1.0,-1.0,2024-05-27 01:35:48,False,False,未工作,0,2024-05-27
10773,error,error,error,error,-1.0,-1.0,2024-05-27 01:36:48,False,False,未工作,0,2024-05-27
10774,error,error,error,error,-1.0,-1.0,2024-05-27 01:37:48,False,False,未工作,0,2024-05-27
10775,error,error,error,error,-1.0,-1.0,2024-05-27 01:38:48,False,False,未工作,0,2024-05-27
10776,error,error,error,error,-1.0,-1.0,2024-05-27 01:39:48,False,False,未工作,0,2024-05-27
10777,error,error,error,error,-1.0,-1.0,2024-05-27 01:40:48,False,False,未工作,0,2024-05-27
10778,error,error,error,error,-1.0,-1.0,2024-05-27 01:41:48,False,False,未工作,0,2024-05-27
10779,error,error,error,error,-1.0,-1.0,2024-05-27 01:42:48,False,False,未工作,0,2024-05-27
10780,error,error,error,error,-1.0,-1.0,2024-05-27 01:43:48,False,False,未工作,0,2024-05-27
10781,error,error,error,error,-1.0,-1.0,2024-05-27 01:44:48,False,False,未工作,0,2024-05-27
10782,error,error,error,error,-1.0,-1.0,2024-05-27 01:45:48,False,False,未工作,0,2024-05-27
10783,error,error,error,error,-1.0,-1.0,2024-05-27 01:46:48,False,False,未工作,0,2024-05-27
10784,error,error,error,error,-1.0,-1.0,2024-05-27 01:47:49,False,False,未工作,0,2024-05-27
10785,error,error,error,error,-1.0,-1.0,2024-05-27 01:48:49,False,False,未工作,0,2024-05-27
10786,error,error,error,error,-1.0,-1.0,2024-05-27 01:49:48,False,False,未工作,0,2024-05-27
10787,error,error,error,error,-1.0,-1.0,2024-05-27 01:50:49,False,False,未工作,0,2024-05-27
10788,error,error,error,error,-1.0,-1.0,2024-05-27 01:51:48,False,False,未工作,0,2024-05-27
10789,error,error,error,error,-1.0,-1.0,2024-05-27 01:52:48,False,False,未工作,0,2024-05-27
10790,error,error,error,error,-1.0,-1.0,2024-05-27 01:53:48,False,False,未工作,0,2024-05-27
10791,error,error,error,error,-1.0,-1.0,2024-05-27 01:54:49,False,False,未工作,0,2024-05-27
10792,error,error,error,error,-1.0,-1.0,2024-05-27 01:55:48,False,False,未工作,0,2024-05-27
10793,error,error,error,error,-1.0,-1.0,2024-05-27 01:56:48,False,False,未工作,0,2024-05-27
10794,error,error,error,error,-1.0,-1.0,2024-05-27 01:57:48,False,False,未工作,0,2024-05-27
10795,error,error,error,error,-1.0,-1.0,2024-05-27 01:58:49,False,False,未工作,0,2024-05-27
10796,error,error,error,error,-1.0,-1.0,2024-05-27 02:00:48,False,False,未工作,0,2024-05-27
10797,error,error,error,error,-1.0,-1.0,2024-05-27 02:01:48,False,False,未工作,0,2024-05-27
10798,error,error,error,error,-1.0,-1.0,2024-05-27 02:02:48,False,False,未工作,0,2024-05-27
10799,error,error,error,error,-1.0,-1.0,2024-05-27 02:03:48,False,False,未工作,0,2024-05-27
10800,error,error,error,error,-1.0,-1.0,2024-05-27 02:04:48,False,False,未工作,0,2024-05-27
10801,error,error,error,error,-1.0,-1.0,2024-05-27 02:05:48,False,False,未工作,0,2024-05-27
10802,error,error,error,error,-1.0,-1.0,2024-05-27 02:06:49,False,False,未工作,0,2024-05-27
10803,error,error,error,error,-1.0,-1.0,2024-05-27 02:07:48,False,False,未工作,0,2024-05-27
10804,error,error,error,error,-1.0,-1.0,2024-05-27 02:08:48,False,False,未工作,0,2024-05-27
10805,error,error,error,error,-1.0,-1.0,2024-05-27 02:09:48,False,False,未工作,0,2024-05-27
10806,error,error,error,error,-1.0,-1.0,2024-05-27 02:10:48,False,False,未工作,0,2024-05-27
10807,error,error,error,error,-1.0,-1.0,2024-05-27 02:11:48,False,False,未工作,0,2024-05-27
10808,error,error,error,error,-1.0,-1.0,2024-05-27 02:12:48,False,False,未工作,0,2024-05-27
10809,error,error,error,error,-1.0,-1.0,2024-05-27 02:13:48,False,False,未工作,0,2024-05-27
10810,error,error,error,error,-1.0,-1.0,2024-05-27 02:14:48,False,False,未工作,0,2024-05-27
10811,error,error,error,error,-1.0,-1.0,2024-05-27 02:15:48,False,False,未工作,0,2024-05-27
10812,error,error,error,error,-1.0,-1.0,2024-05-27 02:16:48,False,False,未工作,0,2024-05-27
10813,error,error,error,error,-1.0,-1.0,2024-05-27 02:17:49,False,False,未工作,0,2024-05-27
10814,error,error,error,error,-1.0,-1.0,2024-05-27 02:18:49,False,False,未工作,0,2024-05-27
10815,error,error,error,error,-1.0,-1.0,2024-05-27 02:19:49,False,False,未工作,0,2024-05-27
10816,error,error,error,error,-1.0,-1.0,2024-05-27 02:20:48,False,False,未工作,0,2024-05-27
10817,error,error,error,error,-1.0,-1.0,2024-05-27 02:21:48,False,False,未工作,0,2024-05-27
10818,error,error,error,error,-1.0,-1.0,2024-05-27 02:22:48,False,False,未工作,0,2024-05-27
10819,error,error,error,error,-1.0,-1.0,2024-05-27 02:23:48,False,False,未工作,0,2024-05-27
10820,error,error,error,error,-1.0,-1.0,2024-05-27 02:24:48,False,False,未工作,0,2024-05-27
10821,error,error,error,error,-1.0,-1.0,2024-05-27 02:25:48,False,False,未工作,0,2024-05-27
10822,error,error,error,error,-1.0,-1.0,2024-05-27 02:26:48,False,False,未工作,0,2024-05-27
10823,error,error,error,error,-1.0,-1.0,2024-05-27 02:27:48,False,False,未工作,0,2024-05-27
10824,error,error,error,error,-1.0,-1.0,2024-05-27 02:28:48,False,False,未工作,0,2024-05-27
10825,error,error,error,error,-1.0,-1.0,2024-05-27 02:29:48,False,False,未工作,0,2024-05-27
10826,error,error,error,error,-1.0,-1.0,2024-05-27 02:30:48,False,False,未工作,0,2024-05-27
10827,error,error,error,error,-1.0,-1.0,2024-05-27 02:31:48,False,False,未工作,0,2024-05-27
10828,error,error,error,error,-1.0,-1.0,2024-05-27 02:32:48,False,False,未工作,0,2024-05-27
10829,error,error,error,error,-1.0,-1.0,2024-05-27 02:33:48,False,False,未工作,0,2024-05-27
10830,error,error,error,error,-1.0,-1.0,2024-05-27 02:34:48,False,False,未工作,0,2024-05-27
10831,error,error,error,error,-1.0,-1.0,2024-05-27 02:35:48,False,False,未工作,0,2024-05-27
10832,error,error,error,error,-1.0,-1.0,2024-05-27 02:36:48,False,False,未工作,0,2024-05-27
10833,error,error,error,error,-1.0,-1.0,2024-05-27 02:37:49,False,False,未工作,0,2024-05-27
10834,error,error,error,error,-1.0,-1.0,2024-05-27 02:38:48,False,False,未工作,0,2024-05-27
10835,error,error,error,error,-1.0,-1.0,2024-05-27 02:39:48,False,False,未工作,0,2024-05-27
10836,error,error,error,error,-1.0,-1.0,2024-05-27 02:40:48,False,False,未工作,0,2024-05-27
10837,error,error,error,error,-1.0,-1.0,2024-05-27 02:41:48,False,False,未工作,0,2024-05-27
10838,error,error,error,error,-1.0,-1.0,2024-05-27 02:42:48,False,False,未工作,0,2024-05-27
10839,error,error,error,error,-1.0,-1.0,2024-05-27 02:43:48,False,False,未工作,0,2024-05-27
10840,error,error,error,error,-1.0,-1.0,2024-05-27 02:44:48,False,False,未工作,0,2024-05-27
10841,error,error,error,error,-1.0,-1.0,2024-05-27 02:45:48,False,False,未工作,0,2024-05-27
10842,error,error,error,error,-1.0,-1.0,2024-05-27 02:46:49,False,False,未工作,0,2024-05-27
10843,error,error,error,error,-1.0,-1.0,2024-05-27 02:47:48,False,False,未工作,0,2024-05-27
10844,error,error,error,error,-1.0,-1.0,2024-05-27 02:48:48,False,False,未工作,0,2024-05-27
10845,error,error,error,error,-1.0,-1.0,2024-05-27 02:49:48,False,False,未工作,0,2024-05-27
10846,error,error,error,error,-1.0,-1.0,2024-05-27 02:50:48,False,False,未工作,0,2024-05-27
10847,error,error,error,error,-1.0,-1.0,2024-05-27 02:51:48,False,False,未工作,0,2024-05-27
10848,error,error,error,error,-1.0,-1.0,2024-05-27 02:52:48,False,False,未工作,0,2024-05-27
10849,error,error,error,error,-1.0,-1.0,2024-05-27 02:53:48,False,False,未工作,0,2024-05-27
10850,error,error,error,error,-1.0,-1.0,2024-05-27 02:54:48,False,False,未工作,0,2024-05-27
10851,error,error,error,error,-1.0,-1.0,2024-05-27 02:55:49,False,False,未工作,0,2024-05-27
10852,error,error,error,error,-1.0,-1.0,2024-05-27 02:56:48,False,False,未工作,0,2024-05-27
10853,error,error,error,error,-1.0,-1.0,2024-05-27 02:57:48,False,False,未工作,0,2024-05-27
10854,error,error,error,error,-1.0,-1.0,2024-05-27 02:58:48,False,False,未工作,0,2024-05-27
10855,error,error,error,error,-1.0,-1.0,2024-05-27 03:00:49,False,False,未工作,0,2024-05-27
10856,error,error,error,error,-1.0,-1.0,2024-05-27 03:01:49,False,False,未工作,0,2024-05-27
10857,error,error,error,error,-1.0,-1.0,2024-05-27 03:02:48,False,False,未工作,0,2024-05-27
10858,error,error,error,error,-1.0,-1.0,2024-05-27 03:03:49,False,False,未工作,0,2024-05-27
10859,error,error,error,error,-1.0,-1.0,2024-05-27 03:04:48,False,False,未工作,0,2024-05-27
10860,error,error,error,error,-1.0,-1.0,2024-05-27 03:05:48,False,False,未工作,0,2024-05-27
10861,error,error,error,error,-1.0,-1.0,2024-05-27 03:06:48,False,False,未工作,0,2024-05-27
10862,error,error,error,error,-1.0,-1.0,2024-05-27 03:07:49,False,False,未工作,0,2024-05-27
10863,error,error,error,error,-1.0,-1.0,2024-05-27 03:08:48,False,False,未工作,0,2024-05-27
10864,error,error,error,error,-1.0,-1.0,2024-05-27 03:09:48,False,False,未工作,0,2024-05-27
10865,error,error,error,error,-1.0,-1.0,2024-05-27 03:10:48,False,False,未工作,0,2024-05-27
10866,error,error,error,error,-1.0,-1.0,2024-05-27 03:11:48,False,False,未工作,0,2024-05-27
10867,error,error,error,error,-1.0,-1.0,2024-05-27 03:12:48,False,False,未工作,0,2024-05-27
10868,error,error,error,error,-1.0,-1.0,2024-05-27 03:13:48,False,False,未工作,0,2024-05-27
10869,error,error,error,error,-1.0,-1.0,2024-05-27 03:14:48,False,False,未工作,0,2024-05-27
10870,error,error,error,error,-1.0,-1.0,2024-05-27 03:15:48,False,False,未工作,0,2024-05-27
10871,error,error,error,error,-1.0,-1.0,2024-05-27 03:16:48,False,False,未工作,0,2024-05-27
10872,error,error,error,error,-1.0,-1.0,2024-05-27 03:17:48,False,False,未工作,0,2024-05-27
10873,error,error,error,error,-1.0,-1.0,2024-05-27 03:18:48,False,False,未工作,0,2024-05-27
10874,error,error,error,error,-1.0,-1.0,2024-05-27 03:19:49,False,False,未工作,0,2024-05-27
10875,error,error,error,error,-1.0,-1.0,2024-05-27 03:20:49,False,False,未工作,0,2024-05-27
10876,error,error,error,error,-1.0,-1.0,2024-05-27 03:21:48,False,False,未工作,0,2024-05-27
10877,error,error,error,error,-1.0,-1.0,2024-05-27 03:22:48,False,False,未工作,0,2024-05-27
10878,error,error,error,error,-1.0,-1.0,2024-05-27 03:23:48,False,False,未工作,0,2024-05-27
10879,error,error,error,error,-1.0,-1.0,2024-05-27 03:24:48,False,False,未工作,0,2024-05-27
10880,error,error,error,error,-1.0,-1.0,2024-05-27 03:25:48,False,False,未工作,0,2024-05-27
10881,error,error,error,error,-1.0,-1.0,2024-05-27 03:26:48,False,False,未工作,0,2024-05-27
10882,error,error,error,error,-1.0,-1.0,2024-05-27 03:27:48,False,False,未工作,0,2024-05-27
10883,error,error,error,error,-1.0,-1.0,2024-05-27 03:28:48,False,False,未工作,0,2024-05-27
10884,error,error,error,error,-1.0,-1.0,2024-05-27 03:29:48,False,False,未工作,0,2024-05-27
10885,error,error,error,error,-1.0,-1.0,2024-05-27 03:30:48,False,False,未工作,0,2024-05-27
10886,error,error,error,error,-1.0,-1.0,2024-05-27 03:31:48,False,False,未工作,0,2024-05-27
10887,error,error,error,error,-1.0,-1.0,2024-05-27 03:32:48,False,False,未工作,0,2024-05-27
10888,error,error,error,error,-1.0,-1.0,2024-05-27 03:33:48,False,False,未工作,0,2024-05-27
10889,error,error,error,error,-1.0,-1.0,2024-05-27 03:34:48,False,False,未工作,0,2024-05-27
10890,error,error,error,error,-1.0,-1.0,2024-05-27 03:35:48,False,False,未工作,0,2024-05-27
10891,error,error,error,error,-1.0,-1.0,2024-05-27 03:36:48,False,False,未工作,0,2024-05-27
10892,error,error,error,error,-1.0,-1.0,2024-05-27 03:37:48,False,False,未工作,0,2024-05-27
10893,error,error,error,error,-1.0,-1.0,2024-05-27 03:38:48,False,False,未工作,0,2024-05-27
10894,error,error,error,error,-1.0,-1.0,2024-05-27 03:39:48,False,False,未工作,0,2024-05-27
10895,error,error,error,error,-1.0,-1.0,2024-05-27 03:40:48,False,False,未工作,0,2024-05-27
10896,error,error,error,error,-1.0,-1.0,2024-05-27 03:41:48,False,False,未工作,0,2024-05-27
10897,error,error,error,error,-1.0,-1.0,2024-05-27 03:42:48,False,False,未工作,0,2024-05-27
10898,error,error,error,error,-1.0,-1.0,2024-05-27 03:43:48,False,False,未工作,0,2024-05-27
10899,error,error,error,error,-1.0,-1.0,2024-05-27 03:44:48,False,False,未工作,0,2024-05-27
10900,error,error,error,error,-1.0,-1.0,2024-05-27 03:45:48,False,False,未工作,0,2024-05-27
