Unnamed: 0,csvTime,P4_23,P4_24,P4_25,P4_26
36038,2024-09-12 20:41:41,-900.0,-904.0,0.0,0.0
36039,2024-09-12 20:42:41,-900.0,-905.0,0.0,0.0
36040,2024-09-12 20:43:40,-901.0,-904.0,0.0,0.0
36041,2024-09-12 20:44:40,-900.0,-904.0,0.0,0.0
36042,2024-09-12 20:45:41,-900.0,-904.0,0.0,0.0
36043,2024-09-12 20:46:41,-900.0,-904.0,0.0,0.0
36044,2024-09-12 20:47:41,-900.0,-904.0,0.0,0.0
36045,2024-09-12 20:48:41,-901.0,-904.0,0.0,0.0
36046,2024-09-12 20:49:41,-901.0,-904.0,0.0,0.0
36047,2024-09-12 20:50:41,-901.0,-904.0,0.0,0.0
36048,2024-09-12 20:51:41,-901.0,-905.0,0.0,0.0
36049,2024-09-12 20:52:40,-900.0,-904.0,0.0,0.0
36050,2024-09-12 20:53:41,-900.0,-904.0,0.0,0.0
36051,2024-09-12 20:54:41,-900.0,-904.0,0.0,0.0
36052,2024-09-12 20:55:41,-900.0,-904.0,0.0,0.0
36053,2024-09-12 20:56:41,-901.0,-904.0,0.0,0.0
36054,2024-09-12 20:57:41,-900.0,-904.0,0.0,0.0
36055,2024-09-12 20:58:41,-900.0,-904.0,0.0,0.0
36056,2024-09-12 20:59:40,-901.0,-904.0,0.0,0.0
36057,2024-09-12 21:00:41,-900.0,-904.0,0.0,0.0
36058,2024-09-12 21:01:41,-900.0,-904.0,0.0,0.0
36059,2024-09-12 21:02:41,-900.0,-904.0,0.0,0.0
36060,2024-09-12 21:03:41,-900.0,-904.0,0.0,0.0
36061,2024-09-12 21:04:41,-900.0,-904.0,0.0,0.0
36062,2024-09-12 21:05:41,-900.0,-905.0,0.0,0.0
36063,2024-09-12 21:06:41,-900.0,-904.0,0.0,0.0
36064,2024-09-12 21:07:41,-900.0,-904.0,0.0,0.0
36065,2024-09-12 21:08:40,-901.0,-904.0,0.0,0.0
36066,2024-09-12 21:09:41,-900.0,-904.0,0.0,0.0
36067,2024-09-12 21:10:41,-900.0,-904.0,0.0,0.0
36068,2024-09-12 21:11:40,-901.0,-904.0,0.0,0.0
36069,2024-09-12 21:12:41,-900.0,-904.0,0.0,0.0
36070,2024-09-12 21:13:41,-900.0,-904.0,0.0,0.0
36071,2024-09-12 21:14:41,-901.0,-904.0,0.0,0.0
36072,2024-09-12 21:15:41,-900.0,-904.0,0.0,0.0
36073,2024-09-12 21:16:41,-900.0,-904.0,0.0,0.0
36074,2024-09-12 21:17:41,-900.0,-904.0,0.0,0.0
36075,2024-09-12 21:18:40,-900.0,-904.0,0.0,0.0
36076,2024-09-12 21:19:41,-901.0,-904.0,0.0,0.0
36077,2024-09-12 21:20:41,-900.0,-904.0,0.0,0.0
36078,2024-09-12 21:21:41,-900.0,-904.0,0.0,0.0
36079,2024-09-12 21:22:41,-901.0,-905.0,0.0,0.0
36080,2024-09-12 21:23:41,-900.0,-904.0,0.0,0.0
36081,2024-09-12 21:24:40,-901.0,-904.0,0.0,0.0
36082,2024-09-12 21:25:41,-900.0,-904.0,0.0,0.0
36083,2024-09-12 21:26:41,-900.0,-904.0,0.0,0.0
36084,2024-09-12 21:27:41,-900.0,-905.0,0.0,0.0
36085,2024-09-12 21:28:41,-901.0,-904.0,0.0,0.0
36086,2024-09-12 21:29:41,-900.0,-904.0,0.0,0.0
36087,2024-09-12 21:30:41,-900.0,-904.0,0.0,0.0
36088,2024-09-12 21:31:41,-900.0,-904.0,0.0,0.0
36089,2024-09-12 21:32:41,-901.0,-904.0,0.0,0.0
36090,2024-09-12 21:33:41,-900.0,-904.0,0.0,0.0
36091,2024-09-12 21:34:41,-900.0,-904.0,0.0,0.0
36092,2024-09-12 21:35:41,-900.0,-904.0,0.0,0.0
36093,2024-09-12 21:36:41,-900.0,-904.0,0.0,0.0
36094,2024-09-12 21:37:41,-901.0,-905.0,0.0,0.0
36095,2024-09-12 21:38:40,-901.0,-904.0,0.0,0.0
36096,2024-09-12 21:39:41,-900.0,-904.0,0.0,0.0
36097,2024-09-12 21:40:41,-900.0,-904.0,0.0,0.0
36098,2024-09-12 21:41:40,-901.0,-904.0,0.0,0.0
36099,2024-09-12 21:42:41,-900.0,-904.0,0.0,0.0
36100,2024-09-12 21:43:41,-901.0,-904.0,0.0,0.0
36101,2024-09-12 21:44:41,-900.0,-904.0,0.0,0.0
36102,2024-09-12 21:45:40,-900.0,-904.0,0.0,0.0
36103,2024-09-12 21:46:40,-900.0,-904.0,0.0,0.0
36104,2024-09-12 21:47:41,-900.0,-904.0,0.0,0.0
36105,2024-09-12 21:48:41,-900.0,-904.0,0.0,0.0
36106,2024-09-12 21:49:41,-900.0,-905.0,0.0,0.0
36107,2024-09-12 21:50:41,-900.0,-904.0,0.0,0.0
36108,2024-09-12 21:51:41,-900.0,-904.0,0.0,0.0
36109,2024-09-12 21:52:40,-900.0,-904.0,0.0,0.0
36110,2024-09-12 21:53:41,-900.0,-904.0,0.0,0.0
36111,2024-09-12 21:54:41,-900.0,-904.0,0.0,0.0
36112,2024-09-12 21:55:41,-901.0,-904.0,0.0,0.0
36113,2024-09-12 21:56:41,-901.0,-904.0,0.0,0.0
36114,2024-09-12 21:57:41,-900.0,-905.0,0.0,0.0
36115,2024-09-12 21:58:41,-901.0,-904.0,0.0,0.0
36116,2024-09-12 21:59:40,-900.0,-904.0,0.0,0.0
36117,2024-09-12 22:00:41,-900.0,-904.0,0.0,0.0
36118,2024-09-12 22:01:41,-900.0,-904.0,0.0,0.0
36119,2024-09-12 22:02:41,-900.0,-904.0,0.0,0.0
36120,2024-09-12 22:03:40,-900.0,-904.0,0.0,0.0
36121,2024-09-12 22:04:41,-901.0,-904.0,0.0,0.0
36122,2024-09-12 22:05:41,-900.0,-904.0,0.0,0.0
36123,2024-09-12 22:06:40,-900.0,-904.0,0.0,0.0
36124,2024-09-12 22:07:41,-901.0,-904.0,0.0,0.0
36125,2024-09-12 22:08:41,-900.0,-904.0,0.0,0.0
36126,2024-09-12 22:09:41,-901.0,-904.0,0.0,0.0
36127,2024-09-12 22:10:41,-900.0,-904.0,0.0,0.0
36128,2024-09-12 22:11:41,-901.0,-904.0,0.0,0.0
36129,2024-09-12 22:12:41,-900.0,-904.0,0.0,0.0
36130,2024-09-12 22:13:41,-900.0,-904.0,0.0,0.0
36131,2024-09-12 22:14:41,-900.0,-904.0,0.0,0.0
36132,2024-09-12 22:15:41,-901.0,-904.0,0.0,0.0
36133,2024-09-12 22:16:41,-900.0,-904.0,0.0,0.0
36134,2024-09-12 22:17:41,-900.0,-904.0,0.0,0.0
36135,2024-09-12 22:18:41,-901.0,-904.0,0.0,0.0
36136,2024-09-12 22:19:41,-900.0,-904.0,0.0,0.0
36137,2024-09-12 22:20:40,-900.0,-904.0,0.0,0.0
36138,2024-09-12 22:21:41,-901.0,-904.0,0.0,0.0
36139,2024-09-12 22:22:41,-900.0,-904.0,0.0,0.0
36140,2024-09-12 22:23:41,-901.0,-904.0,0.0,0.0
36141,2024-09-12 22:24:40,-901.0,-904.0,0.0,0.0
36142,2024-09-12 22:25:41,-900.0,-904.0,0.0,0.0
36143,2024-09-12 22:26:41,-900.0,-904.0,0.0,0.0
36144,2024-09-12 22:27:41,-901.0,-904.0,0.0,0.0
36145,2024-09-12 22:28:41,-900.0,-904.0,0.0,0.0
36146,2024-09-12 22:29:40,-900.0,-904.0,0.0,0.0
36147,2024-09-12 22:30:40,-900.0,-904.0,0.0,0.0
36148,2024-09-12 22:31:41,-900.0,-904.0,0.0,0.0
36149,2024-09-12 22:32:41,-900.0,-904.0,0.0,0.0
36150,2024-09-12 22:33:41,-901.0,-904.0,0.0,0.0
36151,2024-09-12 22:34:41,-900.0,-904.0,0.0,0.0
36152,2024-09-12 22:35:41,-900.0,-904.0,0.0,0.0
36153,2024-09-12 22:36:41,-900.0,-904.0,0.0,0.0
36154,2024-09-12 22:37:41,-901.0,-904.0,0.0,0.0
36155,2024-09-12 22:38:41,-900.0,-904.0,0.0,0.0
36156,2024-09-12 22:39:41,-900.0,-904.0,0.0,0.0
36157,2024-09-12 22:40:41,-900.0,-904.0,0.0,0.0
36158,2024-09-12 22:41:41,-900.0,-904.0,0.0,0.0
36159,2024-09-12 22:42:40,-901.0,-904.0,0.0,0.0
36160,2024-09-12 22:43:41,-901.0,-904.0,0.0,0.0
36161,2024-09-12 22:44:41,-900.0,-905.0,0.0,0.0
36162,2024-09-12 22:45:41,-901.0,-904.0,0.0,0.0
36163,2024-09-12 22:46:41,-900.0,-904.0,0.0,0.0
36164,2024-09-12 22:47:41,-900.0,-904.0,0.0,0.0
36165,2024-09-12 22:48:41,-900.0,-904.0,0.0,0.0
36166,2024-09-12 22:49:40,-900.0,-904.0,0.0,0.0
36167,2024-09-12 22:50:41,-900.0,-904.0,0.0,0.0
36168,2024-09-12 22:51:41,-900.0,-904.0,0.0,0.0
36169,2024-09-12 22:52:41,-900.0,-904.0,0.0,0.0
36170,2024-09-12 22:53:41,-900.0,-904.0,0.0,0.0
36171,2024-09-12 22:54:41,-900.0,-904.0,0.0,0.0
36172,2024-09-12 22:55:41,-901.0,-904.0,0.0,0.0
36173,2024-09-12 22:56:41,-900.0,-905.0,0.0,0.0
36174,2024-09-12 22:57:41,-900.0,-904.0,0.0,0.0
36175,2024-09-12 22:58:41,-901.0,-904.0,0.0,0.0
36176,2024-09-12 22:59:41,-900.0,-904.0,0.0,0.0
36177,2024-09-13 00:00:41,-901.0,-904.0,0.0,0.0
36178,2024-09-13 00:01:41,-900.0,-904.0,0.0,0.0
36179,2024-09-13 00:02:41,-900.0,-905.0,0.0,0.0
36180,2024-09-13 00:03:41,-901.0,-904.0,0.0,0.0
36181,2024-09-13 00:04:41,-901.0,-904.0,0.0,0.0
36182,2024-09-13 00:05:40,-900.0,-905.0,0.0,0.0
36183,2024-09-13 00:06:40,-901.0,-904.0,0.0,0.0
36184,2024-09-13 00:07:41,-900.0,-904.0,0.0,0.0
36185,2024-09-13 00:08:40,-900.0,-904.0,0.0,0.0
36186,2024-09-13 00:09:40,-900.0,-905.0,0.0,0.0
36187,2024-09-13 00:10:41,-900.0,-904.0,0.0,0.0
36188,2024-09-13 00:11:41,-900.0,-905.0,0.0,0.0
36189,2024-09-13 00:12:40,-900.0,-904.0,0.0,0.0
36190,2024-09-13 00:13:40,-900.0,-904.0,0.0,0.0
36191,2024-09-13 00:14:40,-901.0,-904.0,0.0,0.0
36192,2024-09-13 00:15:41,-901.0,-904.0,0.0,0.0
36193,2024-09-13 00:16:41,-900.0,-904.0,0.0,0.0
36194,2024-09-13 00:17:40,-900.0,-904.0,0.0,0.0
36195,2024-09-13 00:18:40,-901.0,-904.0,0.0,0.0
36196,2024-09-13 00:19:41,-900.0,-904.0,0.0,0.0
36197,2024-09-13 00:20:41,-901.0,-904.0,0.0,0.0
36198,2024-09-13 00:21:41,-901.0,-904.0,0.0,0.0
36199,2024-09-13 00:22:40,-900.0,-904.0,0.0,0.0
36200,2024-09-13 00:23:41,-900.0,-904.0,0.0,0.0
36201,2024-09-13 00:24:41,-900.0,-904.0,0.0,0.0
36202,2024-09-13 00:25:41,-901.0,-904.0,0.0,0.0
36203,2024-09-13 00:26:41,-900.0,-904.0,0.0,0.0
36204,2024-09-13 00:27:41,-900.0,-904.0,0.0,0.0
36205,2024-09-13 00:28:41,-900.0,-904.0,0.0,0.0
36206,2024-09-13 00:29:41,-901.0,-904.0,0.0,0.0
36207,2024-09-13 00:30:41,-901.0,-904.0,0.0,0.0
36208,2024-09-13 00:31:41,-900.0,-904.0,0.0,0.0
36209,2024-09-13 00:32:41,-900.0,-904.0,0.0,0.0
36210,2024-09-13 00:33:41,-900.0,-904.0,0.0,0.0
36211,2024-09-13 00:34:41,-900.0,-904.0,0.0,0.0
36212,2024-09-13 00:35:41,-900.0,-904.0,0.0,0.0
36213,2024-09-13 00:36:41,-900.0,-904.0,0.0,0.0
36214,2024-09-13 00:37:41,-900.0,-905.0,0.0,0.0
36215,2024-09-13 00:38:40,-901.0,-904.0,0.0,0.0
36216,2024-09-13 00:39:41,-900.0,-904.0,0.0,0.0
36217,2024-09-13 00:40:40,-901.0,-904.0,0.0,0.0
36218,2024-09-13 00:41:41,-900.0,-904.0,0.0,0.0
36219,2024-09-13 00:42:40,-901.0,-904.0,0.0,0.0
36220,2024-09-13 00:43:40,-900.0,-904.0,0.0,0.0
36221,2024-09-13 00:44:41,-900.0,-904.0,0.0,0.0
36222,2024-09-13 00:45:41,-900.0,-904.0,0.0,0.0
36223,2024-09-13 00:46:41,-900.0,-904.0,0.0,0.0
36224,2024-09-13 00:47:40,-900.0,-905.0,0.0,0.0
36225,2024-09-13 00:48:41,-900.0,-904.0,0.0,0.0
36226,2024-09-13 00:49:41,-901.0,-904.0,0.0,0.0
36227,2024-09-13 00:50:41,-900.0,-904.0,0.0,0.0
36228,2024-09-13 00:51:41,-901.0,-904.0,0.0,0.0
36229,2024-09-13 00:52:40,-900.0,-904.0,0.0,0.0
36230,2024-09-13 00:53:40,-900.0,-904.0,0.0,0.0
36231,2024-09-13 00:54:41,-900.0,-904.0,0.0,0.0
36232,2024-09-13 00:55:41,-901.0,-905.0,0.0,0.0
36233,2024-09-13 00:56:40,-900.0,-904.0,0.0,0.0
36234,2024-09-13 00:57:41,-900.0,-904.0,0.0,0.0
36235,2024-09-13 00:58:40,-901.0,-904.0,0.0,0.0
36236,2024-09-13 00:59:41,-900.0,-904.0,0.0,0.0
36237,2024-09-13 01:00:41,-900.0,-904.0,0.0,0.0
36238,2024-09-13 01:01:41,-900.0,-904.0,0.0,0.0
36239,2024-09-13 01:02:42,-900.0,-904.0,0.0,0.0
36240,2024-09-13 01:03:41,-900.0,-904.0,0.0,0.0
36241,2024-09-13 01:04:40,-901.0,-905.0,0.0,0.0
36242,2024-09-13 01:05:41,-900.0,-904.0,0.0,0.0
36243,2024-09-13 01:06:41,-901.0,-904.0,0.0,0.0
36244,2024-09-13 01:07:40,-900.0,-905.0,0.0,0.0
36245,2024-09-13 01:08:41,-900.0,-904.0,0.0,0.0
36246,2024-09-13 01:09:41,-900.0,-904.0,0.0,0.0
36247,2024-09-13 01:10:41,-900.0,-905.0,0.0,0.0
36248,2024-09-13 01:11:41,-900.0,-904.0,0.0,0.0
36249,2024-09-13 01:12:41,-900.0,-904.0,0.0,0.0
36250,2024-09-13 01:13:41,-900.0,-904.0,0.0,0.0
36251,2024-09-13 01:14:41,-900.0,-905.0,0.0,0.0
36252,2024-09-13 01:15:41,-900.0,-904.0,0.0,0.0
36253,2024-09-13 01:16:40,-900.0,-904.0,0.0,0.0
36254,2024-09-13 01:17:41,-900.0,-904.0,0.0,0.0
36255,2024-09-13 01:18:40,-900.0,-904.0,0.0,0.0
36256,2024-09-13 01:19:41,-901.0,-904.0,0.0,0.0
36257,2024-09-13 01:20:41,-900.0,-904.0,0.0,0.0
36258,2024-09-13 01:21:40,-900.0,-904.0,0.0,0.0
36259,2024-09-13 01:22:41,-901.0,-904.0,0.0,0.0
36260,2024-09-13 01:23:41,-900.0,-905.0,0.0,0.0
36261,2024-09-13 01:24:40,-900.0,-905.0,0.0,0.0
36262,2024-09-13 01:25:41,-901.0,-904.0,0.0,0.0
36263,2024-09-13 01:26:40,-900.0,-904.0,0.0,0.0
36264,2024-09-13 01:27:41,-901.0,-904.0,0.0,0.0
36265,2024-09-13 01:28:40,-900.0,-904.0,0.0,0.0
36266,2024-09-13 01:29:40,-900.0,-905.0,0.0,0.0
36267,2024-09-13 01:30:41,-900.0,-904.0,0.0,0.0
36268,2024-09-13 01:31:41,-900.0,-904.0,0.0,0.0
36269,2024-09-13 01:32:41,-900.0,-904.0,0.0,0.0
36270,2024-09-13 01:33:41,-900.0,-904.0,0.0,0.0
36271,2024-09-13 01:34:41,-901.0,-904.0,0.0,0.0
36272,2024-09-13 01:35:40,-900.0,-904.0,0.0,0.0
36273,2024-09-13 01:36:41,-900.0,-904.0,0.0,0.0
36274,2024-09-13 01:37:41,-900.0,-904.0,0.0,0.0
36275,2024-09-13 01:38:41,-901.0,-904.0,0.0,0.0
36276,2024-09-13 01:39:41,-900.0,-904.0,0.0,0.0
36277,2024-09-13 01:40:41,-900.0,-904.0,0.0,0.0
36278,2024-09-13 01:41:41,-901.0,-905.0,0.0,0.0
36279,2024-09-13 01:42:41,-900.0,-904.0,0.0,0.0
36280,2024-09-13 01:43:40,-900.0,-904.0,0.0,0.0
36281,2024-09-13 01:44:41,-900.0,-904.0,0.0,0.0
36282,2024-09-13 01:45:41,-900.0,-904.0,0.0,0.0
36283,2024-09-13 01:46:41,-900.0,-904.0,0.0,0.0
36284,2024-09-13 01:47:40,-900.0,-904.0,0.0,0.0
36285,2024-09-13 01:48:41,-900.0,-904.0,0.0,0.0
36286,2024-09-13 01:49:41,-900.0,-904.0,0.0,0.0
36287,2024-09-13 01:50:41,-901.0,-904.0,0.0,0.0
36288,2024-09-13 01:51:41,-901.0,-904.0,0.0,0.0
36289,2024-09-13 01:52:41,-901.0,-904.0,0.0,0.0
36290,2024-09-13 01:53:41,-901.0,-904.0,0.0,0.0
36291,2024-09-13 01:54:41,-900.0,-904.0,0.0,0.0
36292,2024-09-13 01:55:40,-900.0,-904.0,0.0,0.0
36293,2024-09-13 01:56:41,-900.0,-904.0,0.0,0.0
36294,2024-09-13 01:57:41,-900.0,-904.0,0.0,0.0
36295,2024-09-13 01:58:41,-900.0,-904.0,0.0,0.0
36296,2024-09-13 01:59:41,-900.0,-904.0,0.0,0.0
36297,2024-09-13 02:00:41,-901.0,-904.0,0.0,0.0
36298,2024-09-13 02:01:40,-900.0,-904.0,0.0,0.0
36299,2024-09-13 02:02:41,-900.0,-904.0,0.0,0.0
36300,2024-09-13 02:03:41,-900.0,-904.0,0.0,0.0
36301,2024-09-13 02:04:41,-900.0,-904.0,0.0,0.0
36302,2024-09-13 02:05:41,-900.0,-904.0,0.0,0.0
36303,2024-09-13 02:06:41,-901.0,-904.0,0.0,0.0
36304,2024-09-13 02:07:41,-900.0,-905.0,0.0,0.0
36305,2024-09-13 02:08:41,-901.0,-904.0,0.0,0.0
36306,2024-09-13 02:09:41,-901.0,-904.0,0.0,0.0
36307,2024-09-13 02:10:40,-900.0,-904.0,0.0,0.0
36308,2024-09-13 02:11:41,-900.0,-904.0,0.0,0.0
36309,2024-09-13 02:12:41,-901.0,-904.0,0.0,0.0
36310,2024-09-13 02:13:41,-901.0,-904.0,0.0,0.0
36311,2024-09-13 02:14:40,-901.0,-904.0,0.0,0.0
36312,2024-09-13 02:15:41,-900.0,-904.0,0.0,0.0
36313,2024-09-13 02:16:41,-900.0,-904.0,0.0,0.0
36314,2024-09-13 02:17:40,-901.0,-905.0,0.0,0.0
36315,2024-09-13 02:18:40,-901.0,-904.0,0.0,0.0
36316,2024-09-13 02:19:41,-901.0,-904.0,0.0,0.0
36317,2024-09-13 02:20:41,-900.0,-904.0,0.0,0.0
36318,2024-09-13 02:21:40,-900.0,-904.0,0.0,0.0
36319,2024-09-13 02:22:41,-901.0,-905.0,0.0,0.0
36320,2024-09-13 02:23:41,-900.0,-904.0,0.0,0.0
36321,2024-09-13 02:24:41,-900.0,-904.0,0.0,0.0
36322,2024-09-13 02:25:41,-900.0,-904.0,0.0,0.0
36323,2024-09-13 02:26:41,-900.0,-904.0,0.0,0.0
36324,2024-09-13 02:27:41,-900.0,-905.0,0.0,0.0
36325,2024-09-13 02:28:41,-900.0,-904.0,0.0,0.0
36326,2024-09-13 02:29:41,-900.0,-904.0,0.0,0.0
36327,2024-09-13 02:30:40,-901.0,-905.0,0.0,0.0
36328,2024-09-13 02:31:41,-900.0,-904.0,0.0,0.0
36329,2024-09-13 02:32:41,-900.0,-904.0,0.0,0.0
36330,2024-09-13 02:33:41,-901.0,-904.0,0.0,0.0
36331,2024-09-13 02:34:41,-900.0,-904.0,0.0,0.0
36332,2024-09-13 02:35:41,-900.0,-904.0,0.0,0.0
36333,2024-09-13 02:36:41,-900.0,-904.0,0.0,0.0
36334,2024-09-13 02:37:41,-900.0,-905.0,0.0,0.0
36335,2024-09-13 02:38:41,-901.0,-904.0,0.0,0.0
36336,2024-09-13 02:39:41,-901.0,-904.0,0.0,0.0
36337,2024-09-13 02:40:40,-900.0,-904.0,0.0,0.0
36338,2024-09-13 02:41:40,-900.0,-904.0,0.0,0.0
36339,2024-09-13 02:42:41,-900.0,-904.0,0.0,0.0
36340,2024-09-13 02:43:41,-900.0,-904.0,0.0,0.0
36341,2024-09-13 02:44:41,-900.0,-904.0,0.0,0.0
36342,2024-09-13 02:45:41,-900.0,-904.0,0.0,0.0
36343,2024-09-13 02:46:41,-900.0,-904.0,0.0,0.0
36344,2024-09-13 02:47:41,-900.0,-904.0,0.0,0.0
36345,2024-09-13 02:48:41,-901.0,-904.0,0.0,0.0
36346,2024-09-13 02:49:41,-900.0,-905.0,0.0,0.0
36347,2024-09-13 02:50:41,-900.0,-904.0,0.0,0.0
36348,2024-09-13 02:51:41,-900.0,-904.0,0.0,0.0
36349,2024-09-13 02:52:41,-901.0,-904.0,0.0,0.0
36350,2024-09-13 02:53:41,-901.0,-904.0,0.0,0.0
36351,2024-09-13 02:54:40,-901.0,-904.0,0.0,0.0
36352,2024-09-13 02:55:41,-901.0,-904.0,0.0,0.0
36353,2024-09-13 02:56:41,-901.0,-904.0,0.0,0.0
36354,2024-09-13 02:57:41,-900.0,-904.0,0.0,0.0
36355,2024-09-13 02:58:41,-900.0,-904.0,0.0,0.0
36356,2024-09-13 02:59:41,-900.0,-904.0,0.0,0.0
36357,2024-09-13 03:00:41,-900.0,-904.0,0.0,0.0
36358,2024-09-13 03:01:41,-900.0,-904.0,0.0,0.0
36359,2024-09-13 03:02:41,-900.0,-904.0,0.0,0.0
36360,2024-09-13 03:03:40,-901.0,-904.0,0.0,0.0
36361,2024-09-13 03:04:40,-900.0,-904.0,0.0,0.0
36362,2024-09-13 03:05:41,-900.0,-904.0,0.0,0.0
36363,2024-09-13 03:06:41,-900.0,-904.0,0.0,0.0
36364,2024-09-13 03:07:41,-900.0,-905.0,0.0,0.0
36365,2024-09-13 03:08:41,-900.0,-904.0,0.0,0.0
36366,2024-09-13 03:09:40,-901.0,-905.0,0.0,0.0
36367,2024-09-13 03:10:41,-900.0,-904.0,0.0,0.0
36368,2024-09-13 03:11:41,-901.0,-904.0,0.0,0.0
36369,2024-09-13 03:12:40,-901.0,-904.0,0.0,0.0
36370,2024-09-13 03:13:40,-900.0,-905.0,0.0,0.0
36371,2024-09-13 03:14:40,-900.0,-904.0,0.0,0.0
36372,2024-09-13 03:15:40,-900.0,-904.0,0.0,0.0
36373,2024-09-13 03:16:41,-901.0,-904.0,0.0,0.0
36374,2024-09-13 03:17:41,-901.0,-904.0,0.0,0.0
36375,2024-09-13 03:18:41,-900.0,-904.0,0.0,0.0
36376,2024-09-13 03:19:40,-901.0,-904.0,0.0,0.0
36377,2024-09-13 03:20:41,-900.0,-904.0,0.0,0.0
36378,2024-09-13 03:21:41,-901.0,-904.0,0.0,0.0
36379,2024-09-13 03:22:40,-900.0,-904.0,0.0,0.0
36380,2024-09-13 03:23:41,-900.0,-904.0,0.0,0.0
36381,2024-09-13 03:24:40,-900.0,-904.0,0.0,0.0
36382,2024-09-13 03:25:41,-901.0,-904.0,0.0,0.0
36383,2024-09-13 03:26:40,-901.0,-905.0,0.0,0.0
36384,2024-09-13 03:27:40,-900.0,-904.0,0.0,0.0
36385,2024-09-13 03:28:40,-901.0,-905.0,0.0,0.0
36386,2024-09-13 03:29:40,-900.0,-904.0,0.0,0.0
36387,2024-09-13 03:30:40,-900.0,-904.0,0.0,0.0
36388,2024-09-13 03:31:41,-900.0,-904.0,0.0,0.0
36389,2024-09-13 03:32:41,-900.0,-904.0,0.0,0.0
36390,2024-09-13 03:33:41,-900.0,-904.0,0.0,0.0
36391,2024-09-13 03:34:41,-900.0,-904.0,0.0,0.0
36392,2024-09-13 03:35:41,-900.0,-904.0,0.0,0.0
36393,2024-09-13 03:36:40,-900.0,-904.0,0.0,0.0
36394,2024-09-13 03:37:41,-901.0,-904.0,0.0,0.0
36395,2024-09-13 03:38:41,-900.0,-904.0,0.0,0.0
36396,2024-09-13 03:39:40,-901.0,-904.0,0.0,0.0
36397,2024-09-13 03:40:41,-900.0,-904.0,0.0,0.0
36398,2024-09-13 03:41:40,-900.0,-905.0,0.0,0.0
36399,2024-09-13 03:42:41,-900.0,-904.0,0.0,0.0
36400,2024-09-13 03:43:41,-900.0,-904.0,0.0,0.0
36401,2024-09-13 03:44:40,-901.0,-904.0,0.0,0.0
36402,2024-09-13 03:45:41,-901.0,-904.0,0.0,0.0
36403,2024-09-13 03:46:41,-900.0,-904.0,0.0,0.0
36404,2024-09-13 03:47:40,-900.0,-904.0,0.0,0.0
36405,2024-09-13 03:48:40,-900.0,-904.0,0.0,0.0
36406,2024-09-13 03:49:40,-900.0,-904.0,0.0,0.0
36407,2024-09-13 03:50:40,-900.0,-904.0,0.0,0.0
36408,2024-09-13 03:51:41,-900.0,-904.0,0.0,0.0
36409,2024-09-13 03:52:41,-900.0,-904.0,0.0,0.0
36410,2024-09-13 03:53:41,-901.0,-904.0,0.0,0.0
36411,2024-09-13 03:54:41,-900.0,-905.0,0.0,0.0
36412,2024-09-13 03:55:41,-901.0,-904.0,0.0,0.0
36413,2024-09-13 03:56:40,-900.0,-904.0,0.0,0.0
36414,2024-09-13 03:57:41,-901.0,-904.0,0.0,0.0
36415,2024-09-13 03:58:41,-900.0,-904.0,0.0,0.0
36416,2024-09-13 03:59:41,-900.0,-904.0,0.0,0.0
36417,2024-09-13 04:00:40,-900.0,-905.0,0.0,0.0
36418,2024-09-13 04:01:41,-900.0,-904.0,0.0,0.0
36419,2024-09-13 04:02:40,-900.0,-904.0,0.0,0.0
36420,2024-09-13 04:03:40,-901.0,-904.0,0.0,0.0
36421,2024-09-13 04:04:40,-900.0,-904.0,0.0,0.0
36422,2024-09-13 04:05:41,-900.0,-904.0,0.0,0.0
36423,2024-09-13 04:06:41,-900.0,-904.0,0.0,0.0
36424,2024-09-13 04:07:41,-900.0,-904.0,0.0,0.0
36425,2024-09-13 04:08:41,-901.0,-904.0,0.0,0.0
36426,2024-09-13 04:09:41,-900.0,-904.0,0.0,0.0
36427,2024-09-13 04:10:41,-901.0,-904.0,0.0,0.0
36428,2024-09-13 04:11:41,-900.0,-904.0,0.0,0.0
36429,2024-09-13 04:12:41,-901.0,-904.0,0.0,0.0
36430,2024-09-13 04:13:40,-900.0,-904.0,0.0,0.0
36431,2024-09-13 04:14:40,-900.0,-904.0,0.0,0.0
36432,2024-09-13 04:15:41,-900.0,-904.0,0.0,0.0
36433,2024-09-13 04:16:41,-900.0,-905.0,0.0,0.0
36434,2024-09-13 04:17:40,-901.0,-904.0,0.0,0.0
36435,2024-09-13 04:18:40,-900.0,-904.0,0.0,0.0
36436,2024-09-13 04:19:40,-900.0,-905.0,0.0,0.0
36437,2024-09-13 04:20:41,-900.0,-904.0,0.0,0.0
36438,2024-09-13 04:21:40,-900.0,-904.0,0.0,0.0
36439,2024-09-13 04:22:40,-901.0,-904.0,0.0,0.0
36440,2024-09-13 04:23:41,-900.0,-904.0,0.0,0.0
36441,2024-09-13 04:24:41,-900.0,-904.0,0.0,0.0
36442,2024-09-13 04:25:41,-900.0,-904.0,0.0,0.0
36443,2024-09-13 04:26:41,-900.0,-904.0,0.0,0.0
36444,2024-09-13 04:27:41,-901.0,-904.0,0.0,0.0
36445,2024-09-13 04:28:40,-900.0,-904.0,0.0,0.0
36446,2024-09-13 04:29:41,-901.0,-904.0,0.0,0.0
36447,2024-09-13 04:30:40,-900.0,-904.0,0.0,0.0
