Unnamed: 0,13-11-1_v,13-11-2_v,13-11-0_v,13-11-5_v,13-11-6_v,13-11-3_v,13-11-4_v,13-11-9_v,13-11-11_v,13-11-10_v,13-11-7_v,13-11-13_v,csvTime,13-11-8_v,13-11-12_v,status
32372,6969,6963,6975,36,6,36,36,14,8,6008,43,,2024-09-10 15:14:55,44,54,False
32373,6970,6963,6976,36,6,36,36,14,10,6009,43,,2024-09-10 15:15:55,44,46,False
32374,6959,6953,6966,36,6,36,36,14,15,6007,43,,2024-09-10 15:16:55,44,37,False
32375,6952,6946,6957,36,6,36,36,14,4,6004,43,,2024-09-10 15:17:55,43,50,False
32376,6948,6942,6954,36,6,36,36,14,14,6004,43,,2024-09-10 15:18:55,43,64,False
32377,6950,6945,6956,36,6,36,36,14,14,6004,43,,2024-09-10 15:19:56,43,62,False
32378,6951,6946,6957,36,6,36,36,14,3,6000,43,,2024-09-10 15:20:57,44,44,False
32379,6951,6945,6957,36,6,36,36,14,13,6003,43,,2024-09-10 15:21:57,43,68,False
32380,6952,6946,6957,36,6,36,36,14,10,6005,43,,2024-09-10 15:22:57,43,59,False
32381,6951,6945,6957,36,6,36,36,14,6,6003,43,,2024-09-10 15:23:57,43,53,False
32382,6950,6944,6956,36,6,36,36,14,12,6004,43,,2024-09-10 15:24:57,43,58,False
32383,6952,6947,6958,36,6,36,36,14,14,6004,43,,2024-09-10 15:25:57,43,66,False
32384,6950,6945,6956,48,36,48,48,61,6,6003,46,,2024-09-10 15:26:57,58,17,False
32385,6950,6945,6956,36,6,36,36,13,11,6004,43,,2024-09-10 15:27:57,43,59,False
32386,6944,6938,6951,36,5,35,36,13,13,6003,42,,2024-09-10 15:28:57,43,40,False
32387,6949,6943,6955,36,6,36,36,13,9,5999,43,,2024-09-10 15:29:57,43,38,False
32388,6951,6945,6956,36,6,36,36,13,5,6000,43,,2024-09-10 15:30:57,44,36,False
32389,6948,6942,6954,36,6,36,36,13,5,5987,43,,2024-09-10 15:31:57,44,42,False
32390,6948,6942,6954,36,6,36,36,13,11,5993,43,,2024-09-10 15:32:58,43,46,False
32391,6950,6943,6956,36,6,36,36,13,9,5988,43,,2024-09-10 15:33:58,44,34,False
32392,6948,6942,6954,36,6,35,36,14,12,6012,43,,2024-09-10 15:34:58,43,44,False
32393,6945,6939,6950,36,6,35,36,14,3,6004,43,,2024-09-10 15:35:58,43,51,False
32394,6947,6941,6953,36,6,35,36,14,11,6011,43,,2024-09-10 15:36:58,43,55,False
32395,6947,6941,6953,36,6,35,36,14,7,6011,43,,2024-09-10 15:37:58,43,51,False
32396,6948,6942,6954,36,6,35,36,14,8,6012,43,,2024-09-10 15:38:58,43,46,False
32397,6946,6940,6951,36,6,35,36,14,8,6010,43,,2024-09-10 15:39:58,43,51,False
32398,6947,6941,6952,36,6,35,36,14,12,6010,43,,2024-09-10 15:40:58,43,59,False
32399,6967,6960,6973,36,6,36,36,14,15,6014,43,,2024-09-10 15:41:58,43,54,False
32400,6967,6961,6973,39,17,39,39,37,15,6008,43,,2024-09-10 15:42:59,47,9,False
32401,6966,6961,6971,48,36,49,48,61,7,6008,46,,2024-09-10 15:43:59,59,26,False
32402,6967,6961,6973,44,29,44,44,54,11,6008,45,,2024-09-10 15:44:59,53,14,False
32403,6968,6961,6974,56,47,57,56,69,14,6009,49,,2024-09-10 15:45:59,68,30,False
32404,6968,6961,6974,55,46,55,55,68,12,6012,48,,2024-09-10 15:46:59,67,27,False
32405,6967,6961,6974,36,6,36,36,13,13,6008,43,,2024-09-10 15:47:59,43,39,False
32406,6967,6960,6974,0,0,0,0,100,15,6011,0,,2024-09-10 15:49:00,0,0,折臂吊车关机
32407,6963,6957,6969,0,0,0,0,100,5,6013,0,,2024-09-10 15:50:00,0,0,False
32408,6969,6963,6975,0,0,0,0,100,11,6007,0,,2024-09-10 15:51:00,0,0,False
32409,6969,6962,6975,0,0,0,0,100,12,6006,0,,2024-09-10 15:52:00,0,0,False
32410,6969,6963,6975,0,0,0,0,100,15,6005,0,,2024-09-10 15:53:00,0,0,False
32411,6972,6966,6977,0,0,0,0,100,7,6007,0,,2024-09-10 15:54:00,0,0,False
32412,6972,6967,6978,0,0,0,0,100,4,6008,0,,2024-09-10 15:55:00,0,0,False
32413,6972,6966,6978,0,0,0,0,100,11,6009,0,,2024-09-10 15:56:01,0,0,False
32414,6972,6966,6977,0,0,0,0,100,11,6008,0,,2024-09-10 15:57:01,0,0,False
32415,6973,6968,6979,0,0,0,0,100,6,6008,0,,2024-09-10 15:58:01,0,0,False
32416,6971,6965,6976,0,0,0,0,100,4,5998,0,,2024-09-10 16:00:01,0,0,False
32417,6969,6964,6974,0,0,0,0,100,9,5981,0,,2024-09-10 16:01:01,0,0,False
32418,6964,6958,6970,0,0,0,0,100,9,5971,0,,2024-09-10 16:02:01,0,0,False
32419,6964,6959,6970,0,0,0,0,100,6,5987,0,,2024-09-10 16:03:01,0,0,False
32420,6965,6960,6971,0,0,0,0,100,14,5988,0,,2024-09-10 16:04:01,0,0,False
32421,6965,6960,6970,0,0,0,0,100,9,5992,0,,2024-09-10 16:05:02,0,0,False
32422,6966,6961,6971,0,0,0,0,100,3,5999,0,,2024-09-10 16:06:02,0,0,False
32423,6966,6961,6971,0,0,0,0,100,11,5993,0,,2024-09-10 16:07:02,0,0,False
32424,6965,6960,6970,0,0,0,0,100,10,6001,0,,2024-09-10 16:08:02,0,0,False
32425,6965,6960,6970,0,0,0,0,100,5,5989,0,,2024-09-10 16:09:02,0,0,False
32426,6964,6959,6969,0,0,0,0,100,12,5992,0,,2024-09-10 16:10:02,0,0,False
32427,6967,6962,6973,0,0,0,0,100,5,5995,0,,2024-09-10 16:11:03,0,0,False
32428,6965,6960,6971,0,0,0,0,100,12,5992,0,,2024-09-10 16:12:03,0,0,False
32429,6966,6961,6971,0,0,0,0,100,4,5992,0,,2024-09-10 16:13:03,0,0,False
32430,6965,6960,6971,0,0,0,0,100,10,5992,0,,2024-09-10 16:14:04,0,0,False
32431,6966,6961,6971,0,0,0,0,100,11,5996,0,,2024-09-10 16:15:04,0,0,False
32432,6966,6961,6971,0,0,0,0,100,6,6001,0,,2024-09-10 16:16:05,0,0,False
32433,6966,6960,6971,0,0,0,0,100,5,5999,0,,2024-09-10 16:17:05,0,0,False
32434,6966,6961,6971,0,0,0,0,100,11,5995,0,,2024-09-10 16:18:05,0,0,False
32435,6967,6962,6972,0,0,0,0,100,4,5996,0,,2024-09-10 16:19:05,0,0,False
32436,6968,6962,6973,0,0,0,0,100,9,5993,0,,2024-09-10 16:20:06,0,0,False
32437,6967,6962,6972,0,0,0,0,100,12,5997,0,,2024-09-10 16:21:06,0,0,False
32438,6965,6960,6970,0,0,0,0,100,6,5993,0,,2024-09-10 16:22:06,0,0,False
32439,6963,6958,6968,0,0,0,0,100,12,5994,0,,2024-09-10 16:23:07,0,0,False
32440,6965,6960,6969,0,0,0,0,100,2,6000,0,,2024-09-10 16:24:07,0,0,False
32441,6966,6961,6970,0,0,0,0,100,2,5998,0,,2024-09-10 16:25:07,0,0,False
32442,6967,6962,6972,0,0,0,0,100,3,5996,0,,2024-09-10 16:26:08,0,0,False
32443,6966,6961,6971,0,0,0,0,100,10,5992,0,,2024-09-10 16:27:08,0,0,False
32444,6965,6960,6970,0,0,0,0,100,12,6005,0,,2024-09-10 16:28:09,0,0,False
32445,6971,6965,6977,0,0,0,0,100,11,6039,0,,2024-09-10 16:29:09,0,0,False
32446,6970,6963,6976,0,0,0,0,100,5,6015,0,,2024-09-10 16:30:09,0,0,False
32447,6966,6960,6971,0,0,0,0,100,3,6008,0,,2024-09-10 16:31:10,0,0,False
32448,6969,6964,6974,0,0,0,0,100,5,6010,0,,2024-09-10 16:32:10,0,0,False
32449,6956,6950,6961,0,0,0,0,100,8,6008,0,,2024-09-10 16:33:10,0,0,False
32450,6955,6950,6960,0,0,0,0,100,10,6005,0,,2024-09-10 16:34:11,0,0,False
32451,6955,6949,6960,0,0,0,0,100,13,5971,0,,2024-09-10 16:35:11,0,0,False
32452,6952,6946,6957,0,0,0,0,100,7,5989,0,,2024-09-10 16:36:11,0,0,False
32453,6956,6951,6961,0,0,0,0,100,8,5997,0,,2024-09-10 16:37:12,0,0,False
32454,6953,6948,6959,18,3,17,18,15,5,6002,21,,2024-09-10 16:38:13,21,56,折臂吊车开机
32455,6952,6946,6957,18,3,17,18,15,6,6006,21,,2024-09-10 16:39:13,21,65,False
32456,6954,6948,6960,18,3,17,18,15,14,6005,21,,2024-09-10 16:40:13,21,53,False
32457,6951,6945,6957,18,3,17,18,15,9,5997,21,,2024-09-10 16:41:14,21,33,False
32458,6952,6946,6957,18,7,18,18,33,9,5996,21,,2024-09-10 16:42:14,23,13,False
32459,6953,6946,6959,19,10,19,19,41,12,5998,21,,2024-09-10 16:43:15,24,14,False
32460,6952,6945,6958,18,3,18,18,14,5,6001,21,,2024-09-10 16:44:15,21,24,False
32461,6952,6947,6958,18,3,17,18,15,9,6003,21,,2024-09-10 16:45:16,21,46,False
32462,6952,6945,6958,18,3,17,18,14,15,6005,21,,2024-09-10 16:46:16,21,29,False
32463,6953,6947,6959,18,3,17,18,14,15,6002,21,,2024-09-10 16:47:16,21,37,False
32464,6953,6947,6959,18,3,17,17,15,8,6005,21,,2024-09-10 16:48:17,21,37,False
32465,6952,6946,6958,18,3,17,18,15,5,6004,21,,2024-09-10 16:49:17,21,35,False
32466,6954,6948,6960,18,3,18,18,14,10,6002,21,,2024-09-10 16:50:18,21,41,False
32467,6950,6945,6956,18,3,17,18,14,6,5999,21,,2024-09-10 16:51:18,21,51,False
32468,6954,6948,6960,18,3,18,18,14,5,6000,21,,2024-09-10 16:52:19,21,44,False
32469,6955,6949,6961,18,3,18,18,15,4,5999,21,,2024-09-10 16:53:19,21,29,False
32470,6954,6947,6960,18,3,18,18,15,15,6002,21,,2024-09-10 16:54:19,21,31,False
32471,6952,6947,6957,18,3,17,18,14,8,6004,21,,2024-09-10 16:55:20,21,59,False
32472,6952,6946,6957,18,3,17,18,14,13,6003,21,,2024-09-10 16:56:20,21,51,False
32473,6952,6946,6957,18,3,17,18,14,13,6004,21,,2024-09-10 16:57:20,21,70,False
32474,6952,6947,6957,18,3,17,18,14,6,5999,21,,2024-09-10 16:58:21,21,46,False
32475,6951,6945,6958,18,3,18,18,14,10,6007,21,,2024-09-10 17:00:21,21,30,False
32476,6952,6946,6957,18,3,17,18,14,13,6008,21,,2024-09-10 17:01:22,21,42,False
32477,6952,6946,6957,18,3,17,18,14,12,6008,21,,2024-09-10 17:02:22,21,58,False
32478,6950,6945,6956,18,3,17,17,15,8,6006,21,,2024-09-10 17:03:22,21,23,False
32479,6953,6947,6959,18,3,18,18,14,11,6009,21,,2024-09-10 17:04:23,21,9,False
32480,6952,6946,6958,18,3,17,18,15,11,6006,21,,2024-09-10 17:05:23,21,16,False
32481,6953,6947,6959,18,3,18,18,14,4,6002,21,,2024-09-10 17:06:23,21,29,False
32482,6953,6947,6959,18,3,17,18,15,13,6009,21,,2024-09-10 17:07:24,21,51,False
32483,6951,6946,6957,18,3,17,17,15,7,6011,21,,2024-09-10 17:08:24,21,16,False
32484,6953,6946,6959,18,3,17,18,15,5,6010,21,,2024-09-10 17:09:25,21,14,False
32485,6952,6945,6958,18,3,17,18,15,15,6009,21,,2024-09-10 17:10:25,21,34,False
32486,6952,6946,6958,18,3,18,18,14,4,6001,21,,2024-09-10 17:11:25,21,21,False
32487,6953,6947,6959,18,3,18,18,14,15,6007,21,,2024-09-10 17:12:25,21,33,False
32488,6953,6947,6958,18,3,18,18,14,4,6001,21,,2024-09-10 17:13:26,21,28,False
32489,6953,6948,6959,18,3,17,18,14,4,6008,21,,2024-09-10 17:14:26,21,53,False
32490,6953,6947,6959,18,3,17,18,14,5,6005,21,,2024-09-10 17:15:26,21,25,False
32491,6950,6943,6956,18,3,18,18,14,11,6008,21,,2024-09-10 17:16:27,21,27,False
32492,6952,6946,6958,18,3,17,18,14,5,6004,21,,2024-09-10 17:17:27,21,19,False
32493,6953,6946,6959,18,3,18,18,14,5,6007,21,,2024-09-10 17:18:28,21,26,False
32494,6952,6947,6958,18,3,17,18,14,4,6006,21,,2024-09-10 17:19:28,21,26,False
32495,6952,6946,6958,18,3,17,18,14,10,6004,21,,2024-09-10 17:20:28,21,39,False
32496,6951,6944,6957,18,3,18,18,14,12,6007,21,,2024-09-10 17:21:29,21,12,False
32497,6953,6946,6959,18,3,18,18,14,5,6004,21,,2024-09-10 17:22:29,21,9,False
32498,6951,6945,6958,18,3,18,18,14,7,6008,21,,2024-09-10 17:23:29,21,14,False
32499,6953,6946,6959,18,3,17,18,15,9,6006,21,,2024-09-10 17:24:30,21,25,False
32500,6953,6947,6959,18,3,17,18,15,15,6008,21,,2024-09-10 17:25:30,21,32,False
32501,6952,6946,6958,18,3,17,18,14,9,6006,21,,2024-09-10 17:26:31,21,24,False
32502,6953,6946,6960,18,3,17,18,14,15,6004,21,,2024-09-10 17:27:31,21,16,False
32503,6954,6948,6961,18,3,17,17,15,13,6010,21,,2024-09-10 17:28:32,21,28,False
32504,6953,6947,6960,18,3,17,18,14,13,6006,21,,2024-09-10 17:29:32,21,39,False
32505,6955,6949,6961,18,3,17,18,14,12,6001,21,,2024-09-10 17:30:32,21,29,False
32506,6953,6947,6959,18,3,17,18,14,6,6002,21,,2024-09-10 17:31:32,21,21,False
32507,6951,6945,6957,18,3,17,18,15,15,6003,21,,2024-09-10 17:32:32,21,25,False
32508,6952,6946,6958,18,3,17,18,15,14,6004,21,,2024-09-10 17:33:33,21,52,False
32509,6952,6946,6958,18,3,17,18,14,14,6005,21,,2024-09-10 17:34:33,21,45,False
32510,6952,6946,6958,18,3,17,18,14,14,6003,21,,2024-09-10 17:35:33,21,38,False
32511,6953,6947,6959,18,3,17,18,14,8,6002,21,,2024-09-10 17:36:33,21,42,False
32512,6955,6949,6961,27,24,27,27,72,14,6002,23,,2024-09-10 17:37:34,33,62,False
32513,6953,6947,6958,18,6,18,18,29,5,6007,21,,2024-09-10 17:38:34,22,18,False
32514,6954,6948,6960,18,3,17,18,14,9,6005,21,,2024-09-10 17:39:34,21,48,False
32515,6954,6948,6960,18,3,17,18,14,15,6004,21,,2024-09-10 17:40:35,21,44,False
32516,6955,6949,6961,0,0,0,0,100,14,6006,0,,2024-09-10 17:41:35,0,0,折臂吊车关机
32517,6953,6948,6959,0,0,0,0,100,11,6004,0,,2024-09-10 17:42:35,0,0,False
32518,6955,6950,6960,0,0,0,0,100,3,6010,0,,2024-09-10 17:43:35,0,0,False
32519,6969,6964,6974,0,0,0,0,100,8,6008,0,,2024-09-10 17:44:35,0,0,False
32520,6968,6963,6974,0,0,0,0,100,10,6000,0,,2024-09-10 17:45:35,0,0,False
32521,6968,6962,6973,0,0,0,0,100,3,5999,0,,2024-09-10 17:46:36,0,0,False
32522,6967,6962,6972,0,0,0,0,100,3,5994,0,,2024-09-10 17:47:36,0,0,False
32523,6970,6964,6976,0,0,0,0,100,4,6003,0,,2024-09-10 17:48:36,0,0,False
32524,6966,6961,6971,0,0,0,0,100,13,6017,0,,2024-09-10 17:49:36,0,0,False
32525,6967,6961,6972,0,0,0,0,100,13,5985,0,,2024-09-10 17:50:37,0,0,False
32526,6968,6962,6974,0,0,0,0,100,12,5997,0,,2024-09-10 17:51:37,0,0,False
32527,6968,6962,6973,0,0,0,0,100,13,6000,0,,2024-09-10 17:52:37,0,0,False
32528,6967,6962,6972,0,0,0,0,100,9,6006,0,,2024-09-10 17:53:37,0,0,False
32529,6966,6960,6971,0,0,0,0,100,6,6008,0,,2024-09-10 17:54:37,0,0,False
32530,6969,6963,6974,0,0,0,0,100,13,6009,0,,2024-09-10 17:55:38,0,0,False
32531,6969,6964,6975,0,0,0,0,100,14,6010,0,,2024-09-10 17:56:38,0,0,False
32532,6968,6962,6974,0,0,0,0,100,13,6008,0,,2024-09-10 17:57:38,0,0,False
32533,6967,6962,6972,0,0,0,0,100,8,6011,0,,2024-09-10 17:58:38,0,0,False
32534,6969,6962,6975,0,0,0,0,100,14,6009,0,,2024-09-10 18:00:39,0,0,False
32535,6967,6962,6972,0,0,0,0,100,12,6001,0,,2024-09-10 18:01:39,0,0,False
32536,6970,6963,6977,0,0,0,0,100,12,6004,0,,2024-09-10 18:02:39,0,0,False
32537,6970,6964,6976,0,0,0,0,100,5,6007,0,,2024-09-10 18:03:39,0,0,False
32538,6968,6963,6974,0,0,0,0,100,5,6011,0,,2024-09-10 18:04:39,0,0,False
32539,6970,6964,6976,0,0,0,0,100,9,6009,0,,2024-09-10 18:05:40,0,0,False
32540,6969,6962,6975,0,0,0,0,100,10,6009,0,,2024-09-10 18:06:40,0,0,False
32541,6970,6963,6976,0,0,0,0,100,12,6010,0,,2024-09-10 18:07:40,0,0,False
32542,6969,6963,6975,0,0,0,0,100,10,6007,0,,2024-09-10 18:08:40,0,0,False
32543,6967,6961,6973,0,0,0,0,100,11,6010,0,,2024-09-10 18:09:41,0,0,False
32544,6971,6965,6977,0,0,0,0,100,9,6011,0,,2024-09-10 18:10:41,0,0,False
32545,6969,6964,6974,0,0,0,0,100,3,6008,0,,2024-09-10 18:11:41,0,0,False
32546,6970,6965,6976,0,0,0,0,100,6,6008,0,,2024-09-10 18:12:41,0,0,False
32547,6969,6963,6975,0,0,0,0,100,12,6011,0,,2024-09-10 18:13:41,0,0,False
32548,6968,6962,6974,0,0,0,0,100,11,6010,0,,2024-09-10 18:14:41,0,0,False
32549,6969,6963,6975,0,0,0,0,100,8,6007,0,,2024-09-10 18:15:42,0,0,False
32550,6970,6964,6976,0,0,0,0,100,14,6010,0,,2024-09-10 18:16:42,0,0,False
32551,6969,6963,6975,0,0,0,0,100,13,6007,0,,2024-09-10 18:17:42,0,0,False
32552,6968,6962,6975,0,0,0,0,100,5,6007,0,,2024-09-10 18:18:42,0,0,False
32553,6966,6960,6972,0,0,0,0,100,15,6005,0,,2024-09-10 18:19:42,0,0,False
32554,6968,6962,6975,0,0,0,0,100,14,6006,0,,2024-09-10 18:20:43,0,0,False
32555,6968,6961,6974,0,0,0,0,100,14,6008,0,,2024-09-10 18:21:43,0,0,False
32556,6967,6960,6973,0,0,0,0,100,8,6006,0,,2024-09-10 18:22:43,0,0,False
32557,6967,6962,6973,0,0,0,0,100,4,6007,0,,2024-09-10 18:23:43,0,0,False
32558,6967,6962,6973,0,0,0,0,100,5,6011,0,,2024-09-10 18:24:44,0,0,False
32559,6968,6962,6975,0,0,0,0,100,11,6003,0,,2024-09-10 18:25:44,0,0,False
32560,6966,6959,6973,0,0,0,0,100,10,6005,0,,2024-09-10 18:26:44,0,0,False
32561,6966,6959,6973,0,0,0,0,100,14,6005,0,,2024-09-10 18:27:44,0,0,False
32562,6967,6960,6974,0,0,0,0,100,15,6005,0,,2024-09-10 18:28:45,0,0,False
32563,6966,6959,6972,0,0,0,0,100,11,6008,0,,2024-09-10 18:29:45,0,0,False
32564,6967,6961,6973,0,0,0,0,100,11,5992,0,,2024-09-10 18:30:45,0,0,False
32565,6966,6959,6972,0,0,0,0,100,15,5995,0,,2024-09-10 18:31:45,0,0,False
32566,6965,6959,6972,0,0,0,0,100,7,5991,0,,2024-09-10 18:32:46,0,0,False
32567,6964,6958,6969,0,0,0,0,100,10,5984,0,,2024-09-10 18:33:46,0,0,False
32568,6964,6958,6970,0,0,0,0,100,13,5989,0,,2024-09-10 18:34:46,0,0,False
32569,6965,6959,6971,0,0,0,0,100,13,5990,0,,2024-09-10 18:35:46,0,0,False
32570,6966,6961,6972,0,0,0,0,100,4,5991,0,,2024-09-10 18:36:46,0,0,False
32571,6966,6960,6972,0,0,0,0,100,9,5994,0,,2024-09-10 18:37:47,0,0,False
32572,6965,6960,6971,0,0,0,0,100,8,5992,0,,2024-09-10 18:38:47,0,0,False
32573,6965,6959,6970,0,0,0,0,100,14,5994,0,,2024-09-10 18:39:47,0,0,False
32574,6967,6961,6973,0,0,0,0,100,14,5994,0,,2024-09-10 18:40:47,0,0,False
32575,6967,6961,6972,0,0,0,0,100,13,5993,0,,2024-09-10 18:41:47,0,0,False
32576,6966,6960,6971,0,0,0,0,100,6,5994,0,,2024-09-10 18:42:47,0,0,False
32577,6964,6959,6970,0,0,0,0,100,3,5992,0,,2024-09-10 18:43:48,0,0,False
32578,6965,6960,6970,0,0,0,0,100,6,5992,0,,2024-09-10 18:44:48,0,0,False
32579,6965,6960,6970,0,0,0,0,100,5,5991,0,,2024-09-10 18:45:48,0,0,False
32580,6965,6959,6970,0,0,0,0,100,10,5996,0,,2024-09-10 18:46:48,0,0,False
32581,6965,6959,6971,0,0,0,0,100,11,5994,0,,2024-09-10 18:47:48,0,0,False
32582,6965,6960,6971,0,0,0,0,100,13,5996,0,,2024-09-10 18:48:49,0,0,False
32583,6967,6961,6973,0,0,0,0,100,13,5993,0,,2024-09-10 18:49:49,0,0,False
32584,6965,6960,6971,0,0,0,0,100,8,5994,0,,2024-09-10 18:50:49,0,0,False
32585,6970,6963,6976,0,0,0,0,100,13,6017,0,,2024-09-10 18:51:49,0,0,False
32586,6966,6960,6972,0,0,0,0,100,8,6014,0,,2024-09-10 18:52:49,0,0,False
32587,6967,6962,6973,0,0,0,0,100,4,6009,0,,2024-09-10 18:53:49,0,0,False
32588,6967,6961,6973,0,0,0,0,100,15,6011,0,,2024-09-10 18:54:50,0,0,False
32589,6968,6962,6974,0,0,0,0,100,12,6011,0,,2024-09-10 18:55:50,0,0,False
32590,6971,6965,6976,0,0,0,0,100,13,6005,0,,2024-09-10 18:56:50,0,0,False
32591,6971,6965,6977,0,0,0,0,100,10,5987,0,,2024-09-10 18:57:50,0,0,False
32592,6969,6962,6975,0,0,0,0,100,5,5998,0,,2024-09-10 18:58:50,0,0,False
32593,6968,6962,6974,0,0,0,0,100,10,6001,0,,2024-09-10 19:00:50,0,0,False
32594,6970,6964,6976,0,0,0,0,100,6,5998,0,,2024-09-10 19:01:51,0,0,False
32595,6968,6965,6974,0,0,0,0,100,8,6000,0,,2024-09-10 19:02:51,0,0,False
32596,6966,6960,6972,0,0,0,0,100,10,6002,0,,2024-09-10 19:03:51,0,0,False
32597,6969,6963,6976,0,0,0,0,100,14,6005,0,,2024-09-10 19:04:51,0,0,False
32598,6968,6962,6975,0,0,0,0,100,7,6006,0,,2024-09-10 19:05:52,0,0,False
32599,6968,6961,6974,0,0,0,0,100,9,6009,0,,2024-09-10 19:06:52,0,0,False
32600,6969,6964,6975,0,0,0,0,100,5,6008,0,,2024-09-10 19:07:52,0,0,False
32601,6967,6960,6973,0,0,0,0,100,12,6004,0,,2024-09-10 19:08:52,0,0,False
32602,6967,6961,6973,0,0,0,0,100,5,6005,0,,2024-09-10 19:09:53,0,0,False
32603,6968,6962,6975,0,0,0,0,100,5,6006,0,,2024-09-10 19:10:53,0,0,False
32604,6968,6961,6974,0,0,0,0,100,5,6007,0,,2024-09-10 19:11:53,0,0,False
32605,6968,6962,6974,0,0,0,0,100,4,6008,0,,2024-09-10 19:12:53,0,0,False
32606,6967,6961,6974,0,0,0,0,100,4,6006,0,,2024-09-10 19:13:53,0,0,False
32607,6969,6963,6974,0,0,0,0,100,4,6008,0,,2024-09-10 19:14:54,0,0,False
32608,6965,6959,6971,0,0,0,0,100,9,6009,0,,2024-09-10 19:15:55,0,0,False
32609,6970,6963,6976,0,0,0,0,100,5,6009,0,,2024-09-10 19:16:55,0,0,False
32610,6967,6961,6973,0,0,0,0,100,10,6009,0,,2024-09-10 19:17:55,0,0,False
32611,6967,6961,6973,0,0,0,0,100,7,6006,0,,2024-09-10 19:18:56,0,0,False
32612,6969,6962,6975,0,0,0,0,100,13,6004,0,,2024-09-10 19:19:56,0,0,False
32613,6968,6962,6974,0,0,0,0,100,15,6006,0,,2024-09-10 19:20:56,0,0,False
32614,6967,6961,6973,0,0,0,0,100,4,6005,0,,2024-09-10 19:21:56,0,0,False
32615,6967,6961,6973,0,0,0,0,100,9,6000,0,,2024-09-10 19:22:56,0,0,False
32616,6967,6961,6973,0,0,0,0,100,14,6000,0,,2024-09-10 19:23:56,0,0,False
32617,6967,6961,6973,0,0,0,0,100,9,6001,0,,2024-09-10 19:24:56,0,0,False
32618,6967,6961,6972,0,0,0,0,100,5,6005,0,,2024-09-10 19:25:56,0,0,False
32619,6967,6960,6973,0,0,0,0,100,16,6007,0,,2024-09-10 19:26:57,0,0,False
32620,6966,6960,6972,0,0,0,0,100,5,6004,0,,2024-09-10 19:27:57,0,0,False
32621,6967,6961,6972,0,0,0,0,100,5,6004,0,,2024-09-10 19:28:57,0,0,False
32622,6968,6962,6975,0,0,0,0,100,15,6002,0,,2024-09-10 19:29:57,0,0,False
32623,6967,6961,6973,0,0,0,0,100,5,6006,0,,2024-09-10 19:30:57,0,0,False
32624,6967,6961,6974,0,0,0,0,100,15,6000,0,,2024-09-10 19:31:58,0,0,False
32625,6967,6961,6973,0,0,0,0,100,15,6008,0,,2024-09-10 19:32:58,0,0,False
32626,6968,6962,6973,0,0,0,0,100,9,6006,0,,2024-09-10 19:33:58,0,0,False
32627,6967,6961,6974,0,0,0,0,100,15,6006,0,,2024-09-10 19:34:58,0,0,False
32628,6968,6962,6975,0,0,0,0,100,13,6002,0,,2024-09-10 19:35:58,0,0,False
32629,6970,6963,6976,0,0,0,0,100,5,6006,0,,2024-09-10 19:36:59,0,0,False
32630,6969,6963,6975,0,0,0,0,100,7,6009,0,,2024-09-10 19:37:59,0,0,False
32631,6968,6961,6974,0,0,0,0,100,12,6016,0,,2024-09-10 19:38:59,0,0,False
32632,6970,6964,6976,0,0,0,0,100,14,6022,0,,2024-09-10 19:39:59,0,0,False
32633,6969,6963,6975,0,0,0,0,100,5,6011,0,,2024-09-10 19:41:00,0,0,False
32634,6975,6969,6982,0,0,0,0,100,15,6004,0,,2024-09-10 19:42:00,0,0,False
32635,6970,6964,6976,0,0,0,0,100,10,6011,0,,2024-09-10 19:43:00,0,0,False
32636,6969,6963,6975,0,0,0,0,100,9,5999,0,,2024-09-10 19:44:00,0,0,False
32637,6970,6963,6976,0,0,0,0,100,8,5993,0,,2024-09-10 19:45:00,0,0,False
32638,6967,6962,6973,0,0,0,0,100,8,5995,0,,2024-09-10 19:46:01,0,0,False
32639,6966,6960,6972,0,0,0,0,100,13,5994,0,,2024-09-10 19:47:01,0,0,False
32640,6968,6962,6974,0,0,0,0,100,6,5998,0,,2024-09-10 19:48:01,0,0,False
32641,6966,6960,6972,0,0,0,0,100,4,6002,0,,2024-09-10 19:49:01,0,0,False
32642,6968,6961,6974,0,0,0,0,100,14,6003,0,,2024-09-10 19:50:02,0,0,False
32643,6966,6959,6973,0,0,0,0,100,16,6002,0,,2024-09-10 19:51:02,0,0,False
32644,6968,6962,6974,0,0,0,0,100,14,6002,0,,2024-09-10 19:52:02,0,0,False
32645,6968,6962,6974,0,0,0,0,100,5,6001,0,,2024-09-10 19:53:02,0,0,False
32646,6967,6961,6973,0,0,0,0,100,5,6001,0,,2024-09-10 19:54:02,0,0,False
32647,6969,6962,6975,0,0,0,0,100,8,6003,0,,2024-09-10 19:55:02,0,0,False
32648,6967,6959,6974,0,0,0,0,100,12,6002,0,,2024-09-10 19:56:02,0,0,False
32649,6969,6963,6975,0,0,0,0,100,10,6001,0,,2024-09-10 19:57:03,0,0,False
32650,6966,6960,6972,0,0,0,0,100,5,6001,0,,2024-09-10 19:58:03,0,0,False
32651,6968,6962,6974,0,0,0,0,100,14,6000,0,,2024-09-10 20:00:03,0,0,False
32652,6970,6963,6976,0,0,0,0,100,12,6001,0,,2024-09-10 20:01:03,0,0,False
32653,6968,6961,6974,0,0,0,0,100,9,6003,0,,2024-09-10 20:02:03,0,0,False
