,_id,P2_75.10,P2_74.1,P2_74.3,groupId,P2_74.2,csvTime,P2_74.10,P2_74.12,P2_74.11,P2_74.14,P2_74.13,P2_74.15,P2_74.5,P2_74.4,P2_74.7,P2_74.6,P2_74.9,P2_74.8,nodeName,P2_73.2,P2_75.0,P2_73.1,P2_73.4,P2_73.12,P2_62,P2_73.3,P2_73.13,P2_61,P2_73.14,P2_60,P2_73.15,P2_59,timestamp,P2_58,P2_57,P2_56,P2_55,P2_54,P2_73.6,P2_75.4,P2_73.5,P2_75.3,P2_73.8,P2_75.6,P2_73.7,P2_75.5,P2_75.8,P2_73.9,P2_75.9
51994,,0,0,0,3,1,2024-10-31 03:45:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730317175500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51995,,0,0,0,3,1,2024-10-31 03:46:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730317234937,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51996,,0,0,0,3,1,2024-10-31 03:47:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730317295288,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51997,,0,0,0,3,1,2024-10-31 03:48:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730317354568,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51998,,0,0,0,3,1,2024-10-31 03:49:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730317414853,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51999,,0,0,0,3,1,2024-10-31 03:50:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730317475284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52000,,0,0,0,3,1,2024-10-31 03:51:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730317535565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52001,,0,0,0,3,1,2024-10-31 03:52:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730317595038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52002,,0,0,0,3,1,2024-10-31 03:53:53,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730317655434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52003,,0,0,0,3,1,2024-10-31 04:20:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730319275224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52004,,0,0,0,3,1,2024-10-31 03:54:53,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730317715750,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52005,,0,0,0,3,1,2024-10-31 04:21:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730319334539,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52006,,0,0,0,3,1,2024-10-31 03:55:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730317774796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52007,,0,0,0,3,1,2024-10-31 04:22:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730319395096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52008,,0,0,0,3,1,2024-10-31 03:56:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730317835241,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52009,,0,0,0,3,1,2024-10-31 04:23:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730319454439,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52010,,0,0,0,3,1,2024-10-31 03:57:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730317895683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52011,,0,0,0,3,1,2024-10-31 04:24:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730319514841,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52012,,0,0,0,3,1,2024-10-31 04:25:53,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730319575010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52013,,0,0,0,3,1,2024-10-31 04:26:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730319635157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52014,,0,0,0,3,1,2024-10-31 04:27:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730319695592,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52015,,0,0,0,3,1,2024-10-31 04:28:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730319755172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52016,,0,0,0,3,1,2024-10-31 04:29:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730319815533,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52017,,0,0,0,3,1,2024-10-31 04:30:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730319874772,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52018,,0,0,0,3,1,2024-10-31 04:31:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730319935152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52019,,0,0,0,3,1,2024-10-31 04:32:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730319995413,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52020,,0,0,0,3,1,2024-10-31 04:33:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730320055731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52021,,0,0,0,3,1,2024-10-31 04:34:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730320114946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52022,,0,0,0,3,1,2024-10-31 04:35:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730320175064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52023,,0,0,0,3,1,2024-10-31 04:36:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730320235364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52024,,0,0,0,3,1,2024-10-31 04:37:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730320295558,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52025,,0,0,0,3,1,2024-10-31 04:38:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730320355282,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52026,,0,0,0,3,1,2024-10-31 04:39:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-25,0,0,0,0,0,0,0,1730320415623,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52027,,0,0,0,3,1,2024-10-31 04:40:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730320474899,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52028,,0,0,0,3,1,2024-10-31 04:41:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730320534471,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52029,,0,0,0,3,1,2024-10-31 04:42:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730320595078,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52030,,0,0,0,3,1,2024-10-31 04:43:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730320655354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52031,,0,0,0,3,1,2024-10-31 04:44:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730320715018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52032,,0,0,0,3,1,2024-10-31 04:45:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730320775550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52033,,0,0,0,3,1,2024-10-31 04:46:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730320834700,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52034,,0,0,0,3,1,2024-10-31 04:47:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730320895039,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52035,,0,0,0,3,1,2024-10-31 04:48:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730320955198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52036,,0,0,0,3,1,2024-10-31 04:49:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730321015388,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52037,,0,0,0,3,1,2024-10-31 04:50:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730321074874,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52038,,0,0,0,3,1,2024-10-31 04:51:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730321135277,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52039,,0,0,0,3,1,2024-10-31 04:52:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730321194582,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52040,,0,0,0,3,1,2024-10-31 04:53:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730321254894,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52041,,0,0,0,3,1,2024-10-31 04:54:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730321315265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52042,,0,0,0,3,1,2024-10-31 04:55:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730321375691,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52043,,0,0,0,3,1,2024-10-31 04:56:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730321435210,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52044,,0,0,0,3,1,2024-10-31 03:58:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730317954745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52045,,0,0,0,3,1,2024-10-31 04:57:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730321494583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52046,,0,0,0,3,1,2024-10-31 03:59:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730318015063,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52047,,0,0,0,3,1,2024-10-31 04:58:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730321554833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52048,,0,0,0,3,1,2024-10-31 04:59:53,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730321615578,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52049,,0,0,0,3,1,2024-10-31 05:00:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730321674711,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52050,,0,0,0,3,1,2024-10-31 05:01:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730321734977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52051,,0,0,0,3,1,2024-10-31 05:02:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730321795318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52052,,0,0,0,3,1,2024-10-31 05:03:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730321855484,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52053,,0,0,0,3,1,2024-10-31 05:04:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730321915624,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52054,,0,0,0,3,1,2024-10-31 05:05:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-25,0,0,0,0,0,0,0,1730321974913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52055,,0,0,0,3,1,2024-10-31 05:06:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730322035149,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52056,,0,0,0,3,1,2024-10-31 05:07:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730322095437,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52057,,0,0,0,3,1,2024-10-31 05:08:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730322154616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52058,,0,0,0,3,1,2024-10-31 05:09:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730322214850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52059,,0,0,0,3,1,2024-10-31 05:10:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730322275311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52060,,0,0,0,3,1,2024-10-31 05:11:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730322335671,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52061,,0,0,0,3,1,2024-10-31 05:12:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730322394992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52062,,0,0,0,3,1,2024-10-31 05:13:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730322455308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52063,,0,0,0,3,1,2024-10-31 05:14:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730322515017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52064,,0,0,0,3,1,2024-10-31 05:15:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730322575358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52065,,0,0,0,3,1,2024-10-31 05:16:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730322634913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52066,,0,0,0,3,1,2024-10-31 05:17:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730322695316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52067,,0,0,0,3,1,2024-10-31 05:18:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730322755698,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52068,,0,0,0,3,1,2024-10-31 05:19:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730322815199,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52069,,0,0,0,3,1,2024-10-31 05:20:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730322875539,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52070,,0,0,0,3,1,2024-10-31 05:21:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730322934845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52071,,0,0,0,3,1,2024-10-31 05:22:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730322995012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52072,,0,0,0,3,1,2024-10-31 05:23:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730323055376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52073,,0,0,0,3,1,2024-10-31 05:24:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730323114659,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52074,,0,0,0,3,1,2024-10-31 05:25:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730323175164,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52075,,0,0,0,3,1,2024-10-31 05:26:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730323235400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52076,,0,0,0,3,1,2024-10-31 05:27:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730323295662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52077,,0,0,0,3,1,2024-10-31 05:28:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730323355294,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52078,,0,0,0,3,1,2024-10-31 05:29:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730323415736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52079,,0,0,0,3,1,2024-10-31 05:30:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730323474941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52080,,0,0,0,3,1,2024-10-31 05:31:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730323535198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52081,,0,0,0,3,1,2024-10-31 05:32:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-25,0,0,0,0,0,0,0,1730323595430,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52082,,0,0,0,3,1,2024-10-31 05:33:53,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730323655721,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52083,,0,0,0,3,1,2024-10-31 05:34:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730323715213,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52084,,0,0,0,3,1,2024-10-31 05:35:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730323775556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52085,,0,0,0,3,1,2024-10-31 05:36:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-25,0,0,0,0,0,0,0,1730323834782,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52086,,0,0,0,3,1,2024-10-31 05:37:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730323895108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52087,,0,0,0,3,1,2024-10-31 05:38:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730323955515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52088,,0,0,0,3,1,2024-10-31 05:39:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730324014784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52089,,0,0,0,3,1,2024-10-31 05:40:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730324075256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52090,,0,0,0,3,1,2024-10-31 05:41:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730324135477,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52091,,0,0,0,3,1,2024-10-31 05:42:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730324195764,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52092,,0,0,0,3,1,2024-10-31 05:43:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730324255140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52093,,0,0,0,3,1,2024-10-31 05:44:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730324315408,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52094,,0,0,0,3,1,2024-10-31 05:45:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730324374726,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52095,,0,0,0,3,1,2024-10-31 05:46:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730324435215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52096,,0,0,0,3,1,2024-10-31 05:47:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730324495386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52097,,0,0,0,3,1,2024-10-31 05:48:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730324554606,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52098,,0,0,0,3,1,2024-10-31 05:49:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730324614876,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52099,,0,0,0,3,1,2024-10-31 05:50:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730324675516,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52100,,0,0,0,3,1,2024-10-31 05:51:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730324734960,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52101,,0,0,0,3,1,2024-10-31 05:52:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730324795328,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52102,,0,0,0,3,1,2024-10-31 05:53:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730324854705,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52103,,0,0,0,3,1,2024-10-31 05:54:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730324915176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52104,,0,0,0,3,1,2024-10-31 05:55:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730324975557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52105,,0,0,0,3,1,2024-10-31 05:56:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730325035846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52106,,0,0,0,3,1,2024-10-31 05:57:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730325095005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52107,,0,0,0,3,1,2024-10-31 05:58:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730325155405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52108,,0,0,0,3,1,2024-10-31 05:59:53,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730325215593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52109,,0,0,0,3,1,2024-10-31 06:00:52,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,-24,0,0,0,0,0,0,0,1730325275200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
